,Industry,Company(1),Business Description,Investment,Interest(5)(9),Acquisition  Date,Amortized  Cost,Fair  Value
773,Wholesale Distribution,"DFS Holding Company, Inc.",,First lien senior secured loan ($19.8 par due 2/2022),7.79% (Libor + 5.75%/M),7/26/2017,19.8,19.6
774,Wholesale Distribution,"Flow Control Solutions, Inc. (19)",Distributor and manufacturer of flow control systems components,First lien senior secured loan ($10.9 par due 11/2024),7.35% (Libor + 5.25%/Q),11/21/2018,10.9,10.9
775,Wholesale Distribution,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",Catalog-based distribution services provider for building automation systems,First lien senior secured revolving loan ($2.7 par due 10/2020),6.29% (Libor + 4.25%/M),1/3/2017,2.7,2.7
776,Wholesale Distribution,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",,First lien senior secured loan ($65.6 par due 10/2022),8.10% (Libor + 6.00%/Q),1/3/2017,65.6,65.6
777,Wholesale Distribution,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",,"Common stock (30,000 shares)",,1/3/2017,3.1,4.4
778,Wholesale Distribution,"PetIQ, LLC (8)",Distributor and manufacturer of pet prescription medications and health products,First lien senior secured revolving loan ($13.9 par due 7/2025),6.54% (Libor + 4.50%/M),1/17/2018,13.9,13.8
779,Wholesale Distribution,"PetIQ, LLC (8)",,First lien senior secured revolving loan ($7.1 par due 7/2025),6.54% (Libor + 4.50%/M),1/17/2018,7.1,7.0
780,Wholesale Distribution,Reddy Ice LLC (19),Packaged ice manufacturer and distributor,First lien senior secured revolving loan,,7/1/2019,0.0,0.0
781,Wholesale Distribution,Reddy Ice LLC (19),,First lien senior secured loan ($57.9 par due 7/2025),7.82% (Libor + 5.50%/Q),7/1/2019,57.9,57.3
782,Wholesale Distribution,Reddy Ice LLC (19),,,,,363.0,361.6
783,Containers and Packaging,"GS Pretium Holdings, Inc.",Manufacturer and supplier of high performance plastic containers,"Common stock (500,000 shares)",,6/2/2014,0.5,1.7
784,Containers and Packaging,IntraPac International LLC and IntraPac Canada Corporation (19),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured revolving loan ($0.5 par due 1/2025),7.75% (Libor + 5.50%/Q),1/11/2019,0.5,0.5
785,Containers and Packaging,IntraPac International LLC and IntraPac Canada Corporation (19),,First lien senior secured revolving loan ($0.5 par due 1/2025),7.63% (Libor + 5.50%/Q),1/11/2019,0.5,0.5
786,Containers and Packaging,IntraPac International LLC and IntraPac Canada Corporation (19),,First lien senior secured revolving loan ($0.5 par due 1/2025),7.60% (Libor + 5.50%/Q),1/11/2019,0.5,0.5
787,Containers and Packaging,IntraPac International LLC and IntraPac Canada Corporation (19),,First lien senior secured revolving loan ($3.1 par due 1/2025),7.60% (Libor + 5.50%/Q),1/11/2019,3.1,3.1
788,Containers and Packaging,IntraPac International LLC and IntraPac Canada Corporation (19),,First lien senior secured revolving loan ($1.2 par due 1/2025),9.50% (Base Rate + 4.50%/Q),1/11/2019,1.2,1.2
789,Containers and Packaging,IntraPac International LLC and IntraPac Canada Corporation (19),,First lien senior secured loan ($21.7 par due 1/2026),7.60% (Libor + 5.50%/Q),1/11/2019,21.7,21.4
790,Containers and Packaging,IntraPac International LLC and IntraPac Canada Corporation (19),,First lien senior secured loan ($30.1 par due 1/2026),7.60% (Libor + 5.50%/Q),1/11/2019,30.1,29.8
791,Containers and Packaging,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured revolving loan ($0.2 par due 7/2020),7.54% (Libor + 5.50%/M),7/10/2015,0.2,0.2
792,Containers and Packaging,LBP Intermediate Holdings LLC (19),,First lien senior secured revolving loan ($0.2 par due 7/2020),7.68% (Libor + 5.50%/M),7/10/2015,0.2,0.2
793,Containers and Packaging,LBP Intermediate Holdings LLC (19),,First lien senior secured loan ($11.4 par due 7/2020),7.54% (Libor + 5.50%/M),11/13/2018,11.3,11.4
794,Containers and Packaging,LBP Intermediate Holdings LLC (19),,First lien senior secured loan ($11.7 par due 7/2020),7.54% (Libor + 5.50%/M),7/10/2015,11.7,11.7
795,Containers and Packaging,LBP Intermediate Holdings LLC (19),,First lien senior secured loan ($4.9 par due 7/2020),7.54% (Libor + 5.50%/M),7/10/2015,4.9,4.9
796,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($117.5 par due 7/2021),9.70% (Libor + 7.50%/Q),12/14/2012,117.5,117.5
797,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",,Second lien senior secured loan ($10.0 par due 7/2021),9.70% (Libor + 7.50%/Q),12/14/2012,10.0,10.0
798,Containers and Packaging,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",,"Common stock (54,710 shares)",,12/14/2012,4.9,8.0
799,Containers and Packaging,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured revolving loan ($0.1 par due 7/2024),6.34% (Libor + 4.25%/Q),7/2/2019,0.1,0.1
800,Containers and Packaging,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",,First lien senior secured loan ($4.6 par due 7/2026),6.29% (Libor + 4.25%/M),8/7/2019,4.6,4.5
801,Containers and Packaging,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",,First lien senior secured loan ($15.4 par due 7/2026),6.29% (Libor + 4.25%/M),7/2/2019,15.4,15.2
802,Containers and Packaging,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",,First lien senior secured loan ($5.1 par due 7/2026),4.50% (EURIBOR + 4.50%/M),7/2/2019,5.2,5.0
803,Containers and Packaging,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",,First lien senior secured loan ($23.9 par due 7/2026),4.50% (EURIBOR + 4.50%/M),8/8/2019,24.6,23.7
804,Containers and Packaging,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",,"Class A units (6,762,668 units)",,7/2/2019,6.8,6.8
805,Containers and Packaging,"SCI PH Parent, Inc.","Industrial container manufacturer, reconditioner and servicer",Series B shares (11.4764 shares),,8/24/2018,1.1,2.9
806,Containers and Packaging,"SCI PH Parent, Inc.",,,,,276.6,280.8
807,Education,Excelligence Holdings Corp.,"Developer, manufacturer and retailer of educational products",First lien senior secured loan ($9.1 par due 4/2023),8.04% (Libor + 6.00%/M),4/17/2017,9.1,7.6
808,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured revolving loan ($1.0 par due 8/2023),7.44% (Libor + 4.75%/Q),8/31/2018,1.0,1.0
809,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)",,First lien senior secured revolving loan ($1.0 par due 8/2023),6.94% (Libor + 4.75%/Q),8/31/2018,1.0,1.0
810,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)",,First lien senior secured loan ($0.1 par due 8/2023),7.01% (Libor + 4.75%/Q),7/26/2017,0.1,0.1
811,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)",,First lien senior secured loan ($0.7 par due 8/2023),7.01% (Libor + 4.75%/Q),7/26/2017,0.7,0.7
812,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)",,First lien senior secured loan ($16.1 par due 8/2023),7.01% (Libor + 4.75%/Q),7/26/2017,16.1,16.1
813,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)",,First lien senior secured loan ($0.5 par due 8/2023),6.95% (Libor + 4.75%/Q),7/26/2017,0.5,0.5
814,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)",,First lien senior secured loan ($13.2 par due 8/2023),6.95% (Libor + 4.75%/Q),7/26/2017,13.2,13.2
815,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)",,First lien senior secured loan ($1.2 par due 8/2023),6.70% (Libor + 4.75%/Q),8/31/2018,1.2,1.2
816,Education,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)",,"Series A preferred stock (1,272 shares)",,10/24/2014,0.7,1.0
817,Education,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($8.7 par due 9/2023),8.60% (Libor + 6.50%/Q),9/19/2017,8.7,8.7
818,Education,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,First lien senior secured loan ($1.9 par due 9/2023),8.60% (Libor + 6.50%/Q),9/19/2017,1.9,1.9
819,Education,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,First lien senior secured loan ($6.5 par due 9/2023),8.60% (Libor + 6.50%/Q),9/19/2017,6.5,6.5
820,Education,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class A preferred units (4,574 units)",9.00% PIK,9/18/2017,4.9,5.5
821,Education,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",,"Class B common units (499,050 units)",,9/18/2017,0.0,1.7
822,Education,"Infilaw Holding, LLC (19)",Operator of for-profit law schools,First lien senior secured revolving loan ($5.0 par due 9/2022),,8/25/2011,4.2,0.0
823,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,First lien senior secured loan ($11.4 par due 10/2020),11.26% (Libor + 9.00%/Q),10/31/2015,11.4,11.4
824,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,"Senior preferred series A-1 shares (163,902 shares)",,10/31/2015,119.4,30.2
825,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,"Series B preferred stock (1,401,385 shares)",,8/5/2010,4.0,0.0
826,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,"Series B preferred stock (348,615 shares)",,8/5/2010,1.0,0.0
827,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,"Series C preferred stock (1,994,644 shares)",,6/7/2010,0.5,0.0
828,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,"Series C preferred stock (517,942 shares)",,6/7/2010,0.1,0.0
829,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,Common stock (16 shares),,6/7/2010,0.0,0.0
830,Education,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",,Common stock (4 shares),,6/7/2010,0.0,0.0
831,Education,PIH Corporation and Primrose Holding Corporation (6),Franchisor of education-based early childhood centers,"Common stock (7,227 shares)",,1/3/2017,4.6,17.8
832,Education,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,Common membership interest (15.76% interest),,9/21/2007,15.8,15.1
833,Education,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",,"Warrant to purchase up to 27,890 shares (expires 11/2019)",,12/8/2009,0.0,8.2
834,Education,"Raptor Technologies, LLC and Rocket Parent, LLC (19)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured loan ($5.4 par due 12/2024),8.10% (Libor + 6.00%/Q),12/17/2018,5.4,5.4
835,Education,"Raptor Technologies, LLC and Rocket Parent, LLC (19)",,First lien senior secured loan ($15.9 par due 12/2024),8.10% (Libor + 6.00%/Q),12/17/2018,15.9,15.9
836,Education,"Raptor Technologies, LLC and Rocket Parent, LLC (19)",,"Class A common units (2,294,000 units)",,12/17/2018,2.3,2.5
837,Education,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,Warrant to purchase up to 987 shares of common stock (expires 12/2026),,12/23/2016,0.0,0.0
838,Education,"Regent Education, Inc.",,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",,12/23/2016,0.0,0.0
839,Education,"Severin Acquisition, LLC (19)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($80.0 par due 8/2026),8.96% (Libor + 6.75%/Q),6/12/2018,79.3,79.2
840,Education,"Severin Acquisition, LLC (19)",,,,,329.5,252.4
841,Aerospace and Defense,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($5.0 par due 11/2022),8.54% (Libor + 6.50%/Q),11/14/2017,5.0,5.0
842,Aerospace and Defense,"Cadence Aerospace, LLC (19)",,First lien senior secured revolving loan ($0.4 par due 11/2022),10.50% (Base Rate + 5.50%/Q),11/14/2017,0.4,0.4
843,Aerospace and Defense,"Cadence Aerospace, LLC (19)",,First lien senior secured revolving loan ($5.0 par due 11/2022),10.50% (Base Rate + 5.50%/Q),11/14/2017,5.0,5.0
844,Aerospace and Defense,"Cadence Aerospace, LLC (19)",,First lien senior secured loan ($31.9 par due 11/2023),8.54% (Libor + 6.50%/M),11/14/2017,31.7,31.9
845,Aerospace and Defense,"Cadence Aerospace, LLC (19)",,First lien senior secured loan ($9.9 par due 11/2023),8.54% (Libor + 6.50%/M),7/5/2018,9.9,9.9
846,Aerospace and Defense,MB Aerospace Holdings II Corp.,Aerospace engine components manufacturer,Second lien senior secured loan ($23.6 par due 1/2026),11.10% (Libor + 9.00%/Q),5/28/2019,23.6,23.4
847,Aerospace and Defense,MB Aerospace Holdings II Corp.,,Second lien senior secured loan ($68.4 par due 1/2026),11.10% (Libor + 9.00%/Q),1/22/2018,68.4,67.7
848,Aerospace and Defense,"Radius Aerospace, Inc. (19)",Metal fabricator in the aerospace industry,First lien senior secured revolving loan ($0.2 par due 3/2025),7.97% (Libor + 5.75%/Q),3/29/2019,0.2,0.2
849,Aerospace and Defense,"Radius Aerospace, Inc. (19)",,First lien senior secured revolving loan ($0.2 par due 3/2025),7.87% (Libor + 5.75%/Q),3/29/2019,0.2,0.2
850,Aerospace and Defense,"Radius Aerospace, Inc. (19)",,First lien senior secured revolving loan ($0.2 par due 3/2025),7.85% (Libor + 5.75%/Q),3/29/2019,0.2,0.2
851,Aerospace and Defense,"Radius Aerospace, Inc. (19)",,First lien senior secured loan ($8.9 par due 3/2025),7.85% (Libor + 5.75%/Q),3/29/2019,8.9,8.8
852,Aerospace and Defense,"Radius Aerospace, Inc. (19)",,,,,153.5,152.7
853,Chemicals,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock (expires 3/2023)",,3/28/2013,0.0,0.0
854,Chemicals,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,First lien senior secured loan ($12.4 par due 12/2025),6.31% (Libor + 4.25%/M),12/14/2018,12.2,12.1
855,Chemicals,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,,Second lien senior secured loan ($55.7 par due 12/2026),9.79% (Libor + 7.75%/M),12/14/2018,55.7,54.0
856,Chemicals,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,,"Co-Invest units (5,969 units)",,12/14/2018,0.6,0.5
857,Chemicals,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,,,,,68.5,66.6
858,Health Clubs,"Athletic Club Holdings, Inc.",Premier health club operator,First lien senior secured loan ($2.5 par due 10/2020),10.62% (Libor + 8.50%/Q),10/11/2007,2.5,2.5
859,Health Clubs,Concert Golf Partners Holdco LLC (19),Golf club owner and operator,First lien senior secured revolving loan ($0.1 par due 8/2025),6.53% (Libor + 4.50%/Q),8/20/2019,0.1,0.1
860,Health Clubs,Concert Golf Partners Holdco LLC (19),,First lien senior secured loan ($28.5 par due 8/2025),6.52% (Libor + 4.50%/Q),8/20/2019,28.5,28.2
861,Health Clubs,"Jenny C Acquisition, Inc.",Health club franchisor,Senior subordinated loan ($1.2 par due 4/2025),8%,4/5/2019,1.2,1.2
862,Health Clubs,Movati Athletic (Group) Inc. (8)(19),Premier health club operator,First lien senior secured loan ($0.3 par due 10/2022),6.47% (CIBOR + 4.50%/Q),10/5/2017,0.3,0.3
863,Health Clubs,Movati Athletic (Group) Inc. (8)(19),,First lien senior secured loan ($0.6 par due 10/2022),6.47% (CIBOR + 4.50%/Q),10/5/2017,0.6,0.6
864,Health Clubs,Movati Athletic (Group) Inc. (8)(19),,First lien senior secured loan ($2.8 par due 10/2022),6.47% (CIBOR + 4.50%/Q),10/5/2017,3.0,2.8
865,Health Clubs,"Sunshine Sub, LLC (19)",Premier health club operator,First lien senior secured loan ($5.7 par due 5/2024),6.79% (Libor + 4.75%/M),5/25/2018,5.7,5.7
866,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.1 par due 7/2024),6.30% (Libor + 4.25%/M),7/31/2018,0.1,0.1
867,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured revolving loan ($0.1 par due 7/2024),6.20% (Libor + 4.25%/M),7/31/2018,0.1,0.1
868,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured revolving loan ($0.1 par due 7/2024),6.20% (Libor + 4.25%/M),7/31/2018,0.0,0.1
869,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured revolving loan ($0.1 par due 7/2024),6.20% (Libor + 4.25%/M),7/31/2018,0.0,0.1
870,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured revolving loan ($0.2 par due 7/2024),6.29% (Libor + 4.25%/M),7/31/2018,0.2,0.2
871,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured loan ($0.3 par due 7/2025),6.58% (Libor + 4.25%/Q),7/31/2018,0.3,0.3
872,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured loan ($1.3 par due 7/2025),6.58% (Libor + 4.25%/Q),7/31/2018,1.3,1.3
873,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured loan ($0.7 par due 7/2025),6.58% (Libor + 4.25%/Q),8/2/2019,0.7,0.7
874,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured loan ($0.4 par due 7/2025),6.38% (Libor + 4.25%/Q),8/2/2019,0.4,0.4
875,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,First lien senior secured loan ($0.3 par due 7/2025),6.38% (Libor + 4.25%/Q),9/11/2019,0.3,0.3
876,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,"Class A units (35,374 units)",,7/31/2018,3.6,4.8
877,Health Clubs,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",,,,,48.9,49.8
878,Computers and Electronics,"Everspin Technologies, Inc.",Designer and manufacturer of computer memory solutions,"Warrant to purchase up to 18,461 shares of common stock (expires 10/2026)",,10/7/2016,0.4,0.0
879,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14%,1/3/2017,8.2,8.3
880,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",,Senior subordinated loan ($8.3 par due 6/2022),14%,1/3/2017,8.2,8.3
881,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",,"Series A preferred stock (66,424,135 shares)",,1/3/2017,0.0,12.7
882,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",,"Class A common stock (33,173 shares)",,1/3/2017,0.0,0.0
883,Computers and Electronics,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",,"Class B common stock (134,214 shares)",,1/3/2017,0.0,0.1
884,Computers and Electronics,"Zemax Software Holdings, LLC (19)",Provider of optical illumination design software to design engineers,First lien senior secured loan ($16.9 par due 6/2024),7.85% (Libor + 5.75%/Q),6/25/2018,16.9,16.9
885,Computers and Electronics,"Zemax Software Holdings, LLC (19)",,,,,33.7,46.3
886,Farming and Agriculture,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured revolving loan ($10.0 par due 12/2021),9.04% (Libor + 7.00%/M),12/29/2016,10.0,9.6
887,Farming and Agriculture,"QC Supply, LLC (19)",,First lien senior secured loan ($8.6 par due 12/2022),9.04% (Libor + 7.00%/M),12/29/2016,8.6,8.3
888,Farming and Agriculture,"QC Supply, LLC (19)",,First lien senior secured loan ($11.1 par due 12/2022),9.04% (Libor + 7.00%/M),12/29/2016,11.1,10.7
889,Farming and Agriculture,"QC Supply, LLC (19)",,First lien senior secured loan ($14.7 par due 12/2022),9.04% (Libor + 7.00%/M),12/29/2016,14.7,14.1
890,Farming and Agriculture,"QC Supply, LLC (19)",,,,,44.4,42.7
891,Hotel Services,"Aimbridge Acquisition Co., Inc.",Hotel operator,Second lien senior secured loan ($14.1 par due 2/2027),9.60% (Libor + 7.50%/M),2/1/2019,13.9,14.1
892,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel operator,First lien senior secured revolving loan ($2.5 par due 7/2021),8.79% (Libor + 6.75%/M),4/12/2018,2.5,2.5
893,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",,First lien senior secured revolving loan ($0.1 par due 7/2021),8.79% (Libor + 6.75%/M),4/12/2018,0.1,0.1
894,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",,First lien senior secured loan ($1.5 par due 7/2021),8.79% (Libor + 6.75%/M),4/12/2018,1.5,1.5
895,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",,First lien senior secured loan ($16.9 par due 7/2021),8.79% (Libor + 6.75%/M),4/12/2018,16.9,16.9
896,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",,"Preferred membership units (996,833 units)",,7/15/2016,1.0,1.3
897,Hotel Services,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",,,,,35.9,36.4
898,Environmental Services,"MPH Energy Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (3.13% interest),,1/8/2014,0.0,0.0
899,Environmental Services,Puerto Rico Waste Investment LLC (19),Waste management service provider,First lien senior secured loan ($31.5 par due 9/2024),9.08% (Libor + 7.00%/Q),9/20/2019,31.5,31.1
900,Environmental Services,"RE Community Holdings GP, LLC and RE Community Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (2.86% interest),,3/1/2011,0.0,0.0
901,Environmental Services,"RE Community Holdings GP, LLC and RE Community Holdings, LP",,Limited partnership interest (2.49% interest),,3/1/2011,0.0,0.0
902,Environmental Services,"RE Community Holdings GP, LLC and RE Community Holdings, LP",,,,,31.5,31.1
903,Commercial Real Estate Finance,ACAS Real Estate Holdings Corporation (7),Real estate holding company,"Common stock (1,000 shares)",,1/3/2017,2.6,1.8
904,Commercial Real Estate Finance,BW Landco LLC (7),Real estate developer,Membership interest (100%),,7/5/2019,19.9,15.9
905,Commercial Real Estate Finance,NECCO Realty Investments LLC (7),Real estate holding company,"Membership units (7,450 units)",,1/3/2017,0.0,0.0
906,Commercial Real Estate Finance,NECCO Realty Investments LLC (7),,,,,22.5,17.7
907,Telecommunications,"LTG Acquisition, Inc.","Designer and manufacturer of display, lighting and passenger communication systems for mass transportation markets","Class A membership units (5,000 units)",,1/3/2017,5.1,3.3
908,Telecommunications,"Startec Equity, LLC (7)",Communication services,Member interest,,4/1/2010,0.0,0.0
909,Telecommunications,"Startec Equity, LLC (7)",,,,,5.1,3.3
910,Retail,"Paper Source, Inc. and Pine Holdings, Inc.",Retailer of fine and artisanal paper products,"Class A common stock (36,364 shares)",,9/23/2013,6.0,2.0
911,Retail,"Paper Source, Inc. and Pine Holdings, Inc.",,,,,6.0,2.0
912,Housing and Building Materials,"Halex Holdings, Inc. (7)(19)",Manufacturer of flooring installation products,"Common stock (51,853 shares)",,1/3/2017,0.0,0.0
913,Housing and Building Materials,"Halex Holdings, Inc. (7)(19)",,,,,0.0,0.0
914,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",,9/29/2006,1.1,0.0
915,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",,"Common stock (15,393 shares)",,9/29/2006,0.0,0.0
916,"Printing, Publishing and Media","The Teaching Company Holdings, Inc.",,,,,1.1,0.0
917,"Printing, Publishing and Media",Total Investments,,,,,14263.0,13891.5
