,Company(1),Business Description,Investment,Interest(3)(7),Acquisition  Date,Amortized  Cost,Fair  Value
968,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($36.5 par due 8/2021),0,11/9/2017,34.0,16.2
969,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,First lien senior secured loan ($29.2 par due 8/2021),0,8/1/2017,27.2,13.0
970,"VPROP Operating, LLC and Vista Proppants and Logistics, LLC",Sand-based proppant producer and distributor to the oil and natural gas industry,"Common units (997,864 units)",0,11/9/2017,9.7,0.0
974,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock (expires 3/2023)",0,3/28/2013,0.0,0.0
975,"Halex Holdings, Inc. (5)",Manufacturer of flooring installation products,"Common stock (51,853 shares)",0,1/3/2017,0.0,0.0
976,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,First lien senior secured loan ($1.4 par due 5/2025),4.68% (Libor + 3.69%/M),3/24/2020,1.1,1.4
977,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,First lien senior secured loan ($4.6 par due 5/2025),4.99% (Libor + 4.00%/M),11/25/2018,4.6,4.4
978,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,Second lien senior secured loan ($73.0 par due 3/2026),7.99% (Libor + 7.00%/M),11/25/2018,73.0,68.6
979,"H-Food Holdings, LLC and Matterhorn Parent, LLC",Food contract manufacturer,"Common units (5,827 units)",0,11/25/2018,5.8,5.0
981,IntraPac International LLC and IntraPac Canada Corporation (16),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured revolving loan ($7.7 par due 1/2025),6.57% (Libor + 5.50%/Q),1/11/2019,7.7,7.3
982,IntraPac International LLC and IntraPac Canada Corporation (16),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured loan ($15.0 par due 1/2026),6.57% (Libor + 5.50%/Q),1/11/2019,15.0,14.2
983,IntraPac International LLC and IntraPac Canada Corporation (16),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured loan ($21.5 par due 1/2026),6.57% (Libor + 5.50%/Q),1/11/2019,21.5,20.5
985,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured revolving loan ($0.5 par due 7/2024),5.28% (Libor + 4.25%/Q),7/2/2019,0.5,0.5
986,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($15.3 par due 7/2026),5.25% (Libor + 4.25%/M),7/2/2019,15.3,14.8
987,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($5.1 par due 7/2026),4.50% (Euribor + 4.50%/M),7/2/2019,5.2,4.9
988,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($4.5 par due 7/2026),5.25% (Libor + 4.25%/M),8/7/2019,4.5,4.4
989,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($24.1 par due 7/2026),4.50% (Euribor + 4.50%/M),8/8/2019,24.4,23.3
990,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (16)",Manufacturer of thermoformed packaging for medical devices,"Class A units (6,762,668 units)",0,7/2/2019,6.8,5.9
992,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,First lien senior secured loan ($12.3 par due 12/2025),5.25% (Libor + 4.25%/M),12/14/2018,12.1,11.6
993,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,Second lien senior secured loan ($55.7 par due 12/2026),8.75% (Libor + 7.75%/M),12/14/2018,55.7,51.8
994,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,"Co-Invest units (5,969 units)",0,12/14/2018,0.6,0.4
997,"SCI PH Parent, Inc.","Industrial container manufacturer, reconditioner and servicer",Series B shares (11.4764 shares),0,8/24/2018,1.1,1.2
998,"TWH Infrastructure Industries, Inc. (16)",Provider of engineered products used in the trenchless rehabilitation of wastewater infrastructure,First lien senior secured revolving loan ($0.1 par due 4/2025),6.70% (Libor + 5.50%/Q),4/9/2019,0.1,0.1
999,"TWH Infrastructure Industries, Inc. (16)",Provider of engineered products used in the trenchless rehabilitation of wastewater infrastructure,First lien senior secured loan ($6.6 par due 4/2025),6.95% (Libor + 5.50%/Q),4/9/2019,6.6,6.4
1003,"Alcami Corporation and ACM Holdings I, LLC (16)",Outsourced drug development services provider,First lien senior secured revolving loan ($2.3 par due 7/2023),6.00% (Base Rate + 2.75%/Q),7/12/2018,2.3,2.3
1004,"Alcami Corporation and ACM Holdings I, LLC (16)",Outsourced drug development services provider,First lien senior secured revolving loan ($1.7 par due 7/2023),4.75% (Libor + 3.75%/Q),7/12/2018,1.7,1.7
1005,"Alcami Corporation and ACM Holdings I, LLC (16)",Outsourced drug development services provider,First lien senior secured loan ($29.7 par due 7/2025),5.84% (Libor + 4.25%/Q),7/12/2018,29.6,27.1
1006,"Alcami Corporation and ACM Holdings I, LLC (16)",Outsourced drug development services provider,Second lien senior secured loan ($77.5 par due 7/2026),9.59% (Libor + 8.00%/Q),7/12/2018,76.9,65.1
1007,"Alcami Corporation and ACM Holdings I, LLC (16)",Outsourced drug development services provider,"Common units (3,663,533 units)",0,7/12/2018,35.0,13.5
1009,Consumer Health Parent LLC,Developer and marketer of over-the-counter cold remedy products,"Preferred units (1,072 units)",0,12/15/2017,1.1,0.7
1010,Consumer Health Parent LLC,Developer and marketer of over-the-counter cold remedy products,"Series A units (1,072 units)",0,12/15/2017,0.0,0.0
1012,"NMC Skincare Intermediate Holdings II, LLC (16)","Developer, manufacturer and marketer of skincare products",First lien senior secured revolving loan ($5.8 par due 10/2024),6.13% (Libor + 4.75%/Q),10/31/2018,5.8,5.6
1013,"NMC Skincare Intermediate Holdings II, LLC (16)","Developer, manufacturer and marketer of skincare products",First lien senior secured loan ($24.6 par due 10/2024),5.75% (Libor + 4.75%/M),10/31/2018,24.6,23.6
1014,"NMC Skincare Intermediate Holdings II, LLC (16)","Developer, manufacturer and marketer of skincare products",First lien senior secured loan ($8.3 par due 10/2024),5.75% (Libor + 4.75%/Q),10/31/2018,8.3,8.0
1016,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($14.9 par due 8/2019),0,4/25/2014,9.7,0.0
1017,"Nodality, Inc.",Biotechnology company,First lien senior secured loan ($3.1 par due 8/2020),0,11/12/2015,2.1,0.0
1018,"Nodality, Inc.",Biotechnology company,"Warrant to purchase up to 3,736,255 shares of common stock (expires 3/2026)",0,5/1/2016,0.0,0.0
1020,TerSera Therapeutics LLC (16),Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured revolving loan ($0.1 par due 3/2022),6.25% (Libor + 5.25%/Q),11/20/2019,0.1,0.1
1021,TerSera Therapeutics LLC (16),Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($5.2 par due 3/2023),6.70% (Libor + 5.25%/Q),5/3/2017,5.1,5.2
1022,TerSera Therapeutics LLC (16),Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($2.1 par due 3/2023),6.70% (Libor + 5.25%/Q),9/27/2018,2.1,2.1
1023,TerSera Therapeutics LLC (16),Acquirer and developer of specialty therapeutic pharmaceutical products,First lien senior secured loan ($1.8 par due 3/2023),6.70% (Libor + 5.25%/Q),4/1/2019,1.8,1.8
1025,Vertice Pharma UK Parent Limited,Manufacturer and distributor of generic pharmaceutical products,"Preferred shares (40,662 shares)",0,12/21/2015,0.3,0.3
1029,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,Second lien senior secured loan ($66.0 par due 5/2023),8.73% (Libor + 6.95%/Q),12/23/2014,65.9,66.0
1030,"Plantation Products, LLC, Seed Holdings, Inc. and Flora Parent, Inc.",Provider of branded lawn and garden products,"Common stock (30,000 shares)",0,12/23/2014,3.0,4.5
1032,"Rug Doctor, LLC and RD Holdco Inc. (5)",Manufacturer and marketer of carpet cleaning machines,Second lien senior secured loan ($16.9 par due 5/2023),11.39% (Libor + 9.75%/Q),1/3/2017,16.9,16.9
1033,"Rug Doctor, LLC and RD Holdco Inc. (5)",Manufacturer and marketer of carpet cleaning machines,"Common stock (458,596 shares)",0,1/3/2017,14.0,0.0
1034,"Rug Doctor, LLC and RD Holdco Inc. (5)",Manufacturer and marketer of carpet cleaning machines,"Warrant to purchase up to 56,372 shares of common stock (expires 12/2023)",0,1/3/2017,0.0,0.0
1036,"Woodstream Group, Inc. and Woodstream Corporation",Manufacturer of natural solution pest and animal control products,First lien senior secured loan ($11.7 par due 5/2022),7.25% (Libor + 6.25%/M),6/21/2017,11.7,11.4
1037,"Woodstream Group, Inc. and Woodstream Corporation",Manufacturer of natural solution pest and animal control products,First lien senior secured loan ($4.7 par due 5/2022),7.25% (Libor + 6.25%/M),6/21/2017,4.7,4.5
1041,Excelligence Holdings Corp.,"Developer, manufacturer and retailer of educational products",First lien senior secured loan ($9.1 par due 4/2023),7.07% (Libor + 6.00%/Q),4/17/2017,9.1,7.3
1042,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (16)","Distributor of instructional products, services and resources",First lien senior secured revolving loan ($10.0 par due 8/2023),5.56% (Libor + 4.75%/Q),8/31/2018,10.0,9.4
1043,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (16)","Distributor of instructional products, services and resources",First lien senior secured loan ($30.5 par due 8/2023),6.59% (Libor + 4.75%/Q),7/26/2017,30.5,28.7
1044,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (16)","Distributor of instructional products, services and resources",First lien senior secured loan ($1.2 par due 8/2023),6.70% (Libor + 4.75%/Q),8/31/2018,1.2,1.1
1045,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (16)","Distributor of instructional products, services and resources","Series A preferred stock (1,272 shares)",0,10/24/2014,0.7,0.9
1047,"Infilaw Holding, LLC (16)",Operator of for-profit law schools,First lien senior secured revolving loan ($5.0 par due 9/2022),0,8/25/2011,4.2,0.0
1048,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,First lien senior secured loan ($1.2 par due 10/2022),10.78% (Libor + 9.00%/Q),10/31/2015,1.2,1.2
1049,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,First lien senior secured loan ($21.4 par due 10/2022),10.50% (Libor + 9.00%/Q),3/12/2020,21.4,21.4
1050,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Senior preferred series A-1 shares (151,056 shares)",0,10/31/2015,98.1,13.1
1051,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (348,615 shares)",0,8/5/2010,1.0,0.0
1052,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (1,401,385 shares)",0,8/5/2010,4.0,0.0
1053,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (517,942 shares)",0,6/7/2010,0.1,0.0
1054,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (1,994,644 shares)",0,6/7/2010,0.5,0.0
1055,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,Common stock (4 shares),0,6/7/2010,0.0,0.0
1056,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,Common stock (16 shares),0,6/7/2010,0.0,0.0
1058,Primrose Holding Corporation (4),Franchisor of education-based early childhood centers,"Common stock (7,227 shares)",0,1/3/2017,4.6,17.0
1062,"DRB Holdings, LLC (16)",Provider of integrated technology solutions to car wash operators,First lien senior secured loan ($23.4 par due 10/2023),7.67% (Libor + 5.75%/Q),10/6/2017,23.4,22.7
1063,"Everspin Technologies, Inc.",Designer and manufacturer of computer memory solutions,"Warrant to purchase up to 18,461 shares of common stock (expires 10/2026)",0,10/7/2016,0.4,0.0
1064,"Infinite Electronics International, Inc. (16)",Manufacturer and distributor of radio frequency and microwave electronic components,First lien senior secured revolving loan ($1.3 par due 7/2023),4.82% (Libor + 4.00%/Q),7/2/2018,1.3,1.2
1065,"Infinite Electronics International, Inc. (16)",Manufacturer and distributor of radio frequency and microwave electronic components,First lien senior secured loan ($13.3 par due 7/2025),4.99% (Libor + 4.00%/M),7/2/2018,13.2,12.6
1067,Micromeritics Instrument Corp. (16),Scientific instrument manufacturer,First lien senior secured revolving loan ($4.0 par due 12/2025),6.05% (Libor + 5.00%/Q),12/18/2019,4.0,3.8
1068,Micromeritics Instrument Corp. (16),Scientific instrument manufacturer,First lien senior secured loan ($32.6 par due 12/2025),6.07% (Libor + 5.00%/Q),12/18/2019,32.6,31.0
1070,"Watchfire Enterprises, Inc. (16)",Manufacturer of LED electronic message centers and digital billboards,First lien senior secured revolving loan ($2.0 par due 7/2021),5.37% (Libor + 4.25%/Q),2/8/2018,2.0,2.0
1071,"Wildcat BuyerCo, Inc. and Wildcat Parent, LP (16)",Provider and supplier of electrical components for commercial and industrial applications,First lien senior secured revolving loan,0,2/27/2020,0.0,0.0
1072,"Wildcat BuyerCo, Inc. and Wildcat Parent, LP (16)",Provider and supplier of electrical components for commercial and industrial applications,First lien senior secured loan ($18.5 par due 2/2026),7.14% (Libor + 5.50%/Q),2/27/2020,18.5,17.7
1073,"Wildcat BuyerCo, Inc. and Wildcat Parent, LP (16)",Provider and supplier of electrical components for commercial and industrial applications,"Limited partnership interests (16,500 interests)",0,2/27/2020,1.7,1.6
1077,"CMW Parent LLC (fka Black Arrow, Inc.)",Multiplatform media firm,Series A units (32 units),0,9/11/2015,0.0,0.0
1078,"Production Resource Group, L.L.C.","Provider of rental equipment, labor, production management, scenery, and other products to various entertainment end-markets",First lien senior secured loan ($101.0 par due 8/2024),0,8/21/2018,101.0,70.7
1079,"The Teaching Company Holdings, Inc.",Education publications provider,"Preferred stock (10,663 shares)",0,9/29/2006,1.1,0.0
1080,"The Teaching Company Holdings, Inc.",Education publications provider,"Common stock (15,393 shares)",0,9/29/2006,0.0,0.0
1084,"DecoPac, Inc. (16)",Supplier of cake decorating solutions and products to in-store bakeries,First lien senior secured revolving loan ($4.8 par due 9/2023),5.25% (Libor + 4.25%/M),9/29/2017,4.8,4.8
1085,"FS Squared Holding Corp. and FS Squared, LLC (16)",Provider of on-site vending and micro market solutions,First lien senior secured revolving loan ($8.6 par due 3/2024),6.12% (Libor + 5.25%/M),3/28/2019,8.6,8.3
1086,"FS Squared Holding Corp. and FS Squared, LLC (16)",Provider of on-site vending and micro market solutions,First lien senior secured loan ($4.3 par due 3/2025),6.24% (Libor + 5.25%/M),3/28/2019,4.3,4.1
1087,"FS Squared Holding Corp. and FS Squared, LLC (16)",Provider of on-site vending and micro market solutions,First lien senior secured loan ($0.1 par due 3/2025),6.24% (Libor + 5.25%/M),3/28/2019,0.1,0.1
1088,"FS Squared Holding Corp. and FS Squared, LLC (16)",Provider of on-site vending and micro market solutions,"Class A units (99,500 units)",0,3/28/2019,10.0,9.8
1090,"JWC/KI Holdings, LLC",Foodservice sales and marketing agency,"Membership units (5,000 units)",0,11/16/2015,5.0,5.9
1091,SFE Intermediate Holdco LLC (16),Provider of outsourced foodservice to K-12 school districts,First lien senior secured revolving loan ($10.2 par due 7/2023),7.50% (Base Rate + 3.75%/Q),7/31/2017,10.2,9.6
1092,SFE Intermediate Holdco LLC (16),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($10.6 par due 7/2024),6.06% (Libor + 4.75%/Q),9/5/2018,10.6,10.0
1094,SFE Intermediate Holdco LLC (16),Provider of outsourced foodservice to K-12 school districts,First lien senior secured loan ($6.6 par due 7/2024),6.53% (Libor + 4.75%/Q),7/31/2017,6.6,6.2
1096,"VCP-EDC Co-Invest, LLC",Distributor of foodservice equipment and supplies,"Membership units (2,970,000 units)",0,6/9/2017,3.0,1.8
1099,"Emergency Communications Network, LLC (16)",Provider of mission critical emergency mass notification solutions,First lien senior secured revolving loan ($1.1 par due 6/2022),8.50% (Base Rate + 5.25%/Q),6/1/2017,1.1,0.9
1100,"Emergency Communications Network, LLC (16)",Provider of mission critical emergency mass notification solutions,First lien senior secured revolving loan ($5.4 par due 6/2022),7.50% (Libor + 6.25%/Q),6/1/2017,5.4,4.6
1101,"Emergency Communications Network, LLC (16)",Provider of mission critical emergency mass notification solutions,First lien senior secured loan ($44.3 par due 6/2023),7.25% (Libor + 6.25%/Q),6/1/2017,44.1,37.7
1105,BW Landco LLC (5),Real estate developer,Membership interest (100%),0,7/5/2019,20.9,30.8
1106,NECCO Realty Investments LLC (5),Real estate holding company,"Membership units (7,450 units)",0,1/3/2017,0.0,0.0
1109,Nordco Inc. (16),Manufacturer of railroad maintenance-of-way machinery,First lien senior secured revolving loan ($3.4 par due 8/2020),8.75% (Base Rate + 5.50%/Q),8/26/2015,3.4,3.3
1111,Total Investments,Manufacturer of railroad maintenance-of-way machinery,0,0,0,15490.5,14370.2
