,Industry,Company,Investment Type,Spread Above Index,Interest Rate,Maturity Date,Principal Shares,Amortized Cost,Percentage of Net Assets,Fair Value,10
941,Diversified/Conglomerate Service - (continued),"Project Alpha Intermediate Holding, Inc.",Common Stock,No Value,No Value,No Value,202.0,329.0,0.1,977.0,
942,Diversified/Conglomerate Service - (continued),"RegEd Aquireco, LLC",LP interest,No Value,No Value,No Value,0.0,316.0,0.0,228.0,
943,Diversified/Conglomerate Service - (continued),"RegEd Aquireco, LLC",LP interest,No Value,No Value,No Value,3.0,21.0,0.0,0.0,
944,Diversified/Conglomerate Service - (continued),"SnapLogic, Inc.",Preferred stock,No Value,No Value,No Value,184.0,458.0,0.0,613.0,
945,Diversified/Conglomerate Service - (continued),"SnapLogic, Inc.",Warrant,No Value,No Value,No Value,69.0,27.0,0.0,163.0,
946,Diversified/Conglomerate Service - (continued),"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,3.0,2734.0,0.2,2826.0,
947,Diversified/Conglomerate Service - (continued),"Caliper Software, Inc.",Common Stock,No Value,No Value,No Value,221.0,283.0,0.0,445.0,
948,Diversified/Conglomerate Service - (continued),"Caliper Software, Inc.",Preferred stock,No Value,No Value,No Value,0.0,37.0,0.0,43.0,
949,Diversified/Conglomerate Service - (continued),Telesoft Holdings LLC,LP interest,No Value,No Value,No Value,6.0,6.0,0.0,5.0,
950,Diversified/Conglomerate Service - (continued),"Vendavo, Inc.",Preferred stock,No Value,No Value,No Value,1017.0,1017.0,0.1,1441.0,
951,Diversified/Conglomerate Service - (continued),Verisys Corporation,LLC interest,No Value,No Value,No Value,579.0,712.0,0.1,737.0,
952,Diversified/Conglomerate Service - (continued),"Vitalyst, LLC",Preferred stock,No Value,No Value,No Value,0.0,61.0,0.0,45.0,
953,Diversified/Conglomerate Service - (continued),"Vitalyst, LLC",Common Stock,No Value,No Value,No Value,1.0,7.0,0.0,0.0,
954,Diversified/Conglomerate Service - (continued),"Workforce Software, LLC",Common Stock,No Value,No Value,No Value,0.0,973.0,0.0,389.0,
955,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,No Value,No Value,474.0,494.0,0.0,553.0,
956,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,No Value,No Value,No Value,84.0,64.0,0.0,19.0,
957,Diversified/Conglomerate Service - (continued),"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,No Value,No Value,No Value,20.0,26.0,0.0,23.0,
958,Ecological,Ecological,Preferred stock,,,,,,,,
959,Ecological,"Pace Analytical Services, LLC",LLC units,No Value,No Value,No Value,6.0,700.0,0.0,650.0,
960,Electronics,Electronics,LLC units,,,,,,,,
961,Electronics,"Appriss Holdings, Inc.",Preferred stock,No Value,No Value,No Value,0.0,174.0,0.0,172.0,
962,Electronics,Diligent Corporation,Preferred stock,No Value,No Value,No Value,414.0,1609.0,0.1,2107.0,
963,Electronics,"Episerver, Inc.",LLC units,No Value,No Value,No Value,76.0,807.0,0.1,544.0,
964,Electronics,ES Acquisition LLC,LP interest,No Value,No Value,No Value,0.0,13.0,0.0,11.0,
965,Electronics,Project Silverback Holdings Corp.,Preferred stock,No Value,No Value,No Value,3.0,6.0,0.0,0.0,
966,Electronics,"Red Dawn SEI Buyer, Inc.",LP interest,No Value,No Value,No Value,13.0,13.0,0.0,11.0,
967,Electronics,"Silver Peak Systems, Inc.",Warrant,No Value,No Value,No Value,67.0,27.0,0.0,48.0,
968,"Healthcare, Education and Childcare","Healthcare, Education and Childcare",Warrant,,,,,,,,
969,"Healthcare, Education and Childcare","Active Day, Inc.",LLC interest,No Value,No Value,No Value,1.0,1098.0,0.0,573.0,
970,"Healthcare, Education and Childcare","Acuity Eyecare Holdings, LLC",LLC interest,No Value,No Value,No Value,1158.0,1334.0,0.1,1291.0,
971,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",Preferred stock,No Value,No Value,No Value,1.0,1119.0,0.1,562.0,
972,"Healthcare, Education and Childcare","ADCS Clinics Intermediate Holdings, LLC",Common Stock,No Value,No Value,No Value,0.0,6.0,0.0,0.0,
973,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC",Preferred stock,No Value,No Value,No Value,0.0,0.0,0.0,0.0,
974,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC",Preferred stock,No Value,No Value,No Value,5.0,0.0,0.0,0.0,
975,"Healthcare, Education and Childcare","Aris Teleradiology Company, LLC",Common Stock,No Value,No Value,No Value,2.0,0.0,0.0,0.0,
976,"Healthcare, Education and Childcare","Aspen Medical Products, LLC",Common Stock,No Value,No Value,No Value,0.0,77.0,0.0,54.0,
977,"Healthcare, Education and Childcare","BIO18 Borrower, LLC  (17)",LLC units,No Value,No Value,No Value,591.0,1190.0,0.1,1315.0,
978,"Healthcare, Education and Childcare","BIOVT, LLC",LLC units,No Value,No Value,No Value,0.0,1223.0,0.1,1510.0,
979,"Healthcare, Education and Childcare",CMI Parent Inc.,LLC units,No Value,No Value,No Value,0.0,240.0,0.0,225.0,
980,"Healthcare, Education and Childcare",CMI Parent Inc.,LLC units,No Value,No Value,No Value,2.0,3.0,0.0,0.0,
981,"Healthcare, Education and Childcare","CRH Healthcare Purchaser, Inc.",LP interest,No Value,No Value,No Value,429.0,469.0,0.0,463.0,
982,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,13890.0,1619.0,0.1,1150.0,
983,"Healthcare, Education and Childcare","DCA Investment Holding, LLC",LLC units,No Value,No Value,No Value,140.0,218.0,0.0,0.0,
984,"Healthcare, Education and Childcare",Deca Dental Management LLC,LLC units,No Value,No Value,No Value,1008.0,1278.0,0.0,303.0,
985,"Healthcare, Education and Childcare",Elite Dental Partners LLC,Common Stock,No Value,No Value,No Value,0.0,737.0,0.0,34.0,
986,"Healthcare, Education and Childcare","Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,26.0,272.0,0.0,289.0,
987,"Healthcare, Education and Childcare","Encore GC Acquisition, LLC",LLC units,No Value,No Value,No Value,26.0,52.0,0.0,75.0,
988,"Healthcare, Education and Childcare","ERG Buyer, LLC",LLC units,No Value,No Value,No Value,1.0,661.0,0.0,112.0,
989,"Healthcare, Education and Childcare","ERG Buyer, LLC",LLC units,No Value,No Value,No Value,8.0,4.0,0.0,0.0,
990,"Healthcare, Education and Childcare",Eyecare Services Partners Holdings LLC,LLC units,No Value,No Value,No Value,0.0,262.0,0.0,89.0,
991,"Healthcare, Education and Childcare",Eyecare Services Partners Holdings LLC,LLC units,No Value,No Value,No Value,0.0,1.0,0.0,0.0,
992,"Healthcare, Education and Childcare","G & H Wire Company, Inc.",LLC interest,No Value,No Value,No Value,336.0,269.0,0.0,136.0,
993,"Healthcare, Education and Childcare","IntegraMed America, Inc.",LLC interest,No Value,No Value,No Value,0.0,417.0,0.0,0.0,
994,"Healthcare, Education and Childcare","Joerns Healthcare, LLC  ^*#!~",Common Stock,No Value,No Value,No Value,432.0,4330.0,0.1,1752.0,
995,"Healthcare, Education and Childcare","Katena Holdings, Inc.",LLC units,No Value,No Value,No Value,1.0,573.0,0.0,307.0,
996,"Healthcare, Education and Childcare","Krueger-Gilbert Health Physics, LLC",LLC interest,No Value,No Value,No Value,155.0,172.0,0.0,88.0,
997,"Healthcare, Education and Childcare","Lombart Brothers, Inc.",Common Stock,No Value,No Value,No Value,1.0,440.0,0.0,181.0,
998,"Healthcare, Education and Childcare","MD Now Holdings, Inc.",LLC units,No Value,No Value,No Value,15.0,153.0,0.0,141.0,
999,"Healthcare, Education and Childcare","MWD Management, LLC & MWD Services, Inc.",LLC interest,No Value,No Value,No Value,412.0,335.0,0.0,197.0,
1000,"Healthcare, Education and Childcare","Oliver Street Dermatology Holdings, LLC",LLC units,No Value,No Value,No Value,452.0,234.0,0.0,0.0,
1001,"Healthcare, Education and Childcare","Pentec Acquisition Sub, Inc.",Preferred stock,No Value,No Value,No Value,1.0,116.0,0.0,147.0,
1002,"Healthcare, Education and Childcare","Pinnacle Treatment Centers, Inc.",Preferred stock,No Value,No Value,No Value,0.0,528.0,0.0,497.0,
1003,"Healthcare, Education and Childcare","Pinnacle Treatment Centers, Inc.",LLC units,No Value,No Value,No Value,5.0,74.0,0.0,0.0,
1004,"Healthcare, Education and Childcare","Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,11.0,68.0,0.0,61.0,
1005,"Healthcare, Education and Childcare","Radiology Partners, Inc.",LLC units,No Value,No Value,No Value,43.0,55.0,0.0,240.0,
1006,"Healthcare, Education and Childcare",RXH Buyer Corporation,LP interest,No Value,No Value,No Value,11.0,973.0,0.1,757.0,
1007,"Healthcare, Education and Childcare","Sage Dental Management, LLC",LLC units,No Value,No Value,No Value,0.0,249.0,0.0,7.0,
1008,"Healthcare, Education and Childcare","Sage Dental Management, LLC",LLC units,No Value,No Value,No Value,3.0,3.0,0.0,0.0,
1009,"Healthcare, Education and Childcare","SLMP, LLC",LLC units,No Value,No Value,No Value,668.0,789.0,0.1,953.0,
1010,"Healthcare, Education and Childcare","Spear Education, LLC",LLC units,No Value,No Value,No Value,0.0,7.0,0.0,85.0,
1011,"Healthcare, Education and Childcare","Spear Education, LLC",LLC units,No Value,No Value,No Value,1.0,1.0,0.0,26.0,
1012,"Healthcare, Education and Childcare - (continued)","Healthcare, Education and Childcare - (continued)",LLC units,,,,,,,,
1013,"Healthcare, Education and Childcare - (continued)",SSH Corpration,Common Stock,No Value,No Value,No Value,0.0,40.0,0.0,122.0,
1014,"Healthcare, Education and Childcare - (continued)","Summit Behavioral Healthcare, LLC",LLC interest,No Value,No Value,No Value,2.0,98.0,0.0,84.0,
1015,"Healthcare, Education and Childcare - (continued)","Summit Behavioral Healthcare, LLC",LLC interest,No Value,No Value,No Value,2.0,0.0,0.0,0.0,
1016,"Healthcare, Education and Childcare - (continued)","Surgical Information Systems, LLC",Common Stock,No Value,No Value,No Value,4.0,414.0,0.0,447.0,
1017,"Healthcare, Education and Childcare - (continued)","WHCG Management, LLC",LLC interest,No Value,No Value,No Value,1.0,414.0,0.0,384.0,
1018,Insurance,Insurance,LLC interest,,,,,,,,
1019,Insurance,"Captive Resources Midco, LLC  (17)",LLC units,No Value,No Value,No Value,425.0,0.0,0.0,290.0,
1020,Insurance,"Orchid Underwriters Agency, LLC",LP interest,No Value,No Value,No Value,78.0,90.0,0.0,58.0,
1021,"Leisure, Amusement, Motion Pictures, Entertainment","Leisure, Amusement, Motion Pictures, Entertainment",LP interest,,,,,,,,
1022,"Leisure, Amusement, Motion Pictures, Entertainment","LMP TR Holdings, LLC",LLC units,No Value,No Value,No Value,712.0,712.0,0.1,593.0,
1023,"Leisure, Amusement, Motion Pictures, Entertainment","PADI Holdco, Inc.  (17)",LLC units,No Value,No Value,No Value,1.0,969.0,0.0,447.0,
1024,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,68.0,117.0,0.0,88.0,
1025,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,46.0,80.0,0.0,60.0,
1026,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,38.0,65.0,0.0,49.0,
1027,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,33.0,58.0,0.0,43.0,
1028,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,14.0,24.0,0.0,19.0,
1029,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,1.0,2.0,0.0,2.0,
1030,Oil and Gas,Oil and Gas,LLC interest,,,,,,,,
1031,Oil and Gas,W3 Co.,LLC units,No Value,No Value,No Value,3.0,1632.0,0.1,1439.0,
1032,Oil and Gas,W3 Co.,Preferred stock,No Value,No Value,No Value,0.0,224.0,0.0,213.0,
1033,Personal and Non Durable Consumer Products (Mfg. Only),Personal and Non Durable Consumer Products (Mfg. Only),Preferred stock,,,,,,,,
1034,Personal and Non Durable Consumer Products (Mfg. Only),"Georgica Pine Clothiers, LLC  (17)",LLC interest,No Value,No Value,No Value,20.0,239.0,0.0,235.0,
1035,Personal and Non Durable Consumer Products (Mfg. Only),"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749.0,210.0,0.1,1252.0,
1036,"Personal, Food and Miscellaneous Services","Personal, Food and Miscellaneous Services",LLC interest,,,,,,,,
1037,"Personal, Food and Miscellaneous Services","Blue River Pet Care, LLC",LLC units,No Value,No Value,No Value,0.0,76.0,0.0,67.0,
1038,"Personal, Food and Miscellaneous Services","Captain D's, LLC",LLC interest,No Value,No Value,No Value,158.0,156.0,0.0,102.0,
1039,"Personal, Food and Miscellaneous Services","Midwest Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,0.0,29.0,0.0,13.0,
1040,"Personal, Food and Miscellaneous Services","Midwest Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,6.0,0.0,0.0,0.0,
1041,"Personal, Food and Miscellaneous Services","PPV Intermediate Holdings II, LLC",LLC interest,No Value,No Value,No Value,221.0,211.0,0.0,204.0,
1042,"Personal, Food and Miscellaneous Services",R.G. Barry Corporation,Preferred stock,No Value,No Value,No Value,0.0,161.0,0.0,100.0,
1043,"Personal, Food and Miscellaneous Services","Ruby Slipper Cafe LLC, The",LLC units,No Value,No Value,No Value,31.0,373.0,0.0,188.0,
1044,"Personal, Food and Miscellaneous Services","Southern Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,1.0,717.0,0.1,887.0,
1045,"Personal, Food and Miscellaneous Services","Southern Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,148.0,188.0,0.0,436.0,
1046,"Personal, Food and Miscellaneous Services","Wetzel's Pretzels, LLC",Common Stock,No Value,No Value,No Value,0.0,416.0,0.0,239.0,
1047,Printing and Publishing,Printing and Publishing,Common Stock,,,,,,,,
1048,Printing and Publishing,"Brandmuscle, Inc.",LLC interest,No Value,No Value,No Value,0.0,335.0,0.0,46.0,
1049,Retail Stores,Retail Stores,LLC interest,,,,,,,,
1050,Retail Stores,2nd Ave. LLC,LP interest,No Value,No Value,No Value,653.0,653.0,0.0,362.0,
1051,Retail Stores - (continued),Retail Stores - (continued),LP interest,,,,,,,,
1052,Retail Stores - (continued),Batteries Plus Holding Corporation,LP interest,No Value,No Value,No Value,10.0,1287.0,0.1,926.0,
1053,Retail Stores - (continued),"Cycle Gear, Inc.",LLC units,No Value,No Value,No Value,27.0,462.0,0.0,346.0,
1054,Retail Stores - (continued),"DTLR, Inc.",LLC interest,No Value,No Value,No Value,4.0,411.0,0.0,597.0,
1055,Retail Stores - (continued),"Elite Sportswear, L.P.",LLC interest,No Value,No Value,No Value,0.0,165.0,0.0,0.0,
1056,Retail Stores - (continued),"Feeders Supply Company, LLC",Preferred stock,No Value,No Value,No Value,4.0,400.0,0.0,363.0,
1057,Retail Stores - (continued),"Feeders Supply Company, LLC",LLC units,No Value,No Value,No Value,0.0,0.0,0.0,0.0,
1058,Retail Stores - (continued),Jet Equipment & Tools Ltd.  (8)(9)(12),LLC units,No Value,No Value,No Value,1.0,948.0,0.1,998.0,
1059,Retail Stores - (continued),"Paper Source, Inc.",Common Stock,No Value,No Value,No Value,8.0,1387.0,0.0,0.0,
1060,Retail Stores - (continued),Pet Holdings ULC  (8)(12),LP interest,No Value,No Value,No Value,677.0,483.0,0.0,152.0,
1061,Retail Stores - (continued),"Pet Supplies Plus, LLC  (17)",LLC units,No Value,No Value,No Value,144.0,181.0,0.0,256.0,
1062,Retail Stores - (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,No Value,No Value,4.0,496.0,0.0,456.0,
1063,Retail Stores - (continued),"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,No Value,No Value,1.0,101.0,0.0,92.0,
1064,Non-controlled affiliate company investments  (18),Non-controlled affiliate company investments  (18),LLC units,,,,,,,,
1065,Debt investments,Debt investments,LLC units,,,,,,,,
1066,"Beverage, Food and Tobacco","Beverage, Food and Tobacco",LLC units,,,,,,,,
1067,"Beverage, Food and Tobacco",Uinta Brewing Company  ^+(7)(8),One stop,L + 4.00(a),5.00,08/2021,962.0,926.0,0.0,205.0,
1068,"Beverage, Food and Tobacco",Uinta Brewing Company  (7)(8),One stop,L + 0.50(a),1.50,08/2021,479.0,475.0,0.0,396.0,
1069,Diversified/Conglomerate Service,Diversified/Conglomerate Service,One stop,,,,,,,,
1070,Diversified/Conglomerate Service,Switchfly LLC  (8),One stop,L + 3.00(c),4.91,10/2023,5363.0,5169.0,0.2,4046.0,
1071,Diversified/Conglomerate Service,Switchfly LLC  (8),One stop,L + 3.00(c),0.0491,10/2023,448.0,432.0,0.0,338.0,
1072,Diversified/Conglomerate Service,Switchfly LLC  (8),One stop,L + 3.00(c),0.0491,10/2023,34.0,33.0,0.0,26.0,
1073,Diversified/Conglomerate Service,Switchfly LLC  (5)(8),One stop,L + 8.50,N/A(6),10/2023,0.0,0.0,0.0,,
1074,Electronics,Electronics,One stop,,,,,,,,
1075,Electronics,"Sloan Company, Inc., The  +(7)(8)",One stop,L + 8.50(c),9.87,04/2023,4709.0,4075.0,0.2,4081.0,
1076,Electronics,"Sloan Company, Inc., The  (7)(8)",One stop,L + 8.50(c),9.87,04/2023,593.0,591.0,0.0,619.0,
1077,Electronics,"Sloan Company, Inc., The  (7)(8)",One stop,L + 8.50(c),9.87,04/2023,312.0,271.0,0.0,271.0,
1078,"Healthcare, Education and Childcare","Healthcare, Education and Childcare",One stop,,,,,,,,
1079,"Healthcare, Education and Childcare",Dental Holdings Corporation  *(7)(8),One stop,L + 6.00(b),7.16,03/2023,10660.0,10612.0,0.4,6975.0,
1080,"Healthcare, Education and Childcare",Dental Holdings Corporation  (8),One stop,L + 6.00(c),7.00,03/2023,107.0,107.0,0.0,107.0,
1081,"Mining, Steel, Iron and Non-Precious Metals","Mining, Steel, Iron and Non-Precious Metals",One stop,,,,,,,,
1082,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  +(8)",One stop,L + 11.00(a),10.25 cash/2.00 PIK,05/2020,4150.0,4144.0,0.2,2905.0,
1083,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  (8)",One stop,P + 9.75(a)(f),10.91 cash/2.00 PIK,05/2020,557.0,555.0,0.0,195.0,
1084,Equity Investments  (15)(16),Equity Investments  (15)(16),One stop,,,,,,,,
1085,"Beverage, Food and Tobacco","Beverage, Food and Tobacco",One stop,,,,,,,,
1086,"Beverage, Food and Tobacco",Uinta Brewing Company  (8),Common stock,No Value,No Value,No Value,153.0,17.0,0.0,0.0,
1087,Diversified/Conglomerate Service,Diversified/Conglomerate Service,Common stock,,,,,,,,
1088,Diversified/Conglomerate Service,Switchfly LLC  (8),LLC units,No Value,No Value,No Value,3418.0,2320.0,0.0,2417.0,
1089,Electronics,Electronics,LLC units,,,,,,,,
1090,Electronics,"Sloan Company, Inc., The  (8)",LLC units,No Value,No Value,No Value,0.0,152.0,0.0,0.0,
1091,Electronics,"Sloan Company, Inc., The  +(8)",Common stock,No Value,No Value,No Value,0.0,41.0,0.0,41.0,
1092,Electronics,"Sloan Company, Inc., The  (8)",LLC units,No Value,No Value,No Value,2.0,14.0,0.0,0.0,
1093,"Healthcare, Education and Childcare","Healthcare, Education and Childcare",LLC units,,,,,,,,
1094,"Healthcare, Education and Childcare",Dental Holdings Corporation  *(8),Common stock,No Value,No Value,No Value,0.0,390.0,0.0,390.0,
1095,"Mining, Steel, Iron and Non-Precious Metals","Mining, Steel, Iron and Non-Precious Metals",Common stock,,,,,,,,
1096,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  (8)",LLC interest,No Value,No Value,No Value,59.0,0.0,0.0,0.0,
1097,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  (8)",LLC interest,No Value,No Value,No Value,59.0,0.0,0.0,0.0,
1098,Controlled affiliate company investments  (19),Controlled affiliate company investments  (19),LLC interest,,,,,,,,
1099,Debt Investments,Debt Investments,LLC interest,,,,,,,,
1100,Diversified/Conglomerate Service,Diversified/Conglomerate Service,LLC interest,,,,,,,,
1101,Diversified/Conglomerate Service,MMan Acquisition Co.  ^*+(7)(8),One stop,No Value,10.00 PIK,08/2023,22527.0,19830.0,0.8,15379.0,
1102,Diversified/Conglomerate Service,MMan Acquisition Co.  (7)(8),One stop,No Value,8.00 PIK,08/2023,1358.0,1358.0,0.1,1277.0,
1103,Equity investments  (15)(16),Equity investments  (15)(16),One stop,,,,,,,,
1104,Diversified/Conglomerate Service,Diversified/Conglomerate Service,One stop,,,,,,,,
1105,Diversified/Conglomerate Service,MMan Acquisition Co.  ^*+(8),LLC units,No Value,No Value,No Value,0.0,928.0,0.0,858.0,
