,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
890,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,14.0,24,,,0.0,,,26,,,
891,"Leisure, Amusement, Motion Pictures, Entertainment",WBZ Investment LLC,LLC interest,No Value,No Value,No Value,1.0,2,,,0.0,,,2,,,
892,Personal and Non Durable Consumer Products (Mfg. Only),"Georgica Pine Clothiers, LLC  (15)",LLC units,No Value,No Value,No Value,20.0,291,,,0.0,,,389,,,
893,Personal and Non Durable Consumer Products (Mfg. Only) - (continued),"Massage Envy, LLC",LLC interest,No Value,No Value,No Value,749.0,,210.0,,,,0.1,,,1776,
894,"Personal, Food and Miscellaneous Services","Blue River Pet Care, LLC",LLC units,No Value,No Value,No Value,0.0,76,,,0.0,,,74,,,
895,"Personal, Food and Miscellaneous Services","Captain D's, LLC",LLC interest,No Value,No Value,No Value,158.0,156,,,0.0,,,147,,,
896,"Personal, Food and Miscellaneous Services",Clarkson Eyecare LLC,LLC units,No Value,No Value,No Value,0.0,275,,,0.0,,,263,,,
897,"Personal, Food and Miscellaneous Services","Community Veterinary Partners, LLC",Common Stock,No Value,No Value,No Value,4.0,597,,,0.0,,,730,,,
898,"Personal, Food and Miscellaneous Services","Midwest Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,6.0,0,,,0.0,,,0,,,
899,"Personal, Food and Miscellaneous Services","Midwest Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,0.0,29,,,0.0,,,29,,,
900,"Personal, Food and Miscellaneous Services","PPV Intermediate Holdings II, LLC",LLC units,No Value,No Value,No Value,208.0,198,,,0.0,,,197,,,
901,"Personal, Food and Miscellaneous Services",R.G. Barry Corporation,Preferred stock,No Value,No Value,No Value,0.0,161,,,0.0,,,120,,,
902,"Personal, Food and Miscellaneous Services","Ruby Slipper Cafe LLC, The",LLC units,No Value,No Value,No Value,31.0,373,,,0.0,,,398,,,
903,"Personal, Food and Miscellaneous Services","Southern Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,147.0,188,,,0.0,,,409,,,
904,"Personal, Food and Miscellaneous Services","Southern Veterinary Partners, LLC",LLC units,No Value,No Value,No Value,1.0,717,,,0.1,,,845,,,
905,"Personal, Food and Miscellaneous Services","Wetzel's Pretzels, LLC",Common Stock,No Value,No Value,No Value,0.0,416,,,0.0,,,507,,,
906,Printing and Publishing,"Brandmuscle, Inc.",LLC interest,No Value,No Value,No Value,0.0,335,,,0.0,,,196,,,
907,Retail Stores,2nd Ave. LLC,LP interest,No Value,No Value,No Value,653.0,653,,,0.0,,,653,,,
908,Retail Stores,Batteries Plus Holding Corporation,LP interest,No Value,No Value,No Value,10.0,1287,,,0.1,,,1483,,,
909,Retail Stores,"Cycle Gear, Inc.",LLC units,No Value,No Value,No Value,27.0,462,,,0.0,,,662,,,
910,Retail Stores,"DTLR, Inc.",LLC interest,No Value,No Value,No Value,4.0,411,,,0.1,,,835,,,
911,Retail Stores,"Elite Sportswear, L.P.",LLC interest,No Value,No Value,No Value,0.0,165,,,0.0,,,0,,,
912,Retail Stores,"Feeders Supply Company, LLC",Preferred stock,No Value,No Value,No Value,4.0,400,,,0.0,,,413,,,
913,Retail Stores,"Feeders Supply Company, LLC",Common Stock,No Value,No Value,No Value,0.0,0,,,0.0,,,0,,,
914,Retail Stores,Jet Equipment & Tools Ltd.  (8)(9)(12),LLC units,No Value,No Value,No Value,1.0,946,,,0.1,,,1097,,,
915,Retail Stores,"Marshall Retail Group LLC, The",LLC units,No Value,No Value,No Value,15.0,154,,,0.0,,,149,,,
916,Retail Stores,"Paper Source, Inc.",Common Stock,No Value,No Value,No Value,8.0,1387,,,0.0,,,363,,,
917,Retail Stores,Pet Holdings ULC  (8)(12),LP interest,No Value,No Value,No Value,677.0,483,,,0.0,,,282,,,
918,Retail Stores,"Pet Supplies Plus, LLC",LLC units,No Value,No Value,No Value,144.0,181,,,0.0,,,205,,,
919,Retail Stores,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,No Value,No Value,4.0,496,,,0.0,,,567,,,
920,Retail Stores,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,No Value,No Value,No Value,1.0,101,,,0.0,,,118,,,
921,"Beverage, Food and Tobacco",Uinta Brewing Company  ^+(7)(8),One stop,L + 4.00(a),6.04,08/2021,962,,,928,,,0.0,,,793,
922,"Beverage, Food and Tobacco",Uinta Brewing Company  (7)(8),One stop,L + 4.00(a)(c),6.04,08/2021,192.0,188,,,0.0,,,170,,,
923,Diversified/Conglomerate Service,Switchfly LLC  (8),One stop,L + 3.00(c),5.32,10/2023,5363.0,5142,,,0.2,,,4827,,,
924,Diversified/Conglomerate Service,Switchfly LLC  (8),One stop,L + 3.00(c),5.32,10/2023,447.0,430,,,0.0,,,403,,,
925,Diversified/Conglomerate Service,Switchfly LLC  (8),One stop,L + 3.00(c),5.32,10/2023,34.0,33,,,0.0,,,30,,,
926,Diversified/Conglomerate Service,Switchfly LLC  (8),One stop,L + 8.50,N/A  (6),10/2023,0.0,0,,,0.0,,,0,,,
927,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  +(8)",One stop,L + 11.00(a),11.04 cash/2.00 PIK,05/2020,4249.0,4222,,,0.2,,,3398,,,
928,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  (8)",One stop,P + 9.75(a)(f),12.61 cash/2.00 PIK,05/2020,581.0,572,,,0.0,,,341,,,
929,"Beverage, Food and Tobacco",Uinta Brewing Company  (8),Common Stock,No Value,No Value,No Value,153.0,,17.0,,,0.0,,,82.0,,
930,Diversified/Conglomerate Service,Switchfly LLC  (8),LLC units,No Value,No Value,No Value,3418.0,2322,,,0.1,,,2523,,,
931,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  (8)",LLC interest,No Value,No Value,No Value,59.0,0,,,0.0,,,8,,,
932,"Mining, Steel, Iron and Non-Precious Metals","Benetech, Inc.  (8)",LLC interest,No Value,No Value,No Value,59.0,0,,,0.0,,,0,,,
933,Investment Funds and Vehicles,GCIC Senior Loan Fund LLC  (8)(18),LLC interest,No Value,No Value,No Value,48356.0,,52605.0,,,2.2,,,49258.0,,
934,Investment Funds and Vehicles,Senior Loan Fund LLC  (8)(18),LLC interest,No Value,No Value,No Value,74882.0,74882,,,3.4,,,74386,,,
