,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1066,"Blue River Pet Care, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,76,,,-,,,74,,,,,
1067,"Captain D's, LLC",LLC interest,,No Value,,,No Value,,No Value,,158,,,156,,,-,,,158,,,,,
1068,Clarkson Eyecare LLC,LLC units,,No Value,,,No Value,,No Value,,-,,,279,,,-,,,499,,,,,
1069,"Midwest Veterinary Partners, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,29,,,-,,,29,,,,,
1070,"Midwest Veterinary Partners, LLC",LLC units,,No Value,,,No Value,,No Value,,6,,,-,,,-,,,-,,,,,
1071,"PPV Intermediate Holdings II, LLC",LLC interest,,No Value,,,No Value,,No Value,,221,,,211,,,-,,,241,,,,,
1072,R.G. Barry Corporation,Preferred stock,,No Value,,,No Value,,No Value,,-,,,161,,,-,,,134,,,,,
1073,"Ruby Slipper Cafe LLC, The",LLC units,,No Value,,,No Value,,No Value,,31,,,373,,,-,,,381,,,,,
1074,"Southern Veterinary Partners, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,717,,,-,,,865,,,,,
1075,"Southern Veterinary Partners, LLC",LLC units,,No Value,,,No Value,,No Value,,147,,,188,,,-,,,511,,,,,
1076,"Wetzel's Pretzels, LLC",Common Stock,,No Value,,,No Value,,No Value,,-,,,416,,,-,,,523,,,,,
1077,,,,,,,,,,,,,2606,,,-,,,3415,,,,,,
1078,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,,,
1079,"Brandmuscle, Inc.",LLC interest,,No Value,,,No Value,,No Value,,-,,,334,,,-,,,226,,,,,
1080,Retail Stores,,,,,,,,,,,,,,,,,,,,,,,,
1081,2nd Ave. LLC,LP interest,,No Value,,,No Value,,No Value,,653,,,653,,,-,,,653,,,,,
1082,Batteries Plus Holding Corporation,LP interest,,No Value,,,No Value,,No Value,,10,,,1287,,,0.1,,,1428,,,,,
1083,"Cycle Gear, Inc.",LLC units,,No Value,,,No Value,,No Value,,27,,,462,,,-,,,672,,,,,
1084,"DTLR, Inc.",LLC interest,,No Value,,,No Value,,No Value,,4,,,411,,,-,,,780,,,,,
1085,"Elite Sportswear, L.P.",LLC units,,No Value,,,No Value,,No Value,,-,,,165,,,-,,,-,,,,,
1086,"Feeders Supply Company, LLC",Preferred stock,,No Value,,,No Value,,No Value,,4,,,400,,,-,,,479,,,,,
1087,"Feeders Supply Company, LLC",LLC units,,No Value,,,No Value,,No Value,,-,,,-,,,-,,,-,,,,,
1088,Jet Equipment & Tools Ltd.  (8)(9)(12),LLC units,,No Value,,,No Value,,No Value,,1,,,948,,,0.1,,,1173,,,,,
1089,"Paper Source, Inc.",Common Stock,,No Value,,,No Value,,No Value,,8,,,1387,,,-,,,239,,,,,
1090,Pet Holdings ULC  (8)(12),LP interest,,No Value,,,No Value,,No Value,,677,,,483,,,-,,,321,,,,,
1091,"Pet Supplies Plus, LLC",LLC units,,No Value,,,No Value,,No Value,,144,,,181,,,-,,,209,,,,,
1092,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,,No Value,,,No Value,,No Value,,4,,,496,,,-,,,555,,,,,
1093,"Sola Franchise, LLC and Sola Salon Studios, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,101,,,-,,,115,,,,,
1094,,,,,,,,,,,,,6974,,,0.2,,,6624,,,,,,
1095,Total non-controlled/non-affiliate company equity investments,,,,,,,,,,75537,,,3.7,,,,83198,,,,,,,
1096,Total non-controlled/non-affiliate company investments,,,,,,,,4256722,,,,4371886,,,192.8,,,,4298109,,,,,
1097,Non-controlled affiliate company investments  (18),,,,,,,,,,,,,,,,,,,,,,,,
1098,Debt investments,,,,,,,,,,,,,,,,,,,,,,,,
1099,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,,,
1100,Uinta Brewing Company  ^+(7)(8),One stop,,L + 4.00,(a),,5.80,,08/2021,,,962,,,,927,,,-,,,,502,,
1101,Uinta Brewing Company  (7)(8),One stop,,L + 4.00,(a),,5.80,,08/2021,,288,,,284,,,-,,,181,,,,,
1102,,,,,,,,,,,1250,,,1211,,,-,,,683,,,,,
1103,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
1104,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,,
1105,Switchfly LLC  (8),One stop,,L + 3.00,(c),,5.10,,10/2023,,,5363,,,,5155,,,0.2,,,,4827,,
1106,Switchfly LLC  (8),One stop,,L + 3.00,(c),,5.10,,10/2023,,448,,,432,,,-,,,403,,,,,
1107,Switchfly LLC  (8),One stop,,L + 3.00,(c),,5.10,,10/2023,,34,,,33,,,-,,,30,,,,,
1108,Switchfly LLC  (8),One stop,,L + 8.50,,,N/A  (6),,10/2023,,-,,,-,,,-,,,-,,,,,
1109,,,,,,,,,,,5845,,,5620,,,0.2,,,5260,,,,,
1110,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,,,
1111,"Benetech, Inc.  +(8)",One stop,,L + 11.00,(a),,10.80 cash/2.00 PIK,,05/2020,,4200,,,4183,,,0.2,,,3360,,,,,
1112,"Benetech, Inc.  (8)",One stop,,P + 9.75,(a)(f),,12.32 cash/2.00 PIK,,05/2020,,449,,,443,,,-,,,209,,,,,
1113,,,,,,,,,,,4649,,,4626,,,0.2,,,3569,,,,,
1114,Total non-controlled affiliate company debt investments,,,,,,,,11744,,,,11457,,,0.4,,,,9512,,,,,
1115,Equity Investments  (15)(16),,,,,,,,,,,,,,,,,,,,,,,,
1116,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,,,
1117,Uinta Brewing Company  (8),Common Stock,,No Value,,,No Value,,No Value,,153,,,,17,,,-,,,,-,,,
1118,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,,
1119,Switchfly LLC  (8),LLC units,,No Value,,,No Value,,No Value,,3418,,,2321,,,0.1,,,2574,,,,,
1120,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,,,
1121,"Benetech, Inc.  (8)",LLC interest,,No Value,,,No Value,,No Value,,59,,,,-,,,-,,,,3,,,
1122,"Benetech, Inc.  (8)",LLC interest,,No Value,,,No Value,,No Value,,59,,,-,,,-,,,-,,,,,
1123,,,,,,,,,,,,,-,,,-,,,3,,,,,,
1124,Total non-controlled affiliate company equity investments,,,,,,,,,,2338,,,0.1,,,,2577,,,,,,,
1125,Total non-controlled affiliate company investments,,,,,,,,11744,,,,13795,,,0.5,,,,12089,,,,,
1126,Controlled affiliate company investments  (19),,,,,,,,,,,,,,,,,,,,,,,,
1127,Debt Investments,,,,,,,,,,,,,,,,,,,,,,,,
1128,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,,
1129,MMan Acquisition Co.  ^*+(7)(8),One stop,,No Value,,,10.00 PIK,,08/2023,,,22934,,,,19862,,,0.7,,,,16516,,
1130,MMan Acquisition Co.  (7)(8),One stop,,No Value,,,8.00 PIK,,08/2023,,1358,,,1358,,,0.1,,,1317,,,,,
1131,,,,,,,,,,,24292,,,21220,,,0.8,,,17833,,,,,
1132,Total controlled affiliate company debt investments,,,,,,,,24292,,,,21220,,,0.8,,,,17833,,,,,
1133,Equity investments,,,,,,,,,,,,,,,,,,,,,,,,
1134,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,,
1135,MMan Acquisition Co.  ^*+(8),LLC units,,No Value,,,No Value,,No Value,,-,,,,925,,,-,,,,1207,,,
1136,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,,,,
1137,GCIC Senior Loan Fund LLC  (8)(20),LLC interest,,No Value,,,No Value,,No Value,,48356,,,52605,,,2.2,,,48614,,,,,
1138,Senior Loan Fund LLC  (8)(20),LLC units,,No Value,,,No Value,,No Value,,70507,,,70507,,,3.2,,,70464,,,,,
1139,,,,,,,,,,,,,,123112,,,5.4,,,119078,,,,,
1140,Total controlled affiliate company equity investments,,,,,,,,,,124037,,,5.4,,,,120285,,,,,,,
1141,Total controlled affiliate company investments,,,,,,,,24292,,,,145257,,,6.2,,,,138118,,,,,
1142,Total investments,,,,,,,,4292758,,,,4530938,,,199.5,,,,4448316,,,,,
1143,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
1144,Money market funds (included in cash and cash equivalents and restricted cash and cash equivalents),,,,,,,,,,,,,,,,,,,,,,,,
1145,BlackRock Liquidity Funds T-Fund Institutional Shares (CUSIP 09248U718),1.52  (21),,,,,,,,34910,,,1.6,,,,34910,,,,,,,,
1146,Total money market funds,,,,,,,34910,,,1.6,,,,34910,,,,,,,,,,
1147,Total investments and money market funds,,,,,,,4565848,,,201.1,,,,4483226,,,,,,,,,,
1148,(12),The headquarters of this portfolio company is located in Canada.,,,,,,,,,,,,,,,,,,,,,,,
