,Company,Business Description,Investment,Interest,Acquisition Date,Amortized Cost,Fair Value
743,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured revolving loan ($19.9 par due 1/2018),0,1/3/2017,7.9,2.9
744,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured loan ($2.2 par due 8/2018),0,11/20/2017,2.1,0.0
745,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured loan ($11.6 par due 11/2021),0,1/3/2017,0.9,1.6
746,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,First lien senior secured loan ($0.7 par due 11/2018),0,11/20/2017,0.7,0.1
747,"NECCO Holdings, Inc. and New England Confectionery Company, Inc. (7)(19)",Producer and supplier of candy,"Common stock (860,189 shares)",0,1/3/2017,0.1,0.0
748,"RF HP SCF Investor, LLC (8)",Branded specialty food company,Membership interest (10.08% interest),0,12/22/2016,12.5,17.6
749,"Sovos Brands Intermediate, Inc. (19)",Food and beverage platform,First lien senior secured loan ($6.8 par due 11/2025),7.20% (Libor + 5.00%/Q),11/20/2018,6.8,6.8
750,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured revolving loan ($0.2 par due 10/2020),8.03% (Libor + 5.75%/Q),6/30/2017,0.2,0.2
751,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",First lien senior secured loan ($0.5 par due 10/2020),7.85% (Libor + 5.75%/Q),6/26/2018,0.5,0.5
752,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($34.5 par due 10/2022),12.26% PIK (Libor + 10.00%/Q),1/3/2017,34.5,27.6
753,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($23.3 par due 10/2022),12.26% PIK (Libor + 10.00%/Q),1/3/2017,23.3,18.7
754,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels",Second lien senior secured loan ($36.8 par due 10/2022),12.26% (Libor + 10.00%/Q),1/3/2017,36.8,29.4
755,"Teasdale Foods, Inc. and Familia Group Holdings Inc. (19)","Provider of beans, sauces and hominy to the retail, foodservice and wholesale channels","Warrant to purchase up to 57,827 shares of common stock (expires 2/2034)",0,2/4/2019,0.0,0.0
756,"Atlas Intermediate III, L.L.C. (19)",Specialty chemicals distributor,First lien senior secured loan ($9.0 par due 4/2025),7.62% (Libor + 5.50%/Q),4/29/2019,9.0,8.9
757,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (6)(19)",Distributor of OEM appliance aftermarket parts,First lien senior secured loan ($0.3 par due 1/2025),8.00% (Base Rate + 3.00%/Q),1/2/2019,0.3,0.3
758,"Blue Angel Buyer 1, LLC and Blue Angel Holdco, LLC (6)(19)",Distributor of OEM appliance aftermarket parts,"Class A preferred units (46,359 units)",8.00% PIK,1/2/2019,10.1,10.1
759,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($4.6 par due 3/2022),7.79% (Libor + 5.75%/M),3/1/2017,4.6,4.5
760,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($158.0 par due 2/2022),7.79% (Libor + 5.75%/M),7/26/2017,158.0,156.5
761,"DFS Holding Company, Inc.","Distributor of maintenance, repair, and operations parts, supplies, and equipment to the foodservice industry",First lien senior secured loan ($19.8 par due 2/2022),7.79% (Libor + 5.75%/M),7/26/2017,19.8,19.6
762,"Flow Control Solutions, Inc. (19)",Distributor and manufacturer of flow control systems components,First lien senior secured loan ($10.9 par due 11/2024),7.35% (Libor + 5.25%/Q),11/21/2018,10.9,10.9
763,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",Catalog-based distribution services provider for building automation systems,First lien senior secured revolving loan ($2.7 par due 10/2020),6.29% (Libor + 4.25%/M),1/3/2017,2.7,2.7
764,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",Catalog-based distribution services provider for building automation systems,First lien senior secured loan ($65.6 par due 10/2022),8.10% (Libor + 6.00%/Q),1/3/2017,65.6,65.6
765,"KHC Holdings, Inc. and Kele Holdco, Inc. (19)",Catalog-based distribution services provider for building automation systems,"Common stock (30,000 shares)",0,1/3/2017,3.1,4.4
766,"PetIQ, LLC (8)",Distributor and manufacturer of pet prescription medications and health products,First lien senior secured revolving loan ($13.9 par due 7/2025),6.54% (Libor + 4.50%/M),1/17/2018,13.9,13.8
767,"PetIQ, LLC (8)",Distributor and manufacturer of pet prescription medications and health products,First lien senior secured revolving loan ($7.1 par due 7/2025),6.54% (Libor + 4.50%/M),1/17/2018,7.1,7.0
768,Reddy Ice LLC (19),Packaged ice manufacturer and distributor,First lien senior secured revolving loan,0,7/1/2019,0.0,0.0
769,Reddy Ice LLC (19),Packaged ice manufacturer and distributor,First lien senior secured loan ($57.9 par due 7/2025),7.82% (Libor + 5.50%/Q),7/1/2019,57.9,57.3
770,"GS Pretium Holdings, Inc.",Manufacturer and supplier of high performance plastic containers,"Common stock (500,000 shares)",0,6/2/2014,0.5,1.7
771,IntraPac International LLC and IntraPac Canada Corporation (19),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured revolving loan ($0.5 par due 1/2025),7.75% (Libor + 5.50%/Q),1/11/2019,0.5,0.5
772,IntraPac International LLC and IntraPac Canada Corporation (19),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured revolving loan ($0.5 par due 1/2025),7.63% (Libor + 5.50%/Q),1/11/2019,0.5,0.5
773,IntraPac International LLC and IntraPac Canada Corporation (19),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured revolving loan ($0.5 par due 1/2025),7.60% (Libor + 5.50%/Q),1/11/2019,0.5,0.5
774,IntraPac International LLC and IntraPac Canada Corporation (19),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured revolving loan ($3.1 par due 1/2025),7.60% (Libor + 5.50%/Q),1/11/2019,3.1,3.1
775,IntraPac International LLC and IntraPac Canada Corporation (19),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured revolving loan ($1.2 par due 1/2025),9.50% (Base Rate + 4.50%/Q),1/11/2019,1.2,1.2
776,IntraPac International LLC and IntraPac Canada Corporation (19),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured loan ($21.7 par due 1/2026),7.60% (Libor + 5.50%/Q),1/11/2019,21.7,21.4
777,IntraPac International LLC and IntraPac Canada Corporation (19),Manufacturer of diversified packaging solutions and plastic injection molded products,First lien senior secured loan ($30.1 par due 1/2026),7.60% (Libor + 5.50%/Q),1/11/2019,30.1,29.8
778,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured revolving loan ($0.2 par due 7/2020),7.54% (Libor + 5.50%/M),7/10/2015,0.2,0.2
779,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured revolving loan ($0.2 par due 7/2020),7.68% (Libor + 5.50%/M),7/10/2015,0.2,0.2
780,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($11.4 par due 7/2020),7.54% (Libor + 5.50%/M),11/13/2018,11.3,11.4
781,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($11.7 par due 7/2020),7.54% (Libor + 5.50%/M),7/10/2015,11.7,11.7
782,LBP Intermediate Holdings LLC (19),Manufacturer of paper and corrugated foodservice packaging,First lien senior secured loan ($4.9 par due 7/2020),7.54% (Libor + 5.50%/M),7/10/2015,4.9,4.9
783,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($117.5 par due 7/2021),9.70% (Libor + 7.50%/Q),12/14/2012,117.5,117.5
784,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,Second lien senior secured loan ($10.0 par due 7/2021),9.70% (Libor + 7.50%/Q),12/14/2012,10.0,10.0
785,"Microstar Logistics LLC, Microstar Global Asset Management LLC, and MStar Holding Corporation",Keg management solutions provider,"Common stock (54,710 shares)",0,12/14/2012,4.9,8.0
786,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured revolving loan ($0.1 par due 7/2024),6.34% (Libor + 4.25%/Q),7/2/2019,0.1,0.1
787,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($4.6 par due 7/2026),6.29% (Libor + 4.25%/M),8/7/2019,4.6,4.5
788,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($15.4 par due 7/2026),6.29% (Libor + 4.25%/M),7/2/2019,15.4,15.2
789,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($5.1 par due 7/2026),4.50% (EURIBOR + 4.50%/M),7/2/2019,5.2,5.0
790,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",Manufacturer of thermoformed packaging for medical devices,First lien senior secured loan ($23.9 par due 7/2026),4.50% (EURIBOR + 4.50%/M),8/8/2019,24.6,23.7
791,"Nelipak Holding Company, Nelipak European Holdings Cooperatief U.A., KNPAK Holdings, LP and PAKNK Netherlands Treasury B.V. (19)",Manufacturer of thermoformed packaging for medical devices,"Class A units (6,762,668 units)",0,7/2/2019,6.8,6.8
792,"SCI PH Parent, Inc.","Industrial container manufacturer, reconditioner and servicer",Series B shares (11.4764 shares),0,8/24/2018,1.1,2.9
793,Excelligence Holdings Corp.,"Developer, manufacturer and retailer of educational products",First lien senior secured loan ($9.1 par due 4/2023),8.04% (Libor + 6.00%/M),4/17/2017,9.1,7.6
794,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured revolving loan ($1.0 par due 8/2023),7.44% (Libor + 4.75%/Q),8/31/2018,1.0,1.0
795,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured revolving loan ($1.0 par due 8/2023),6.94% (Libor + 4.75%/Q),8/31/2018,1.0,1.0
796,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($0.1 par due 8/2023),7.01% (Libor + 4.75%/Q),7/26/2017,0.1,0.1
797,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($0.7 par due 8/2023),7.01% (Libor + 4.75%/Q),7/26/2017,0.7,0.7
798,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($16.1 par due 8/2023),7.01% (Libor + 4.75%/Q),7/26/2017,16.1,16.1
799,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($0.5 par due 8/2023),6.95% (Libor + 4.75%/Q),7/26/2017,0.5,0.5
800,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($13.2 par due 8/2023),6.95% (Libor + 4.75%/Q),7/26/2017,13.2,13.2
801,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources",First lien senior secured loan ($1.2 par due 8/2023),6.70% (Libor + 4.75%/Q),8/31/2018,1.2,1.2
802,"Flinn Scientific, Inc. and WCI-Quantum Holdings, Inc. (19)","Distributor of instructional products, services and resources","Series A preferred stock (1,272 shares)",0,10/24/2014,0.7,1.0
803,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($8.7 par due 9/2023),8.60% (Libor + 6.50%/Q),9/19/2017,8.7,8.7
804,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($1.9 par due 9/2023),8.60% (Libor + 6.50%/Q),9/19/2017,1.9,1.9
805,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,First lien senior secured loan ($6.5 par due 9/2023),8.60% (Libor + 6.50%/Q),9/19/2017,6.5,6.5
806,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,"Class A preferred units (4,574 units)",9.00% PIK,9/18/2017,4.9,5.5
807,"Frontline Technologies Group Holding LLC, Frontline Technologies Blocker Buyer, Inc., Frontline Technologies Holdings, LLC and Frontline Technologies Parent, LLC",Provider of human capital management (“HCM”) and SaaS-based software solutions to employees and administrators of K-12 school organizations,"Class B common units (499,050 units)",0,9/18/2017,0.0,1.7
808,"Infilaw Holding, LLC (19)",Operator of for-profit law schools,First lien senior secured revolving loan ($5.0 par due 9/2022),0,8/25/2011,4.2,0.0
809,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,First lien senior secured loan ($11.4 par due 10/2020),11.26% (Libor + 9.00%/Q),10/31/2015,11.4,11.4
810,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Senior preferred series A-1 shares (163,902 shares)",0,10/31/2015,119.4,30.2
811,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (1,401,385 shares)",0,8/5/2010,4.0,0.0
812,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series B preferred stock (348,615 shares)",0,8/5/2010,1.0,0.0
813,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (1,994,644 shares)",0,6/7/2010,0.5,0.0
814,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,"Series C preferred stock (517,942 shares)",0,6/7/2010,0.1,0.0
815,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,Common stock (16 shares),0,6/7/2010,0.0,0.0
816,"Instituto de Banca y Comercio, Inc. & Leeds IV Advisors, Inc.",Private school operator,Common stock (4 shares),0,6/7/2010,0.0,0.0
817,PIH Corporation and Primrose Holding Corporation (6),Franchisor of education-based early childhood centers,"Common stock (7,227 shares)",0,1/3/2017,4.6,17.8
818,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,Common membership interest (15.76% interest),0,9/21/2007,15.8,15.1
819,"R3 Education Inc., Equinox EIC Partners LLC and Sierra Education Finance Corp.",Medical school operator,"Warrant to purchase up to 27,890 shares (expires 11/2019)",0,12/8/2009,0.0,8.2
820,"Raptor Technologies, LLC and Rocket Parent, LLC (19)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured loan ($5.4 par due 12/2024),8.10% (Libor + 6.00%/Q),12/17/2018,5.4,5.4
821,"Raptor Technologies, LLC and Rocket Parent, LLC (19)",Provider of SaaS-based safety and security software to the K-12 school market,First lien senior secured loan ($15.9 par due 12/2024),8.10% (Libor + 6.00%/Q),12/17/2018,15.9,15.9
822,"Raptor Technologies, LLC and Rocket Parent, LLC (19)",Provider of SaaS-based safety and security software to the K-12 school market,"Class A common units (2,294,000 units)",0,12/17/2018,2.3,2.5
823,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,Warrant to purchase up to 987 shares of common stock (expires 12/2026),0,12/23/2016,0.0,0.0
824,"Regent Education, Inc.",Provider of software solutions designed to optimize the financial aid and enrollment processes,"Warrant to purchase up to 5,393,194 shares of common stock (expires 12/2026)",0,12/23/2016,0.0,0.0
825,"Severin Acquisition, LLC (19)",Provider of student information system software solutions to the K-12 education market,Second lien senior secured loan ($80.0 par due 8/2026),8.96% (Libor + 6.75%/Q),6/12/2018,79.3,79.2
826,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($5.0 par due 11/2022),8.54% (Libor + 6.50%/Q),11/14/2017,5.0,5.0
827,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($0.4 par due 11/2022),10.50% (Base Rate + 5.50%/Q),11/14/2017,0.4,0.4
828,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured revolving loan ($5.0 par due 11/2022),10.50% (Base Rate + 5.50%/Q),11/14/2017,5.0,5.0
829,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured loan ($31.9 par due 11/2023),8.54% (Libor + 6.50%/M),11/14/2017,31.7,31.9
830,"Cadence Aerospace, LLC (19)",Aerospace precision components manufacturer,First lien senior secured loan ($9.9 par due 11/2023),8.54% (Libor + 6.50%/M),7/5/2018,9.9,9.9
831,MB Aerospace Holdings II Corp.,Aerospace engine components manufacturer,Second lien senior secured loan ($23.6 par due 1/2026),11.10% (Libor + 9.00%/Q),5/28/2019,23.6,23.4
832,MB Aerospace Holdings II Corp.,Aerospace engine components manufacturer,Second lien senior secured loan ($68.4 par due 1/2026),11.10% (Libor + 9.00%/Q),1/22/2018,68.4,67.7
833,"Radius Aerospace, Inc. (19)",Metal fabricator in the aerospace industry,First lien senior secured revolving loan ($0.2 par due 3/2025),7.97% (Libor + 5.75%/Q),3/29/2019,0.2,0.2
834,"Radius Aerospace, Inc. (19)",Metal fabricator in the aerospace industry,First lien senior secured revolving loan ($0.2 par due 3/2025),7.87% (Libor + 5.75%/Q),3/29/2019,0.2,0.2
835,"Radius Aerospace, Inc. (19)",Metal fabricator in the aerospace industry,First lien senior secured revolving loan ($0.2 par due 3/2025),7.85% (Libor + 5.75%/Q),3/29/2019,0.2,0.2
836,"Radius Aerospace, Inc. (19)",Metal fabricator in the aerospace industry,First lien senior secured loan ($8.9 par due 3/2025),7.85% (Libor + 5.75%/Q),3/29/2019,8.9,8.8
837,"Genomatica, Inc.",Developer of a biotechnology platform for the production of chemical products,"Warrant to purchase 322,422 shares of Series D preferred stock (expires 3/2023)",0,3/28/2013,0.0,0.0
838,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,First lien senior secured loan ($12.4 par due 12/2025),6.31% (Libor + 4.25%/M),12/14/2018,12.2,12.1
839,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,Second lien senior secured loan ($55.7 par due 12/2026),9.79% (Libor + 7.75%/M),12/14/2018,55.7,54.0
840,Plaskolite PPC Intermediate II LLC and Plaskolite PPC Blocker LLC,Manufacturer of specialized acrylic and polycarbonate sheets,"Co-Invest units (5,969 units)",0,12/14/2018,0.6,0.5
841,"Athletic Club Holdings, Inc.",Premier health club operator,First lien senior secured loan ($2.5 par due 10/2020),10.62% (Libor + 8.50%/Q),10/11/2007,2.5,2.5
842,Concert Golf Partners Holdco LLC (19),Golf club owner and operator,First lien senior secured revolving loan ($0.1 par due 8/2025),6.53% (Libor + 4.50%/Q),8/20/2019,0.1,0.1
843,Concert Golf Partners Holdco LLC (19),Golf club owner and operator,First lien senior secured loan ($28.5 par due 8/2025),6.52% (Libor + 4.50%/Q),8/20/2019,28.5,28.2
844,"Jenny C Acquisition, Inc.",Health club franchisor,Senior subordinated loan ($1.2 par due 4/2025),8%,4/5/2019,1.2,1.2
845,Movati Athletic (Group) Inc. (8)(19),Premier health club operator,First lien senior secured loan ($0.3 par due 10/2022),6.47% (CIBOR + 4.50%/Q),10/5/2017,0.3,0.3
846,Movati Athletic (Group) Inc. (8)(19),Premier health club operator,First lien senior secured loan ($0.6 par due 10/2022),6.47% (CIBOR + 4.50%/Q),10/5/2017,0.6,0.6
847,Movati Athletic (Group) Inc. (8)(19),Premier health club operator,First lien senior secured loan ($2.8 par due 10/2022),6.47% (CIBOR + 4.50%/Q),10/5/2017,3.0,2.8
848,"Sunshine Sub, LLC (19)",Premier health club operator,First lien senior secured loan ($5.7 par due 5/2024),6.79% (Libor + 4.75%/M),5/25/2018,5.7,5.7
849,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.1 par due 7/2024),6.30% (Libor + 4.25%/M),7/31/2018,0.1,0.1
850,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.1 par due 7/2024),6.20% (Libor + 4.25%/M),7/31/2018,0.1,0.1
851,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.1 par due 7/2024),6.20% (Libor + 4.25%/M),7/31/2018,0.0,0.1
852,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.1 par due 7/2024),6.20% (Libor + 4.25%/M),7/31/2018,0.0,0.1
853,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured revolving loan ($0.2 par due 7/2024),6.29% (Libor + 4.25%/M),7/31/2018,0.2,0.2
854,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured loan ($0.3 par due 7/2025),6.58% (Libor + 4.25%/Q),7/31/2018,0.3,0.3
855,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured loan ($1.3 par due 7/2025),6.58% (Libor + 4.25%/Q),7/31/2018,1.3,1.3
856,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured loan ($0.7 par due 7/2025),6.58% (Libor + 4.25%/Q),8/2/2019,0.7,0.7
857,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured loan ($0.4 par due 7/2025),6.38% (Libor + 4.25%/Q),8/2/2019,0.4,0.4
858,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,First lien senior secured loan ($0.3 par due 7/2025),6.38% (Libor + 4.25%/Q),9/11/2019,0.3,0.3
859,"Taymax Group, L.P., Taymax Group G.P., LLC, PF Salem Canada ULC and TCP Fit Parent, L.P. (19)",Planet Fitness franchisee,"Class A units (35,374 units)",0,7/31/2018,3.6,4.8
860,"Everspin Technologies, Inc.",Designer and manufacturer of computer memory solutions,"Warrant to purchase up to 18,461 shares of common stock (expires 10/2026)",0,10/7/2016,0.4,0.0
861,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14%,1/3/2017,8.2,8.3
862,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,Senior subordinated loan ($8.3 par due 6/2022),14%,1/3/2017,8.2,8.3
863,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,"Series A preferred stock (66,424,135 shares)",0,1/3/2017,0.0,12.7
864,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,"Class A common stock (33,173 shares)",0,1/3/2017,0.0,0.0
865,"Imaging Business Machines, L.L.C. and Scanner Holdings Corporation (7)",Provider of high-speed intelligent document scanning hardware and software,"Class B common stock (134,214 shares)",0,1/3/2017,0.0,0.1
866,"Zemax Software Holdings, LLC (19)",Provider of optical illumination design software to design engineers,First lien senior secured loan ($16.9 par due 6/2024),7.85% (Libor + 5.75%/Q),6/25/2018,16.9,16.9
867,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured revolving loan ($10.0 par due 12/2021),9.04% (Libor + 7.00%/M),12/29/2016,10.0,9.6
868,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($8.6 par due 12/2022),9.04% (Libor + 7.00%/M),12/29/2016,8.6,8.3
869,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($11.1 par due 12/2022),9.04% (Libor + 7.00%/M),12/29/2016,11.1,10.7
870,"QC Supply, LLC (19)",Specialty distributor and solutions provider to the swine and poultry markets,First lien senior secured loan ($14.7 par due 12/2022),9.04% (Libor + 7.00%/M),12/29/2016,14.7,14.1
871,"Aimbridge Acquisition Co., Inc.",Hotel operator,Second lien senior secured loan ($14.1 par due 2/2027),9.60% (Libor + 7.50%/M),2/1/2019,13.9,14.1
872,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel operator,First lien senior secured revolving loan ($2.5 par due 7/2021),8.79% (Libor + 6.75%/M),4/12/2018,2.5,2.5
873,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel operator,First lien senior secured revolving loan ($0.1 par due 7/2021),8.79% (Libor + 6.75%/M),4/12/2018,0.1,0.1
874,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel operator,First lien senior secured loan ($1.5 par due 7/2021),8.79% (Libor + 6.75%/M),4/12/2018,1.5,1.5
875,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel operator,First lien senior secured loan ($16.9 par due 7/2021),8.79% (Libor + 6.75%/M),4/12/2018,16.9,16.9
876,"Pyramid Management Advisors, LLC and Pyramid Investors, LLC (19)",Hotel operator,"Preferred membership units (996,833 units)",0,7/15/2016,1.0,1.3
877,"MPH Energy Holdings, LP",Operator of municipal recycling facilities,Limited partnership interest (3.13% interest),0,1/8/2014,0.0,0.0
878,Puerto Rico Waste Investment LLC (19),Waste management service provider,First lien senior secured loan ($31.5 par due 9/2024),9.08% (Libor + 7.00%/Q),9/20/2019,31.5,31.1
