,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
600,"DCA Investment Holding, LLC",LLC units,,N/A,,N/A,,N/A,,87,,,9,,,-,,,78,,,,
601,Deca Dental Management LLC,LLC units,,N/A,,N/A,,N/A,,357,,,357,,,0.1,,,410,,,,
602,Dental Holdings Corporation,LLC units,,N/A,,N/A,,N/A,,30,,,805,,,0.1,,,790,,,,
603,"Encore GC Acquisition, LLC",LLC units,,N/A,,N/A,,N/A,,18,,,182,,,-,,,157,,,,
604,"Encore GC Acquisition, LLC",LLC units,,N/A,,N/A,,N/A,,18,,,-,,,-,,,-,,,,
605,Eyecare Services Partners Holdings LLC,Preferred stock,,N/A,,N/A,,N/A,,-,,,133,,,-,,,133,,,,
606,Eyecare Services Partners Holdings LLC,LLC units,,N/A,,N/A,,N/A,,-,,,1,,,-,,,1,,,,
607,"G & H Wire Company, Inc.",LP interest,,N/A,,N/A,,N/A,,102,,,102,,,-,,,127,,,,
608,"Global Healthcare Exchange, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,287,,,-,,,310,,,,
609,"Global Healthcare Exchange, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,5,,,0.2,,,1669,,,,
610,"IntegraMed America, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,458,,,-,,,275,,,,
611,"IntegraMed America, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,417,,,-,,,296,,,,
612,"Kareo, Inc.",Warrant,,N/A,,N/A,,N/A,,22,,,160,,,-,,,160,,,,
613,"Katena Holdings, Inc.",LLC units,,N/A,,N/A,,N/A,,-,,,387,,,0.1,,,376,,,,
614,"Lombart Brothers, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,132,,,-,,,175,,,,
615,"MWD Management, LLC & MWD Services, Inc.",LLC interest,,N/A,,N/A,,N/A,,121,,,121,,,-,,,121,,,,
616,"Oliver Street Dermatology Holdings, LLC",LLC units,,N/A,,N/A,,N/A,,234,,,234,,,0.1,,,294,,,,
617,"Pentec Acquisition Sub, Inc.",Preferred stock,,N/A,,N/A,,N/A,,1,,,116,,,-,,,287,,,,
618,"Pinnacle Treatment Centers, Inc.",Preferred stock,,N/A,,N/A,,N/A,,-,,,221,,,-,,,199,,,,
619,"Pinnacle Treatment Centers, Inc.",Common stock,,N/A,,N/A,,N/A,,2,,,2,,,-,,,-,,,,
620,"Radiology Partners, Inc.",LLC units,,N/A,,N/A,,N/A,,43,,,85,,,-,,,112,,,,
621,"Reliant Pro ReHab, LLC",Preferred stock A,N/A,,N/A,,N/A,,2,,,183,,,0.1,,,953,,,,,
622,RXH Buyer Corporation,LP interest,,N/A,,N/A,,N/A,,7,,,683,,,-,,,204,,,,
623,"Sage Dental Management, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,249,,,0.1,,,362,,,,
624,"Sage Dental Management, LLC",LLC units,,N/A,,N/A,,N/A,,3,,,3,,,-,,,229,,,,
625,"SLMP, LLC",LLC interest,,N/A,,N/A,,N/A,,256,,,256,,,-,,,256,,,,
626,"Spear Education, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,62,,,-,,,69,,,,
627,"Spear Education, LLC",LLC units,,N/A,,N/A,,N/A,,1,,,1,,,-,,,50,,,,
628,SSH Corporation,Common stock,,N/A,,N/A,,N/A,,-,,,40,,,-,,,72,,,,
629,"Surgical Information Systems, LLC",Common stock,,N/A,,N/A,,N/A,,4,,,414,,,0.1,,,534,,,,
630,"U.S. Renal Care, Inc.",LP interest,,N/A,,N/A,,N/A,,1,,,2665,,,0.1,,,1337,,,,
631,"WHCG Management, LLC",LLC interest,,N/A,,N/A,,N/A,,-,,,220,,,-,,,220,,,,
632,"Young Innovations, Inc.",LLC units,,N/A,,N/A,,N/A,,-,,,236,,,-,,,180,,,,
633,"Young Innovations, Inc.",Common stock,,N/A,,N/A,,N/A,,2,,,-,,,-,,,325,,,,
634,,,,,,,,,,,,13486,,,1.6,,,15377,,,,,
635,Insurance,,,,,,,,,,,,,,,,,,,,,,
636,"Captive Resources Midco, LLC",LLC units,,N/A,,N/A,,N/A,,1,,,-,,,0.1,,,306,,,,
637,"Internet Pipeline, Inc.  (12)",Preferred stock,,N/A,,N/A,,N/A,,-,,,72,,,-,,,83,,,,
638,"Internet Pipeline, Inc.",Common stock,,N/A,,N/A,,N/A,,44,,,1,,,-,,,109,,,,
639,,,,,,,,,,,,73,,,0.1,,,498,,,,,
640,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
641,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,
642,"LMP TR Holdings, LLC",LLC units,,N/A,,N/A,,N/A,,712,,,,712,,,-,,,,523,,
643,"Titan Fitness, LLC",LLC units,,N/A,,N/A,,N/A,,7,,,712,,,0.1,,,746,,,,
644,,,,,,,,,,,,1424,,,0.1,,,1269,,,,,
645,"Mining, Steel, Iron and Non-Precious Metals",,,,,,,,,,,,,,,,,,,,,,
646,"Benetech, Inc.  *",LLC interest,,N/A,,N/A,,N/A,,4,,,-,,,-,,,-,,,,
647,"Benetech, Inc.  *",LLC interest,,N/A,,N/A,,N/A,,4,,,-,,,-,,,-,,,,
648,,,,,,,,,,,,-,,,-,,,-,,,,,
649,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,
650,"Georgica Pine Clothiers, LLC",LLC interest,,N/A,,N/A,,N/A,,11,,,106,,,-,,,107,,,,
651,"Massage Envy, LLC",LLC interest,,N/A,,N/A,,N/A,,749,,,210,,,0.1,,,777,,,,
652,Team Technologies Acquisition Company,Common stock,,N/A,,N/A,,N/A,,-,,,114,,,-,,,279,,,,
653,,,,,,,,,,,,430,,,0.1,,,1163,,,,,
654,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,
655,"Community Veterinary Partners, LLC",Common stock,,N/A,,N/A,,N/A,,1,,,114,,,-,,,138,,,,
656,"DentMall MSO, LLC",LLC units,,N/A,,N/A,,N/A,,2,,,97,,,-,,,-,,,,
657,"DentMall MSO, LLC",LLC units,,N/A,,N/A,,N/A,,2,,,-,,,-,,,-,,,,
658,R.G. Barry Corporation,Preferred stock A,N/A,,N/A,,N/A,,-,,,161,,,-,,,106,,,,,
659,"Southern Veterinary Partners, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,38,,,-,,,38,,,,
660,"Southern Veterinary Partners, LLC",LLC units,,N/A,,N/A,,N/A,,40,,,2,,,-,,,2,,,,
661,Vetcor Professional Practices LLC,LLC units,,N/A,,N/A,,N/A,,766,,,459,,,0.1,,,500,,,,
662,Vetcor Professional Practices LLC,LLC units,,N/A,,N/A,,N/A,,85,,,85,,,0.1,,,925,,,,
663,"Veterinary Specialists of North America, LLC",LLC units,,N/A,,N/A,,N/A,,-,,,106,,,-,,,150,,,,
664,"Wetzel's Pretzels, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,160,,,-,,,179,,,,
665,,,,,,,,,,,,1222,,,0.2,,,2038,,,,,
666,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,
667,"Brandmuscle, Inc.",LLC interest,,N/A,,N/A,,N/A,,-,,,240,,,-,,,236,,,,
668,Retail Stores,,,,,,,,,,,,,,,,,,,,,,
669,"Barcelona Restaurants, LLC",LP interest,,N/A,,N/A,,N/A,,1996,,,-,,,0.7,,,7060,,,,
670,Batteries Plus Holding Corporation,LLC units,,N/A,,N/A,,N/A,,5,,,529,,,0.1,,,656,,,,
671,"Cycle Gear, Inc.",LLC interest,,N/A,,N/A,,N/A,,19,,,248,,,-,,,389,,,,
672,"Elite Sportswear, L.P.",LLC interest,,N/A,,N/A,,N/A,,-,,,158,,,-,,,124,,,,
673,"Feeders Supply Company, LLC",Preferred stock,,N/A,,N/A,,N/A,,2,,,192,,,-,,,214,,,,
674,"Feeders Supply Company, LLC",Common stock,,N/A,,N/A,,N/A,,-,,,-,,,-,,,96,,,,
675,"Marshall Retail Group LLC, The",LLC units,,N/A,,N/A,,N/A,,15,,,154,,,-,,,90,,,,
676,"Paper Source, Inc.",Common stock,,N/A,,N/A,,N/A,,8,,,1387,,,0.1,,,912,,,,
677,Pet Holdings ULC  (7)(9),LP interest,,N/A,,N/A,,N/A,,455,,,386,,,0.1,,,401,,,,
678,RCP PetPeople LP,LP interest,,N/A,,N/A,,N/A,,889,,,889,,,0.2,,,2026,,,,
679,"Sneaker Villa, Inc.",LLC interest,,N/A,,N/A,,N/A,,4,,,411,,,0.1,,,573,,,,
680,,,,,,,,,,,,4354,,,1.3,,,12541,,,,,
681,Utilities,,,,,,,,,,,,,,,,,,,,,,
682,"PowerPlan Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,-,,,260,,,0.1,,,258,,,,
683,"PowerPlan Holdings, Inc.",Common stock,,N/A,,N/A,,N/A,,151,,,3,,,-,,,234,,,,
>>>>>>> GSBD
684,,,,,,,,,,,,263,,,0.1,,,492,,,,,
685,Total non-controlled/non-affiliate company equity investments,,,,,,,,,41494,,,6.5,,,,61397,,,,,,
686,Total non-controlled/non-affiliate company investments,,,,,,,1647552,,,,1668107,,,178.6,,,,1692929,,,,
687,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value,,,,,,,
688,Controlled affiliate company investments  (13),,,,,,,,,,,,,,,,,,,,,,
689,Equity investments,,,,,,,,,,,,,,,,,,,,,,
690,Investment Funds and Vehicles,,,,,,,,,,,,,,,,,,,,,,
<<<<<<< HEAD
691,Senior Loan Fund LLC  (7)(14),LLC interest,,No Value,,No Value,,No Value,,,,,113120,,,11.5,,,,108879,,,
=======
691,Senior Loan Fund LLC  (7)(14),LLC interest,,N/A,,N/A,,N/A,,,,,113120,,,11.5,,,,108879,,,
>>>>>>> GSBD
692,Total controlled affiliate company equity investments,,,,,,,,,113120,,,11.5,,,,108879,,,,,,
693,Total investments,,,,,,,1647552,,,,1781227,,,190.1,,,,1801808,,,,
694,Cash and cash equivalents and restricted cash and cash equivalents,,,,,,,,,,,,,,,,,,,,,,
695,Cash and restricted cash,,,,,,,,,,34230,,,3.6,,,,34230,,,,,
696,BlackRock Liquidity Funds T-Fund Institutional Shares (CUSIP 09248U718),,0.61  (15),,,,,,,11639,,,1.2,,,11639,,,,,,,
697,Total cash and cash equivalents and restricted cash and cash equivalents,,,,,,45869,,,4.8,,,,45869,,,,,,,,,
698,Total investments and cash and cash equivalents and restricted cash and cash equivalents,,,,,,,,,1827096,,,194.9,,,,1847677,,,,,,
