,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
620,"Switchfly, Inc.",Warrant,,No Value,,,No Value,,No Value,,60,,,85,,,0,,,128,,,,,
621,"Valant Medical Solutions, Inc.",Warrant,,No Value,,,No Value,,No Value,,5,,,68,,,0,,,68,,,,,
622,"Vendavo, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,894,,,894,,,0.1,,,822,,,,,
623,Verisys Corporation,LLC interest,,No Value,,,No Value,,No Value,,261,,,261,,,0,,,263,,,,,
624,"Vitalyst, LLC",Preferred stock,,No Value,,,No Value,,No Value,,0,,,61,,,0,,,71,,,,,
625,"Vitalyst, LLC",Common stock,,No Value,,,No Value,,No Value,,1,,,7,,,0,,,0,,,,,
626,"Workforce Software, LLC",LLC units,,No Value,,,No Value,,No Value,,308,,,308,,,0,,,362,,,,,
627,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,242,,,221,,,0,,,254,,,,,
628,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,,No Value,,,No Value,,No Value,,43,,,34,,,0,,,19,,,,,
629,,,,,,,,,,,,,5901,,,0.7,,,7607,,,,,,
630,Ecological,,,,,,,,,,,,,,,,,,,,,,,,
631,"Pace Analytical Services, LLC",Common stock,,No Value,,,No Value,,No Value,,3,,,304,,,0,,,311,,,,,
632,Electronics,,,,,,,,,,,,,,,,,,,,,,,,
633,Diligent Corporation,Preferred stock,,No Value,,,No Value,,No Value,,56,,,1,,,0,,,147,,,,,
634,"Gamma Technologies, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,134,,,0.1,,,499,,,,,
635,Project Silverback Holdings Corp.,Preferred stock,,No Value,,,No Value,,No Value,,3,,,6,,,0,,,259,,,,,
636,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
637,Electronics - (continued),,,,,,,,,,,,,,,,,,,,,,,,
638,"SEI, Inc.",LLC units,,No Value,,,No Value,,No Value,,340,,,,265,,,0.1,,,,564,,,
639,"Sloan Company, Inc., The",LLC units,,No Value,,,No Value,,No Value,,0,,,152,,,0,,,13,,,,,
640,"Sloan Company, Inc., The",LLC units,,No Value,,,No Value,,No Value,,2,,,14,,,0,,,0,,,,,
641,,,,,,,,,,,,,572,,,0.2,,,1482,,,,,,
642,Grocery,,,,,,,,,,,,,,,,,,,,,,,,
643,"MyWebGrocer, Inc.",LLC units,,No Value,,,No Value,,No Value,,1418,,,1446,,,0.2,,,1959,,,,,
644,"MyWebGrocer, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,71,,,165,,,0,,,263,,,,,
645,,,,,,,,,,,,,1611,,,0.2,,,2222,,,,,,
646,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,,,
647,"Active Day, Inc.",LLC interest,,No Value,,,No Value,,No Value,,1,,,614,,,0.1,,,620,,,,,
648,"Acuity Eyecare Holdings, LLC",LLC interest,,No Value,,,No Value,,No Value,,198,,,198,,,0,,,250,,,,,
649,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,,No Value,,,No Value,,No Value,,1,,,579,,,0.1,,,429,,,,,
650,"ADCS Clinics Intermediate Holdings, LLC",Common stock,,No Value,,,No Value,,No Value,,0,,,6,,,0,,,0,,,,,
651,"Advanced Pain Management Holdings, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,8,,,829,,,0,,,0,,,,,
652,"Advanced Pain Management Holdings, Inc.",Common stock,,No Value,,,No Value,,No Value,,67,,,67,,,0,,,0,,,,,
653,"Advanced Pain Management Holdings, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1,,,64,,,0,,,0,,,,,
654,"BIORECLAMATIONIVT, LLC",LLC units,,No Value,,,No Value,,No Value,,0,,,407,,,0.1,,,671,,,,,
655,"Spear Education, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,1,,,0,,,6,,,,,
656,"California Cryobank, LLC",LLC units,,No Value,,,No Value,,No Value,,0,,,28,,,0,,,38,,,,,
657,"California Cryobank, LLC",LLC units,,No Value,,,No Value,,No Value,,0,,,11,,,0,,,13,,,,,
658,"California Cryobank, LLC",LLC units,,No Value,,,No Value,,No Value,,0,,,0,,,0,,,18,,,,,
659,"DCA Investment Holding, LLC",LLC units,,No Value,,,No Value,,No Value,,8637,,,864,,,0.1,,,960,,,,,
660,SSH Corporation,Common stock,,No Value,,,No Value,,No Value,,0,,,40,,,0,,,95,,,,,
661,"Summit Behavioral Healthcare, LLC",LLC interest,,No Value,,,No Value,,No Value,,1,,,68,,,0,,,68,,,,,
662,"DCA Investment Holding, LLC",LLC units,,No Value,,,No Value,,No Value,,87,,,9,,,0,,,0,,,,,
663,Deca Dental Management LLC,LLC units,,No Value,,,No Value,,No Value,,357,,,357,,,0.1,,,426,,,,,
664,Dental Holdings Corporation,LLC units,,No Value,,,No Value,,No Value,,883,,,831,,,0.1,,,465,,,,,
665,"Spear Education, LLC",LLC units,,No Value,,,No Value,,No Value,,0,,,62,,,0,,,74,,,,,
666,"Encore GC Acquisition, LLC",LLC units,,No Value,,,No Value,,No Value,,18,,,182,,,0,,,205,,,,,
667,"Encore GC Acquisition, LLC",LLC units,,No Value,,,No Value,,No Value,,18,,,0,,,0,,,0,,,,,
668,Eyecare Services Partners Holdings LLC,LLC units,,No Value,,,No Value,,No Value,,0,,,133,,,0,,,142,,,,,
669,Eyecare Services Partners Holdings LLC,LLC units,,No Value,,,No Value,,No Value,,0,,,1,,,0,,,50,,,,,
670,"G & H Wire Company, Inc.",LLC interest,,No Value,,,No Value,,No Value,,148,,,148,,,0,,,128,,,,,
671,"IntegraMed America, Inc.",LLC interest,,No Value,,,No Value,,No Value,,0,,,417,,,0,,,186,,,,,
672,"Kareo, Inc.",Warrant,,No Value,,,No Value,,No Value,,22,,,160,,,0,,,2,,,,,
673,"Katena Holdings, Inc.",LLC units,,No Value,,,No Value,,No Value,,0,,,387,,,0,,,251,,,,,
674,"Lombart Brothers, Inc.",Common stock,,No Value,,,No Value,,No Value,,1,,,149,,,0,,,149,,,,,
675,"MWD Management, LLC & MWD Services",LLC interest,,No Value,,,No Value,,No Value,,182,,,182,,,0,,,182,,,,,
676,"Oliver Street Dermatology Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,234,,,234,,,0,,,325,,,,,
677,"Pentec Acquisition Sub, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,1,,,116,,,0,,,210,,,,,
678,"Pinnacle Treatment Centers, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,0,,,231,,,0,,,228,,,,,
679,"Pinnacle Treatment Centers, Inc.",Common stock,,No Value,,,No Value,,No Value,,2,,,2,,,0,,,0,,,,,
680,"Radiology Partners, Inc.",LLC units,,No Value,,,No Value,,No Value,,43,,,85,,,0,,,154,,,,,
681,"Radiology Partners, Inc.",LLC units,,No Value,,,No Value,,No Value,,11,,,76,,,0,,,76,,,,,
682,"Reliant Pro ReHab, LLC",Preferred stock,,No Value,,,No Value,,No Value,,2,,,183,,,0.1,,,883,,,,,
683,RXH Buyer Corporation,LP interest,,No Value,,,No Value,,No Value,,7,,,683,,,0,,,311,,,,,
684,"Sage Dental Management, LLC",LLC units,,No Value,,,No Value,,No Value,,0,,,249,,,0,,,222,,,,,
685,"Sage Dental Management, LLC",LLC units,,No Value,,,No Value,,No Value,,3,,,3,,,0,,,0,,,,,
686,"SLMP, LLC",LLC interest,,No Value,,,No Value,,No Value,,290,,,290,,,0.1,,,378,,,,,
687,"Surgical Information Systems, LLC",Common stock,,No Value,,,No Value,,No Value,,4,,,414,,,0.1,,,600,,,,,
688,"U.S. Renal Care, Inc.",LP interest,,No Value,,,No Value,,No Value,,1,,,2665,,,0.2,,,1467,,,,,
689,"WHCG Management, LLC",LLC interest,,No Value,,,No Value,,No Value,,0,,,220,,,0,,,174,,,,,
690,,,,,,,,,,,,,12245,,,1.1,,,10456,,,,,,
691,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
692,Insurance,,,,,,,,,,,,,,,,,,,,,,,,
693,"Captive Resources Midco, LLC",LLC units,,No Value,,,No Value,,No Value,,1,,,,0,,,,0.1,,,,359,,
694,"Internet Pipeline, Inc.",Preferred stock,,No Value,,,No Value,,No Value,,0,,,72,,,0,,,94,,,,,
695,"Internet Pipeline, Inc.",Common stock,,No Value,,,No Value,,No Value,,44,,,1,,,0,,,184,,,,,
696,,,,,,,,,,,,,73,,,0.1,,,637,,,,,,
697,"Leisure, Amusement, Motion Pictures, Entertainment",,,,,,,,,,,,,,,,,,,,,,,,
698,"LMP TR Holdings, LLC",LLC units,,No Value,,,No Value,,No Value,,712,,,712,,,0.1,,,885,,,,,
699,"PADI Holdco, Inc.",LLC units,,No Value,,,No Value,,No Value,,0,,,414,,,0,,,414,,,,,
700,"Titan Fitness, LLC",LLC units,,No Value,,,No Value,,No Value,,7,,,712,,,0.1,,,1009,,,,,
701,,,,,,,,,,,,,1838,,,0.2,,,2308,,,,,,
702,Personal and Non Durable Consumer Products (Mfg. Only),,,,,,,,,,,,,,,,,,,,,,,,
703,"Georgica Pine Clothiers, LLC",LLC units,,No Value,,,No Value,,No Value,,11,,,106,,,0,,,144,,,,,
704,"Massage Envy, LLC",LLC interest,,No Value,,,No Value,,No Value,,749,,,210,,,0.1,,,1040,,,,,
705,Team Technologies Acquisition Company,Common stock,,No Value,,,No Value,,No Value,,0,,,114,,,0.1,,,261,,,,,
706,,,,,,,,,,,,,430,,,0.2,,,1445,,,,,,
707,"Personal, Food and Miscellaneous Services",,,,,,,,,,,,,,,,,,,,,,,,
708,"Captain D's, LLC",LLC interest,,No Value,,,No Value,,No Value,,70,,,70,,,0,,,70,,,,,
709,"Community Veterinary Partners, LLC",Common stock,,No Value,,,No Value,,No Value,,2,,,201,,,0,,,215,,,,,
710,R.G. Barry Corporation,Preferred stock,,No Value,,,No Value,,No Value,,0,,,161,,,0,,,135,,,,,
711,"Ruby Slipper Cafe LLC, The",LLC units,,No Value,,,No Value,,No Value,,12,,,123,,,0,,,123,,,,,
712,"Southern Veterinary Partners, LLC",LLC units,,No Value,,,No Value,,No Value,,0,,,38,,,0,,,41,,,,,
713,"Southern Veterinary Partners, LLC",LLC units,,No Value,,,No Value,,No Value,,40,,,2,,,0,,,60,,,,,
714,Vetcor Professional Practices LLC,LLC units,,No Value,,,No Value,,No Value,,766,,,360,,,0.1,,,428,,,,,
715,Vetcor Professional Practices LLC,LLC units,,No Value,,,No Value,,No Value,,85,,,85,,,0.1,,,1190,,,,,
716,"Veterinary Specialists of North America, LLC",LLC units,,No Value,,,No Value,,No Value,,0,,,106,,,0,,,147,,,,,
717,"Wetzel's Pretzels, LLC",Common stock,,No Value,,,No Value,,No Value,,0,,,160,,,0,,,235,,,,,
718,,,,,,,,,,,,,1306,,,0.2,,,2644,,,,,,
719,Printing and Publishing,,,,,,,,,,,,,,,,,,,,,,,,
720,"Brandmuscle, Inc.",LLC interest,,No Value,,,No Value,,No Value,,0,,,240,,,0,,,208,,,,,
721,Retail Stores,,,,,,,,,,,,,,,,,,,,,,,,
722,"Barcelona Restaurants, LLC",LP interest,,No Value,,,No Value,,No Value,,1996,,,0,,,0.8,,,7524,,,,,
723,Batteries Plus Holding Corporation,LP interest,,No Value,,,No Value,,No Value,,5,,,529,,,0.1,,,796,,,,,
724,"Cycle Gear, Inc.",LLC units,,No Value,,,No Value,,No Value,,19,,,248,,,0,,,359,,,,,
725,"DTLR, Inc.",LLC interest,,No Value,,,No Value,,No Value,,4,,,411,,,0.1,,,629,,,,,
726,"Elite Sportswear, L.P.",LLC interest,,No Value,,,No Value,,No Value,,0,,,158,,,0,,,77,,,,,
727,"Feeders Supply Company, LLC",Preferred stock,,No Value,,,No Value,,No Value,,2,,,192,,,0,,,229,,,,,
728,"Feeders Supply Company, LLC",Common stock,,No Value,,,No Value,,No Value,,0,,,0,,,0,,,105,,,,,
729,"Marshall Retail Group LLC, The",LLC units,,No Value,,,No Value,,No Value,,15,,,154,,,0,,,89,,,,,
730,"Paper Source, Inc.",Common stock,,No Value,,,No Value,,No Value,,8,,,1387,,,0.1,,,688,,,,,
731,Pet Holdings ULC  (8)(9),LP interest,,No Value,,,No Value,,No Value,,455,,,386,,,0.1,,,577,,,,,
732,,,,,,,,,,,,,3465,,,1.2,,,11073,,,,,,
733,Utilities,,,,,,,,,,,,,,,,,,,,,,,,
734,"PowerPlan Holdings, Inc.",Common stock,,No Value,,,No Value,,No Value,,0,,,260,,,0,,,265,,,,,
735,"PowerPlan Holdings, Inc.",Common stock,,No Value,,,No Value,,No Value,,152,,,3,,,0.1,,,713,,,,,
=======
562,NTS Technical Systems,Common stock,,N/A,,,N/A,,N/A,,2,,,,1506,,,0.1,,,,582,,,
563,NTS Technical Systems,Preferred stock,N/A,,,N/A,,N/A,,-,,,256,,,-,,,298,,,,,,
564,NTS Technical Systems,Preferred stock,N/A,,,N/A,,N/A,,-,,,128,,,-,,,164,,,,,,
565,"Tresys Technology Holdings, Inc.  (7)",Common stock,,N/A,,,N/A,,N/A,,295,,,295,,,-,,,-,,,,,
566,Whitcraft LLC,Common stock,,N/A,,,N/A,,N/A,,4,,,375,,,0.1,,,437,,,,,
567,,,,,,,,,,,,,2560,,,0.2,,,1481,,,,,,
568,Automobile,,,,,,,,,,,,,,,,,,,,,,,,
569,"Grease Monkey International, LLC",LLC units,,N/A,,,N/A,,N/A,,354,,,354,,,-,,,354,,,,,
570,Polk Acquisition Corp.,LP interest,,N/A,,,N/A,,N/A,,1,,,144,,,-,,,86,,,,,
571,,,,,,,,,,,,,498,,,-,,,440,,,,,,
572,"Beverage, Food and Tobacco",,,,,,,,,,,,,,,,,,,,,,,,
573,"Atkins Nutritionals, Inc.",LLC interest,,N/A,,,N/A,,N/A,,57,,,-,,,-,,,-,,,,,
574,"Benihana, Inc.",LLC units,,N/A,,,N/A,,N/A,,43,,,699,,,0.1,,,747,,,,,
575,"C. J. Foods, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,-,,,75,,,0.1,,,412,,,,,
576,"Cafe Rio Holding, Inc.",Common stock,,N/A,,,N/A,,N/A,,2,,,224,,,-,,,224,,,,,
577,Global ID Corporation,LLC interest,,N/A,,,N/A,,N/A,,2,,,242,,,-,,,301,,,,,
578,"Hopdoddy Holdings, LLC",LLC units,,N/A,,,N/A,,N/A,,27,,,130,,,-,,,128,,,,,
579,"Hopdoddy Holdings, LLC",LLC units,,N/A,,,N/A,,N/A,,12,,,36,,,-,,,36,,,,,
580,"Purfoods, LLC",LLC interest,,N/A,,,N/A,,N/A,,381,,,381,,,-,,,437,,,,,
581,"Rubio's Restaurants, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,2,,,945,,,0.2,,,1598,,,,,
582,"Tate's Bake Shop, Inc.",LP interest,,N/A,,,N/A,,N/A,,462,,,219,,,0.1,,,721,,,,,
583,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
584,"Beverage, Food and Tobacco - (continued)",,,,,,,,,,,,,,,,,,,,,,,,
585,Uinta Brewing Company,LP interest,,N/A,,,N/A,,N/A,,462,,,,462,,,-,,,,-,,,
586,,,,,,,,,,,,,3413,,,0.5,,,4604,,,,,,
587,Buildings and Real Estate,,,,,,,,,,,,,,,,,,,,,,,,
588,"Brooks Equipment Company, LLC",Common stock,,N/A,,,N/A,,N/A,,10,,,1021,,,0.2,,,1771,,,,,
589,"Chemicals, Plastics and Rubber",,,,,,,,,,,,,,,,,,,,,,,,
590,"Flexan, LLC",Preferred stock,,N/A,,,N/A,,N/A,,-,,,90,,,-,,,112,,,,,
591,"Flexan, LLC",Common stock,,N/A,,,N/A,,N/A,,1,,,-,,,-,,,-,,,,,
592,,,,,,,,,,,,,90,,,-,,,112,,,,,,
593,Diversified/Conglomerate Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,
594,"Chase Industries, Inc.",LLC units,,N/A,,,N/A,,N/A,,1,,,1186,,,0.4,,,3593,,,,,
595,"Inventus Power, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,-,,,370,,,-,,,-,,,,,
596,"Inventus Power, Inc.",Common stock,,N/A,,,N/A,,N/A,,-,,,-,,,-,,,-,,,,,
597,"Reladyne, Inc.",LP interest,,N/A,,,N/A,,N/A,,-,,,249,,,-,,,404,,,,,
598,"Sunless Merger Sub, Inc.",LP interest,,N/A,,,N/A,,N/A,,160,,,160,,,-,,,-,,,,,
599,,,,,,,,,,,,,1965,,,0.4,,,3997,,,,,,
600,Diversified/Conglomerate Service,,,,,,,,,,,,,,,,,,,,,,,,
601,"Accela, Inc.",LLC units,,N/A,,,N/A,,N/A,,296,,,296,,,-,,,322,,,,,
602,Agility Recovery Solutions Inc.,Preferred stock,,N/A,,,N/A,,N/A,,67,,,341,,,0.1,,,452,,,,,
603,Apttus Corporation,Preferred stock,,N/A,,,N/A,,N/A,,18,,,263,,,-,,,263,,,,,
604,Apttus Corporation,Warrant,,N/A,,,N/A,,N/A,,34,,,194,,,-,,,194,,,,,
605,Bomgar Corporation,Common stock,,N/A,,,N/A,,N/A,,-,,,108,,,-,,,126,,,,,
606,Bomgar Corporation,Common stock,,N/A,,,N/A,,N/A,,72,,,1,,,-,,,195,,,,,
607,"Confluence Technologies, Inc.",LLC interest,,N/A,,,N/A,,N/A,,1,,,87,,,-,,,87,,,,,
608,"Connexin Software, Inc.",LLC interest,,N/A,,,N/A,,N/A,,70,,,69,,,-,,,69,,,,,
609,DISA Holdings Acquisition Subsidiary Corp.,Common stock,,N/A,,,N/A,,N/A,,-,,,154,,,-,,,182,,,,,
610,"HealthcareSource HR, Inc.",LLC interest,,N/A,,,N/A,,N/A,,-,,,348,,,-,,,315,,,,,
611,"Host Analytics, Inc.",Warrant,,N/A,,,N/A,,N/A,,368,,,134,,,0.1,,,466,,,,,
612,Maverick Bidco Inc.,LLC units,,N/A,,,N/A,,N/A,,1,,,369,,,0.1,,,353,,,,,
613,MMan Acquisition Co.,LP interest,,N/A,,,N/A,,N/A,,263,,,263,,,-,,,262,,,,,
614,Net Health Acquisition Corp.,LP interest,,N/A,,,N/A,,N/A,,-,,,346,,,0.1,,,346,,,,,
615,"Nexus Brands Group, Inc.",LP interest,,N/A,,,N/A,,N/A,,-,,,136,,,-,,,136,,,,,
616,"Project Alpha Intermediate Holding, Inc.",Common stock,,N/A,,,N/A,,N/A,,-,,,417,,,0.1,,,386,,,,,
617,"Project Alpha Intermediate Holding, Inc.",Common stock,,N/A,,,N/A,,N/A,,103,,,4,,,-,,,-,,,,,
618,"Property Brands, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,28,,,284,,,-,,,284,,,,,
619,"Secure-24, LLC",LLC units,,N/A,,,N/A,,N/A,,263,,,148,,,0.1,,,1182,,,,,
620,"Switchfly, Inc.",Warrant,,N/A,,,N/A,,N/A,,60,,,85,,,-,,,128,,,,,
621,"Valant Medical Solutions, Inc.",Warrant,,N/A,,,N/A,,N/A,,5,,,68,,,-,,,68,,,,,
622,"Vendavo, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,894,,,894,,,0.1,,,822,,,,,
623,Verisys Corporation,LLC interest,,N/A,,,N/A,,N/A,,261,,,261,,,-,,,263,,,,,
624,"Vitalyst, LLC",Preferred stock,,N/A,,,N/A,,N/A,,-,,,61,,,-,,,71,,,,,
625,"Vitalyst, LLC",Common stock,,N/A,,,N/A,,N/A,,1,,,7,,,-,,,-,,,,,
626,"Workforce Software, LLC",LLC units,,N/A,,,N/A,,N/A,,308,,,308,,,-,,,362,,,,,
627,"Xmatters, Inc. and Alarmpoint, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,242,,,221,,,-,,,254,,,,,
628,"Xmatters, Inc. and Alarmpoint, Inc.",Warrant,,N/A,,,N/A,,N/A,,43,,,34,,,-,,,19,,,,,
629,,,,,,,,,,,,,5901,,,0.7,,,7607,,,,,,
630,Ecological,,,,,,,,,,,,,,,,,,,,,,,,
631,"Pace Analytical Services, LLC",Common stock,,N/A,,,N/A,,N/A,,3,,,304,,,-,,,311,,,,,
632,Electronics,,,,,,,,,,,,,,,,,,,,,,,,
633,Diligent Corporation,Preferred stock,,N/A,,,N/A,,N/A,,56,,,1,,,-,,,147,,,,,
634,"Gamma Technologies, LLC",LLC units,,N/A,,,N/A,,N/A,,1,,,134,,,0.1,,,499,,,,,
635,Project Silverback Holdings Corp.,Preferred stock,,N/A,,,N/A,,N/A,,3,,,6,,,-,,,259,,,,,
636,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
637,Electronics - (continued),,,,,,,,,,,,,,,,,,,,,,,,
638,"SEI, Inc.",LLC units,,N/A,,,N/A,,N/A,,340,,,,265,,,0.1,,,,564,,,
639,"Sloan Company, Inc., The",LLC units,,N/A,,,N/A,,N/A,,-,,,152,,,-,,,13,,,,,
640,"Sloan Company, Inc., The",LLC units,,N/A,,,N/A,,N/A,,2,,,14,,,-,,,-,,,,,
641,,,,,,,,,,,,,572,,,0.2,,,1482,,,,,,
642,Grocery,,,,,,,,,,,,,,,,,,,,,,,,
643,"MyWebGrocer, Inc.",LLC units,,N/A,,,N/A,,N/A,,1418,,,1446,,,0.2,,,1959,,,,,
644,"MyWebGrocer, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,71,,,165,,,-,,,263,,,,,
645,,,,,,,,,,,,,1611,,,0.2,,,2222,,,,,,
646,"Healthcare, Education and Childcare",,,,,,,,,,,,,,,,,,,,,,,,
647,"Active Day, Inc.",LLC interest,,N/A,,,N/A,,N/A,,1,,,614,,,0.1,,,620,,,,,
648,"Acuity Eyecare Holdings, LLC",LLC interest,,N/A,,,N/A,,N/A,,198,,,198,,,-,,,250,,,,,
649,"ADCS Clinics Intermediate Holdings, LLC",Preferred stock,,N/A,,,N/A,,N/A,,1,,,579,,,0.1,,,429,,,,,
650,"ADCS Clinics Intermediate Holdings, LLC",Common stock,,N/A,,,N/A,,N/A,,-,,,6,,,-,,,-,,,,,
651,"Advanced Pain Management Holdings, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,8,,,829,,,-,,,-,,,,,
652,"Advanced Pain Management Holdings, Inc.",Common stock,,N/A,,,N/A,,N/A,,67,,,67,,,-,,,-,,,,,
653,"Advanced Pain Management Holdings, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,1,,,64,,,-,,,-,,,,,
654,"BIORECLAMATIONIVT, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,407,,,0.1,,,671,,,,,
655,"Spear Education, LLC",LLC units,,N/A,,,N/A,,N/A,,1,,,1,,,-,,,6,,,,,
656,"California Cryobank, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,28,,,-,,,38,,,,,
657,"California Cryobank, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,11,,,-,,,13,,,,,
658,"California Cryobank, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,-,,,-,,,18,,,,,
659,"DCA Investment Holding, LLC",LLC units,,N/A,,,N/A,,N/A,,8637,,,864,,,0.1,,,960,,,,,
660,SSH Corporation,Common stock,,N/A,,,N/A,,N/A,,-,,,40,,,-,,,95,,,,,
661,"Summit Behavioral Healthcare, LLC",LLC interest,,N/A,,,N/A,,N/A,,1,,,68,,,-,,,68,,,,,
662,"DCA Investment Holding, LLC",LLC units,,N/A,,,N/A,,N/A,,87,,,9,,,-,,,-,,,,,
663,Deca Dental Management LLC,LLC units,,N/A,,,N/A,,N/A,,357,,,357,,,0.1,,,426,,,,,
664,Dental Holdings Corporation,LLC units,,N/A,,,N/A,,N/A,,883,,,831,,,0.1,,,465,,,,,
665,"Spear Education, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,62,,,-,,,74,,,,,
666,"Encore GC Acquisition, LLC",LLC units,,N/A,,,N/A,,N/A,,18,,,182,,,-,,,205,,,,,
667,"Encore GC Acquisition, LLC",LLC units,,N/A,,,N/A,,N/A,,18,,,-,,,-,,,-,,,,,
668,Eyecare Services Partners Holdings LLC,LLC units,,N/A,,,N/A,,N/A,,-,,,133,,,-,,,142,,,,,
669,Eyecare Services Partners Holdings LLC,LLC units,,N/A,,,N/A,,N/A,,-,,,1,,,-,,,50,,,,,
670,"G & H Wire Company, Inc.",LLC interest,,N/A,,,N/A,,N/A,,148,,,148,,,-,,,128,,,,,
671,"IntegraMed America, Inc.",LLC interest,,N/A,,,N/A,,N/A,,-,,,417,,,-,,,186,,,,,
672,"Kareo, Inc.",Warrant,,N/A,,,N/A,,N/A,,22,,,160,,,-,,,2,,,,,
673,"Katena Holdings, Inc.",LLC units,,N/A,,,N/A,,N/A,,-,,,387,,,-,,,251,,,,,
674,"Lombart Brothers, Inc.",Common stock,,N/A,,,N/A,,N/A,,1,,,149,,,-,,,149,,,,,
675,"MWD Management, LLC & MWD Services",LLC interest,,N/A,,,N/A,,N/A,,182,,,182,,,-,,,182,,,,,
676,"Oliver Street Dermatology Holdings, LLC",LLC units,,N/A,,,N/A,,N/A,,234,,,234,,,-,,,325,,,,,
677,"Pentec Acquisition Sub, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,1,,,116,,,-,,,210,,,,,
678,"Pinnacle Treatment Centers, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,-,,,231,,,-,,,228,,,,,
679,"Pinnacle Treatment Centers, Inc.",Common stock,,N/A,,,N/A,,N/A,,2,,,2,,,-,,,-,,,,,
680,"Radiology Partners, Inc.",LLC units,,N/A,,,N/A,,N/A,,43,,,85,,,-,,,154,,,,,
681,"Radiology Partners, Inc.",LLC units,,N/A,,,N/A,,N/A,,11,,,76,,,-,,,76,,,,,
682,"Reliant Pro ReHab, LLC",Preferred stock,,N/A,,,N/A,,N/A,,2,,,183,,,0.1,,,883,,,,,
683,RXH Buyer Corporation,LP interest,,N/A,,,N/A,,N/A,,7,,,683,,,-,,,311,,,,,
684,"Sage Dental Management, LLC",LLC units,,N/A,,,N/A,,N/A,,-,,,249,,,-,,,222,,,,,
685,"Sage Dental Management, LLC",LLC units,,N/A,,,N/A,,N/A,,3,,,3,,,-,,,-,,,,,
686,"SLMP, LLC",LLC interest,,N/A,,,N/A,,N/A,,290,,,290,,,0.1,,,378,,,,,
687,"Surgical Information Systems, LLC",Common stock,,N/A,,,N/A,,N/A,,4,,,414,,,0.1,,,600,,,,,
688,"U.S. Renal Care, Inc.",LP interest,,N/A,,,N/A,,N/A,,1,,,2665,,,0.2,,,1467,,,,,
689,"WHCG Management, LLC",LLC interest,,N/A,,,N/A,,N/A,,-,,,220,,,-,,,174,,,,,
690,,,,,,,,,,,,,12245,,,1.1,,,10456,,,,,,
691,,Investment  Type,,Spread  Above  Index  (1),,Interest  Rate  (2),,Maturity  Date,,Principal ($) /  Shares  (3),,Amortized Cost,,Percentage  of Net  Assets,,Fair  Value  (4),,,,,,,,,
692,Insurance,,,,,,,,,,,,,,,,,,,,,,,,
693,"Captive Resources Midco, LLC",LLC units,,N/A,,,N/A,,N/A,,1,,,,-,,,,0.1,,,,359,,
694,"Internet Pipeline, Inc.",Preferred stock,,N/A,,,N/A,,N/A,,-,,,72,,,-,,,94,,,,,
