,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
867,"Transportation – Cargo, Distribution",45226,,-,,-,,-,,-,,-,,-,,45226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Utilities – Electric,14631,,-,,-,,-,,-,,-,,-,,14631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,Wholesale,41667,,-,,-,,-,,-,,798,,-,,42465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,Total Non-Controlled /  Non-Affiliated Investments,,1925568,,,106441,,,-,,,-,,,18835,,,9792,,,135,,,2060771,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Non-Controlled / Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,"Chemicals, Plastics & Rubber",,-,,,-,,,-,,,-,,,-,,,78729,,,-,,,78729,,,,,,,,,,,,,,,,,,,,,,,,,,
873,Consumer Goods - Durable,4274,,-,,-,,-,,-,,1000,,-,,5274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,"Diversified Investment Vehicles, Banking, Finance, Real Estate",-,,-,,-,,16998,,-,,-,,-,,16998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Energy – Electricity,-,,-,,-,,-,,16347,,444,,-,,16791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,Energy – Oil & Gas,-,,-,,-,,-,,-,,13063,,-,,13063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,Total Non-Controlled / Affiliated Investments,,4274,,,-,,,-,,,16998,,,16347,,,93236,,,-,,,130855,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Controlled Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Aviation and Consumer Transport,,275000,,,-,,,-,,,-,,,-,,,35800,,,-,,,310800,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Energy – Oil & Gas,24728,,3093,,-,,-,,-,,75555,,-,,103376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,High Tech Industries,96297,,-,,-,,-,,6000,,-,,-,,102297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,"Transportation – Cargo, Distribution",-,,-,,-,,-,,-,,86440,,-,,86440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,Total Controlled Investments,,396025,,,3093,,,-,,,-,,,6000,,,197795,,,-,,,602913,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Total,,2325867,,,109534,,,-,,,16998,,,41182,,,300823,,,135,,,2794539,,,,,,,,,,,,,,,,,,,,,,,,,,
885,Industry,First Lien - Secured Debt,Second Lien - Secured Debt,Unsecured Debt,Structured Products and Other,Preferred Equity,Common Equity/Interests,Warrants,Total,% of Net Assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Non-Controlled / Non-Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,"Advertising, Printing & Publishing",,42385,,,-,,,-,,,-,,,-,,,476,,,-,,,42861,,4.3,%,,,,,,,,,,,,,,,,,,,,,,,
888,Aerospace & Defense,25811,,-,,-,,-,,-,,-,,-,,25811,,2.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Automotive,56561,,19546,,-,,-,,-,,379,,-,,76486,,7.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,Aviation and Consumer Transport,17235,,-,,-,,-,,-,,-,,-,,17235,,1.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,"Beverage, Food & Tobacco",103281,,-,,-,,-,,488,,2160,,-,,105929,,10.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Business Services,197168,,55670,,-,,-,,89,,2425,,-,,255352,,25.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,"Chemicals, Plastics & Rubber",22506,,-,,-,,-,,-,,-,,-,,22506,,2.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Construction & Building,30029,,-,,-,,-,,-,,1095,,-,,31124,,3.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Consumer Goods – Durable,18887,,-,,-,,-,,-,,518,,-,,19405,,2.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,Consumer Goods – Non-durable,74645,,239,,-,,-,,64,,1784,,-,,76732,,7.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,Consumer Services,193590,,-,,-,,-,,-,,-,,-,,193590,,19.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,"Diversified Investment Vehicles, Banking, Finance, Real Estate",30427,,-,,-,,-,,-,,-,,-,,30427,,3.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Education,36205,,-,,-,,-,,-,,-,,-,,36205,,3.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Energy – Electricity,1837,,-,,-,,-,,-,,-,,-,,1837,,0.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,Environmental Industries,8242,,-,,-,,-,,-,,-,,-,,8242,,0.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Healthcare & Pharmaceuticals,467014,,-,,-,,-,,343,,3584,,98,,471039,,47.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,High Tech Industries,286602,,-,,-,,-,,-,,1384,,-,,287986,,29.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,"Hotel, Gaming, Leisure, Restaurants",19429,,-,,-,,-,,-,,-,,-,,19429,,2.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Insurance,82620,,-,,-,,-,,-,,-,,-,,82620,,8.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,"Manufacturing, Capital Equipment",28611,,7760,,-,,-,,8301,,141,,-,,44813,,4.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Media – Diversified & Production,35893,,-,,-,,-,,-,,-,,-,,35893,,3.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Retail,31310,,-,,-,,-,,-,,-,,-,,31310,,3.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,Telecommunications,-,,6736,,-,,-,,-,,-,,-,,6736,,0.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,"Transportation – Cargo, Distribution",44696,,-,,-,,-,,-,,-,,-,,44696,,4.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Utilities - Electric,14325,,-,,-,,-,,-,,-,,-,,14325,,1.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Wholesale,41853,,-,,-,,-,,-,,754,,-,,42607,,4.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,Total Non-Controlled / Non-Affiliated Investments,,1911162,,,89951,,,-,,,-,,,9285,,,14700,,,98,,,2025196,,205.3,%,,,,,,,,,,,,,,,,,,,,,,,
914,% of Net Assets,193.8,%,9.1,%,-,%,-,%,0.9,%,1.5,%,-,%,205.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Non-Controlled / Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,"Chemicals, Plastics & Rubber",,-,,,-,,,-,,,-,,,-,,,40607,,,-,,,40607,,4.1,%,,,,,,,,,,,,,,,,,,,,,,,
917,Consumer Goods - Durable,3958,,-,,-,,-,,-,,769,,-,,4727,,0.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,"Diversified Investment Vehicles, Banking, Finance, Real Estate",-,,-,,-,,8957,,-,,-,,-,,8957,,0.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Energy – Electricity,-,,-,,-,,-,,4713,,574,,,5287,,0.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Energy – Oil & Gas,-,,-,,-,,-,,-,,630,,-,,630,,0.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,Total Non-Controlled / Affiliated Investments,,3958,,,-,,,-,,,8957,,,4713,,,42580,,,-,,,60208,,6.1,%,,,,,,,,,,,,,,,,,,,,,,,
922,% of Net Assets,0.4,%,-,%,-,%,0.9,%,0.5,%,4.3,%,-,%,6.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,Controlled Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,Aviation and Consumer Transport,,275000,,,-,,,-,,,-,,,-,,,9395,,,-,,,284395,,28.8,%,,,,,,,,,,,,,,,,,,,,,,,
925,Energy – Oil & Gas,25470,,3959,,-,,-,,-,,8699,,-,,38128,,3.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,High Tech Industries,96184,,-,,-,,-,,16955,,-,,,113139,,11.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,"Transportation – Cargo, Distribution",-,,-,,-,,-,,-,,28438,,-,,28438,,2.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,Total Controlled Investments,,396654,,,3959,,,-,,,-,,,16955,,,46532,,,-,,,464100,,47.0,%,,,,,,,,,,,,,,,,,,,,,,,
929,% of Net Assets,40.2,%,0.4,%,-,%,-,%,1.7,%,4.7,%,-,%,47.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,Total,,2311774,,,93910,,,-,,,8957,,,30953,,,103812,,,98,,,2549504,,258.4,%,,,,,,,,,,,,,,,,,,,,,,,
931,% of Net Assets,234.4,%,9.5,%,-,%,0.9,%,3.1,%,10.5,%,-,%,258.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,Industry Classification,"Percentage of Total Investments (at Fair Value) as of June 30, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,Healthcare & Pharmaceuticals,18.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,High Tech Industries,15.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,Aviation and Consumer Transport,11.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Business Services,10.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Consumer Services,7.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,"Beverage, Food & Tobacco",4.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Insurance,3.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Consumer Goods – Non-durable,3.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Automotive,3.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,"Transportation – Cargo, Distribution",2.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,"Chemicals, Plastics & Rubber",2.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,"Manufacturing, Capital Equipment",1.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,"Advertising, Printing & Publishing",1.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Wholesale,1.7%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,"Diversified Investment Vehicles, Banking, Finance, Real Estate",1.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Energy – Oil & Gas,1.5%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,Education,1.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Media – Diversified & Production,1.4%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Retail,1.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Construction & Building,1.2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,Aerospace & Defense,1.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,Consumer Goods – Durable,0.9%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,"Hotel, Gaming, Leisure, Restaurants",0.8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,Utilities – Electric,0.6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Environmental Industries,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Energy – Electricity,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Telecommunications,0.3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Total Investments,100.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
