,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
830,"Digital.ai Software Holdings, Inc.",2419,,-,,-,,2419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,"Eagle Foods Family Group, LLC",3750,,2083,,-,,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,"EHL Merger Sub, LLC",4155,,-,,-,,4155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Eldrickco Limited*,5926,,491,,-,,5435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,"ERC Finance, LLC",4445,,278,,376,,3791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,Erickson Inc,36000,,32877,,1429,,1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,"First Heritage Credit, LLC",12000,,509,,-,,11491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,"Flock SPV I, LLC",8000,,-,,-,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,"Florida Food Products, LLC",1712,,342,,-,,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,"FPG Services, LLC",7380,,-,,-,,7380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,"Gabriel Partners, LLC",665,,-,,-,,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,"GB001, Inc.",24000,,-,,-,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,"Genesis Healthcare, Inc.",91957,,-,,-,,91957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,Go Car Wash Management Corp.,2994,,125,,-,,2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,"Gutter Buyer, Inc.",2727,,-,,39,,2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,"Heniff Holdco, LLC",3925,,1439,,355,,2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,"High Street Buyer, Inc.",16024,,-,,-,,16024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,"HSI Halo Acquisition, Inc.",812,,135,,-,,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,"IMA Group Management Company, LLC",6564,,289,,-,,6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Jacent Strategic Merchandising,3500,,2567,,-,,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,"JF Acquisition, LLC",1570,,942,,-,,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,"Kauffman Intermediate, LLC",1242,,388,,155,,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,KDC US Holdings*,6021,,3536,,41,,2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Kindeva Drug Delivery L.P.,167,,47,,-,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,KL Charlie Acquisition Company,3066,,-,,-,,3066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,"Kure Pain Holdings, Inc.",2654,,-,,-,,2654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,"Lash OpCo, LLC",697,,74,,-,,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,LendingPoint LLC,7125,,1000,,-,,6125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,"Lifelong Learner Holdings, LLC",5374,,2502,,-,,2872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,"Liqui-Box Holdings, Inc.*",3569,,3109,,87,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,Magnate Holding Corp.,3071,,3029,,42,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,Mannkind Corporation,30000,,-,,-,,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,Margaux Acquisition Inc.,1601,,-,,-,,1601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,Margaux UK Finance Limited*,748,,-,,-,,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,"Marlin DTC-LS Midco 2, LLC",685,,-,,-,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,"Maxor National Pharmacy Services, LLC",1558,,-,,-,,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,"Medical Guardian, LLC",11428,,-,,-,,11428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,"MEP-TS Midco, LLC",1452,,-,,-,,1452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,"Merx Aviation Finance, LLC",190677,,190500,,177,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,"Midwest Vision Partners Management, LLC",1681,,535,,-,,1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Momentx Corporation,1257,,-,,-,,1257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,"Naviga Inc. (fka Newscycle Solutions, Inc.)",500,,280,,-,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,Nemo (BC) Bidco Pty Ltd*,174,,-,,-,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,New Amsterdam Software BidCo LLC,-,,-,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,"New Era Technology, Inc.",9580,,-,,-,,9580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,"Norvax, LLC",3182,,-,,-,,3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,"NW Entertainment, Inc.",3077,,3077,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,"Olaplex, Inc.",2300,,-,,-,,2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Orchard Therapeutics plc,22333,,-,,-,,22333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,"Ortega National Parks, LLC",7568,,-,,-,,7568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,"Pace Health Companies, LLC",1075,,-,,105,,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,PaperShop HoldCo Inc.,3082,,1175,,-,,1907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,"Paragon 28, Inc.",9500,,1000,,-,,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,"Partner Therapeutics, Inc",1000,,-,,-,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,"PHS Buyer, Inc.",2000,,-,,-,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,"Project Comfort Buyer, Inc.",3462,,-,,-,,3462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,"Protein For Pets Opco, LLC",2219,,-,,-,,2219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,"Pro-Vigil Holding Company, LLC",2000,,-,,-,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,"Purchasing Power Funding I, LLC",9112,,425,,-,,8687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,"Radius Health, Inc.",5833,,-,,-,,5833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,"RiteDose Holdings I, Inc.",2000,,-,,-,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Royton Bidco Limited*,3129,,-,,-,,3129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,"SI Holdings, Inc.",3413,,853,,-,,2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,"Simeio Group Holdings, Inc.",6346,,-,,-,,6346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,"Simplifi Holdings, Inc.",2400,,720,,-,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,Sirsi Corporation,429,,-,,-,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,"Sonar Entertainment, Inc.",2686,,2686,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,"Sontiq, Inc.",833,,-,,-,,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,"Springbrook Holding Company, LLC",5122,,-,,-,,5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,"Surf Opco, LLC",16667,,8886,,-,,7781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,"Telesoft Holdings, LLC",2273,,-,,-,,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Telnyx LLC,4750,,-,,-,,4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,"Ten-X, LLC",4680,,4680,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,TGG TS Acquisition Company,1750,,-,,-,,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,"The Emmes Company, LLC",2449,,-,,-,,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,THLP CO. LLC,4494,,-,,-,,4494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,TNT Crust LLC,3252,,650,,-,,2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,"Truck-Lite Co., LLC",3052,,218,,105,,2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,"Turbo Buyer, Inc.",923,,-,,-,,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,"U.S. Auto Finance, Inc.",21556,,4122,,-,,17434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,"USLS Acquisition, Inc.",1609,,-,,101,,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,"Westfall Technik, Inc.",2020,,1885,,-,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,"Wildcat BuyerCo, Inc.",2754,,-,,8,,2746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,Total Commitments,,817291,,,289326,,,3050,,,524915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Issuer,,Investment Type,,Acquisition Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,1244311 B.C. Ltd.,,Common Equity - Common Stock,,9/30/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,"AIC SPV Holdings II, LLC",,Preferred Equity - Preferred Stock,,6/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Carbonfree Chemicals Holdings LLC,,Common Equity - Common Equity / Interest,,11/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Carbonfree Chemicals SA LLC,,Common Equity - Class B Units,,11/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,ChyronHego Corporation,,Preferred Equity - Preferred Equity,,12/29/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,"Dynamic Product Tankers, LLC",,Common Equity - Class A Units,,4/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,Common Equity - Common Stock,,3/29/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,"KL Charlie Co-Invest, L.P.",,Common Equity - Common Stock,,12/29/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,"Merx Aviation Finance, LLC",,Common Equity - Membership Interests,,5/22/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,MSEA Tankers LLC,,Common Equity - Class A Units,,12/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,"Pelican Energy, LLC",,Common Equity - Membership Interests,,2/16/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series E Preferred Stock,,12/23/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series D Preferred Stock,,10/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series B Preferred Stock,,4/9/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,Renew JV LLC,,Common Equity - Membership Interests,,3/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,"SHD Oil & Gas, LLC",,Common Equity - Series A Units,,11/18/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,"Surf Opco, LLC",,Preferred Equity - Class P-2 Preferred,,3/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,"Surf Opco, LLC",,Preferred Equity - Class P-1 Preferred,,3/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,"Surf Opco, LLC",,Common Equity - Class A-1 Common,,3/17/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,Industry,First Lien - Secured Debt,Second Lien - Secured Debt,Unsecured Debt,Structured Products and Other,Preferred Equity,Common Equity/Interests,Warrants,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Non-Controlled/Non-Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,"Advertising, Printing & Publishing",,60225,,,-,,,-,,,-,,,-,,,219,,,-,,,60444,,,,,,,,,,,,,,,,,,,,,,,,,,
939,Aerospace & Defense,32800,,-,,-,,-,,-,,-,,-,,32800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,Automotive,42690,,23565,,-,,-,,-,,350,,-,,66605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Aviation and Consumer Transport,17218,,-,,-,,-,,-,,-,,-,,17218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,"Beverage, Food & Tobacco",97392,,-,,-,,-,,-,,2205,,-,,99597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,Business Services,212345,,78057,,-,,-,,89,,1432,,-,,291923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,"Chemicals, Plastics & Rubber",17424,,12174,,-,,-,,-,,-,,-,,29598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,Construction & Building,28205,,-,,-,,-,,-,,500,,-,,28705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,Consumer Goods – Durable,23683,,-,,-,,-,,-,,107,,-,,23790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,Consumer Goods – Non-durable,77368,,12603,,-,,-,,462,,-,,-,,90433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,Consumer Services,142645,,-,,-,,-,,-,,-,,-,,142645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,"Diversified Investment Vehicles, Banking, Finance, Real Estate",45574,,-,,-,,-,,-,,-,,-,,45574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Education,36205,,-,,-,,-,,-,,-,,-,,36205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,Energy – Electricity,7439,,-,,-,,-,,5623,,4,,-,,13066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,Environmental Industries,11332,,-,,-,,-,,-,,-,,-,,11332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,Healthcare & Pharmaceuticals,363035,,39433,,-,,-,,333,,1064,,211,,404076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,High Tech Industries,257245,,-,,-,,-,,-,,1000,,-,,258245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,Insurance,60841,,-,,-,,-,,-,,-,,-,,60841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,"Manufacturing, Capital Equipment",26517,,7950,,-,,-,,11849,,250,,-,,46566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Media – Diversified & Production,41777,,-,,-,,-,,-,,-,,-,,41777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Retail,31621,,-,,-,,-,,-,,-,,-,,31621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Telecommunications,11399,,12808,,-,,-,,-,,-,,-,,24207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,"Transportation – Cargo, Distribution",37435,,-,,-,,-,,-,,-,,-,,37435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,Wholesale,15175,,-,,-,,-,,-,,613,,-,,15788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,Total Non-Controlled/  Non-Affiliated Investments,,1697590,,,186590,,,-,,,-,,,18356,,,7744,,,211,,,1910491,,,,,,,,,,,,,,,,,,,,,,,,,,
963,Non-Controlled/Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,"Chemicals, Plastics & Rubber",,-,,,-,,,-,,,-,,,-,,,78729,,,-,,,78729,,,,,,,,,,,,,,,,,,,,,,,,,,
965,Consumer Goods - Durable,4016,,-,,-,,-,,-,,1000,,-,,5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,"Diversified Investment Vehicles, Banking, Finance, Real Estate",-,,-,,-,,16812,,-,,-,,-,,16812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,Energy – Electricity,-,,-,,-,,-,,16347,,634,,-,,16981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,Energy – Oil & Gas,-,,-,,-,,-,,-,,16764,,-,,16764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,Total Non-Controlled/Affiliated Investments,,4016,,,-,,,-,,,16812,,,16347,,,97127,,,-,,,134302,,,,,,,,,,,,,,,,,,,,,,,,,,
970,Controlled Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,Aviation and Consumer Transport,,190500,,,-,,,-,,,-,,,-,,,120300,,,-,,,310800,,,,,,,,,,,,,,,,,,,,,,,,,,
972,Energy – Oil & Gas,113167,,36926,,-,,-,,-,,31489,,-,,181582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,High Tech Industries,84526,,-,,-,,-,,6000,,-,,-,,90526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,"Transportation – Cargo, Distribution",-,,-,,22000,,-,,-,,103545,,-,,125545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,Total Controlled Investments,,388193,,,36926,,,22000,,,-,,,6000,,,255334,,,-,,,708453,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Total,,2089799,,,223516,,,22000,,,16812,,,40703,,,360205,,,211,,,2753246,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Industry,First Lien - Secured Debt,Second Lien - Secured Debt,Unsecured Debt,Structured Products and Other,Preferred Equity,Common Equity/Interests,Warrants,Total,% of Net Assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,Non-Controlled / Non-Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,"Advertising, Printing & Publishing",,60575,,,-,,,-,,,-,,,-,,,370,,,-,,,60945,,5.8,%,,,,,,,,,,,,,,,,,,,,,,,
980,Aerospace & Defense,32338,,-,,-,,-,,-,,-,,-,,32338,,3.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,Automotive,42204,,22279,,-,,-,,-,,382,,-,,64865,,6.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Aviation and Consumer Transport,17194,,-,,-,,-,,-,,-,,-,,17194,,1.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,"Beverage, Food & Tobacco",97827,,-,,-,,-,,-,,2999,,-,,100826,,9.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,Business Services,212042,,67443,,-,,-,,89,,1498,,-,,281072,,27.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,"Chemicals, Plastics & Rubber",17266,,13427,,-,,-,,-,,-,,-,,30693,,2.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Construction & Building,28255,,-,,-,,-,,-,,1346,,-,,29601,,2.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Consumer Goods – Durable,24291,,-,,-,,-,,-,,609,,-,,24900,,2.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Consumer Goods – Non-durable,77385,,10386,,-,,-,,245,,-,,-,,88016,,8.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,Consumer Services,143415,,-,,-,,-,,-,,-,,-,,143415,,13.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,"Diversified Investment Vehicles, Banking, Finance, Real Estate",45509,,-,,-,,-,,-,,-,,-,,45509,,4.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Education,41254,,-,,-,,-,,,-,,-,,41254,,4.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,Energy – Electricity,2544,,-,,-,,-,,-,,-,,-,,2544,,0.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,Environmental Industries,10923,,-,,-,,-,,-,,-,,-,,10923,,1.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Healthcare & Pharmaceuticals,365941,,39510,,-,,-,,348,,1507,,1851,,409157,,39.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,High Tech Industries,255792,,-,,-,,-,,-,,1000,,-,,256792,,24.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Insurance,61360,,-,,-,,-,,-,,-,,-,,61360,,6.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,"Manufacturing, Capital Equipment",25228,,7486,,-,,-,,9929,,288,,-,,42931,,4.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Media – Diversified & Production,40134,,-,,-,,-,,-,,-,,-,,40134,,3.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Retail,31537,,-,,-,,-,,-,,-,,-,,31537,,3.0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,Telecommunications,10818,,11268,,-,,-,,-,,-,,-,,22086,,2.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,"Transportation – Cargo, Distribution",36871,,-,,-,,-,,-,,-,,-,,36871,,3.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Wholesale,15272,,-,,-,,-,,-,,636,,-,,15908,,1.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,Total Non-Controlled / Non-Affiliated Investments,,1695975,,,171799,,,-,,,-,,,10611,,,10635,,,1851,,,1890871,,181.3,%,,,,,,,,,,,,,,,,,,,,,,,
1004,% of Net Assets,162.6,%,16.5,%,-,%,-,%,1.0,%,1.0,%,0.2,%,181.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,Non-Controlled / Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,"Chemicals, Plastics & Rubber",,-,,,-,,,-,,,-,,,-,,,36162,,,-,,,36162,,3.5,%,,,,,,,,,,,,,,,,,,,,,,,
1007,Consumer Goods - Durable,3804,,-,,-,,-,,-,,1551,,-,,5355,,0.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,"Diversified Investment Vehicles, Banking, Finance, Real Estate",-,,-,,-,,11675,,-,,-,,-,,11675,,1.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Energy – Electricity,,,,,5584,,801,,,6385,,0.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Energy – Oil & Gas,-,,-,,-,,-,,-,,2170,,-,,2170,,0.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Total Non-Controlled / Affiliated Investments,,3804,,,-,,,-,,,11675,,,5584,,,40684,,,-,,,61747,,5.9,%,,,,,,,,,,,,,,,,,,,,,,,
1012,% of Net Assets,0.4,%,-,%,-,%,1.1,%,0.5,%,3.9,%,-,%,5.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
