,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
816,"AVAD, LLC",18667,,7986,,-,,10681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,AVG Intermediate Holdings LLC,1466,,-,,-,,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,"Banner Buyer, LLC",7419,,1548,,-,,5871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,"BIG Buyer, LLC",1806,,602,,-,,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,"BK Medical Holding Company, Inc.",783,,-,,-,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,Cerus Corporation,9500,,449,,-,,9051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,ChyronHego Corporation,5750,,5050,,-,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,"Claritas, LLC",1032,,748,,-,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,Compu-Link Corporation,2273,,-,,-,,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,"Continuum Global Solutions, LLC",20000,,2851,,-,,17149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,"Digital Reasoning Systems, Inc.",1250,,-,,-,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,"Dispatch Acquisition Holdings, LLC",8360,,2137,,-,,6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,"Dynamic Product Tankers, LLC",6050,,-,,6050,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,"Eagle Foods Family Group, LLC",3751,,1334,,-,,2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,Education Personnel*,1817,,1817,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,"EHL Merger Sub, LLC",4155,,1662,,-,,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,Eldrickco Limited*,5358,,426,,-,,4932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,Erickson Inc,39000,,32479,,2247,,4274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,"Exeter Property Group, LLC",192,,-,,-,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,"First Heritage Credit, LLC",13500,,549,,-,,12951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,"FiscalNote, Inc.",1312,,1312,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,"Flock SPV I, LLC",6933,,1198,,-,,5735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,"Florida Food Products, LLC",1712,,1712,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,"FPG Services, LLC",7368,,2105,,-,,5263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,"GB001, Inc.",24000,,-,,-,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,"Genesis Healthcare, Inc.",68479,,-,,-,,68479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,"Gutter Buyer, Inc.",4772,,-,,-,,4772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,"Heniff Holdco, LLC",3925,,1635,,355,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,"HSI Halo Acquisition, Inc.",2200,,677,,-,,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,IM Acquirer LLC,289,,289,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Ivy Finco Limited*,1925,,-,,-,,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Jacent Strategic Merchandising,3500,,2567,,-,,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,"JF Acquisition, LLC",1569,,628,,-,,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,"Kauffman Intermediate, LLC",2563,,1476,,155,,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,KDC US Holdings*,6022,,3323,,154,,2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Kindeva Drug Delivery L.P.,167,,-,,-,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,"Kure Pain Holdings, Inc.",2654,,1327,,-,,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,LabVantage Solutions Limited*,3858,,-,,-,,3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,"Lifelong Learner Holdings, LLC",5373,,1039,,-,,4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,"A&V Holdings Midco, LLC",,1505,,,-,,,-,,,1505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,"Altasciences US Acquistion, Inc.",1425,,1418,,-,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,"Amerivet Partners Management, Inc.",8291,,524,,-,,7767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,AMI US Holdings Inc.,2907,,2674,,-,,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,Analogic Corporation,1826,,-,,-,,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,"AQ Sunshine, Inc.",2223,,1059,,38,,1126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,AVAD Canada Ltd.,1333,,482,,-,,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,"AVAD, LLC",18667,,7986,,-,,10681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,AVG Intermediate Holdings LLC,1466,,-,,-,,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,"Banner Buyer, LLC",7419,,1548,,-,,5871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,"BIG Buyer, LLC",1806,,602,,-,,1204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,"BK Medical Holding Company, Inc.",783,,-,,-,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,Cerus Corporation,9500,,449,,-,,9051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,ChyronHego Corporation,5750,,5050,,-,,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,"Claritas, LLC",1032,,748,,-,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,Compu-Link Corporation,2273,,-,,-,,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,"Continuum Global Solutions, LLC",20000,,2851,,-,,17149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,"Digital Reasoning Systems, Inc.",1250,,-,,-,,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,"Dispatch Acquisition Holdings, LLC",8360,,2137,,-,,6223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,"Dynamic Product Tankers, LLC",6050,,-,,6050,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,"Eagle Foods Family Group, LLC",3751,,1334,,-,,2417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,Education Personnel*,1817,,1817,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,"EHL Merger Sub, LLC",4155,,1662,,-,,2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Eldrickco Limited*,5358,,426,,-,,4932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Erickson Inc,39000,,32479,,2247,,4274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,"Exeter Property Group, LLC",192,,-,,-,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,"First Heritage Credit, LLC",13500,,549,,-,,12951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,"FiscalNote, Inc.",1312,,1312,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,"Flock SPV I, LLC",6933,,1198,,-,,5735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,"Florida Food Products, LLC",1712,,1712,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,"FPG Services, LLC",7368,,2105,,-,,5263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,"GB001, Inc.",24000,,-,,-,,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,"Genesis Healthcare, Inc.",68479,,-,,-,,68479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,"Gutter Buyer, Inc.",4772,,-,,-,,4772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,"Heniff Holdco, LLC",3925,,1635,,355,,1935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,"HSI Halo Acquisition, Inc.",2200,,677,,-,,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,IM Acquirer LLC,289,,289,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Ivy Finco Limited*,1925,,-,,-,,1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Jacent Strategic Merchandising,3500,,2567,,-,,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,"JF Acquisition, LLC",1569,,628,,-,,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,"Kauffman Intermediate, LLC",2563,,1476,,155,,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,KDC US Holdings*,6022,,3323,,154,,2545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Kindeva Drug Delivery L.P.,167,,-,,-,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,"Kure Pain Holdings, Inc.",2654,,1327,,-,,1327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,LabVantage Solutions Limited*,3858,,-,,-,,3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,"Lifelong Learner Holdings, LLC",5373,,1039,,-,,4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Lion Cashmere Midco Limited*,3396,,1332,,-,,2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,"Liqui-Box Holdings, Inc.*",3565,,2136,,78,,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Magnate Holding Corp.,3330,,2690,,140,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Mannkind Corporation,8667,,-,,-,,8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,Margaux Acquisition Inc.,2482,,1601,,-,,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Margaux UK Finance Limited*,669,,664,,-,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,"Marlin DTC-LS Midco 2, LLC",685,,-,,-,,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,"Maxor National Pharmacy Services, LLC",1558,,779,,-,,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,"Medical Guardian, LLC",5714,,381,,-,,5333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,"Merx Aviation Finance, LLC",200177,,200000,,177,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,Nemo (BC) Bidco Pty Ltd*,160,,-,,-,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,New Amsterdam Software BidCo LLC*,2250,,-,,-,,2250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,"Newscycle Solutions, Inc.",500,,500,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,"Norvax, LLC",3182,,-,,-,,3182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,"NW Entertainment, Inc.",6000,,3000,,-,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,"Olaplex, Inc.",3800,,3800,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,"Omnitracs, LLC",3750,,-,,-,,3750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,Orchard Therapeutics plc,16667,,-,,-,,16667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,"Ortega National Parks, LLC",8251,,2049,,-,,6202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,"Pace Health Companies, LLC",4451,,-,,68,,4383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,"Paper Source, Inc.",3081,,3081,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,"PHS Buyer, Inc.",2000,,-,,-,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,"PrimeFlight Aviation Services, Inc.",2842,,-,,-,,2842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,"Project Comfort Buyer, Inc.",5769,,-,,-,,5769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,"ProPharma Group Intermediate, LLC*",1033,,551,,-,,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,"Protein For Pets Opco, LLC",2219,,-,,-,,2219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,"Purchasing Power Funding I, LLC",9113,,7133,,-,,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,"RA Outdoors, LLC",1200,,-,,-,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,"Radius Health, Inc.",15500,,-,,-,,15500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,Rapid Displays Acquisition Corporation,3462,,577,,-,,2885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,"RiteDose Holdings I, Inc.",2000,,-,,-,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,Royton Bidco Limited*,4397,,-,,-,,4397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,"SI Holdings, Inc.",3413,,1365,,-,,2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,"Simeio Group Holdings, Inc.",6346,,577,,-,,5769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,"Simplifi Holdings, Inc.",2400,,1200,,-,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Sirsi Corporation,429,,-,,-,,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,"Soliant Holdings, LLC",1936,,-,,-,,1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,"Sonar Entertainment, Inc.",22830,,3336,,-,,19494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,"Springbrook Holding Company, LLC",5121,,-,,-,,5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,SSCP Spring Bidco Limited*,1353,,-,,-,,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,"Teladoc, Inc.",1666,,-,,349,,1317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,"Telesoft Holdings, LLC",2273,,-,,-,,2273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,"Ten-X, LLC",4680,,4680,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,TGG TS Acquisition Company,1750,,-,,-,,1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,"The Emmes Company, LLC",2449,,-,,-,,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,THLP CO. LLC,7303,,-,,-,,7303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,"Tidewater Consumer Receivables, LLC",1667,,-,,-,,1667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,TNT Crust LLC,3252,,260,,-,,2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,"TricorBraun Holdings, Inc.",5625,,3750,,-,,1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,"Truck-Lite Co., LLC",6759,,1090,,94,,5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,Name of Issuer,Total Commitment,Drawn Commitment,Letters of Credit,Undrawn Commitment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,"Turbo Buyer, Inc.",923,,923,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,"U.S. Auto Finance, Inc.",20000,,13605,,-,,6395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,"USLS Acquisition, Inc.",1608,,1522,,86,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,"Vertafore, Inc.",15000,,-,,424,,14576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,"Westfall Technik, Inc.",14848,,2019,,-,,12829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,"Wildcat BuyerCo, Inc.",2754,,232,,8,,2514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,"Wright Medical Group, Inc.",58333,,21000,,-,,37333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,Total Commitments,,846848,,,370916,,,10423,,,465509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,Name of Issuer,,Investment Type,,Acquisition Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,"AIC SPV Holdings II, LLC",,Preferred Equity - Preferred Stock,,6/1/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,Amerivet Partners Parent LP,,Common Equity - Class D Partnership Units,,3/6/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,"AMP Solar Group, Inc.",,Common Equity - Class A Common Unit,,11/25/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,"Banner Parent Holdings, Inc",,Common Equity - Common Stock,,10/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,"Butterfly Fighter Co-Invest, L.P.",,Common Equity - Membership Interests,,11/22/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,Carbonfree Chemicals Holdings LLC,,Common Equity - Common Equity / Interest,,11/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,Carbonfree Chemicals SA LLC,,Common Equity - Class B Units,,11/19/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,"Clearway Corporation (f/k/a NP/Clearway Holdings, Inc.)",,Common Equity - Common Stock,,8/27/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,"Digital Reasoning Systems, Inc.",,Warrants,,12/2/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,"Dynamic Product Tankers, LLC",,Common Equity - Class A Units,,4/3/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,"Glacier Oil & Gas Corp. (f/k/a Miller Energy Resources, Inc.)",,Common Equity - Common Stock,,3/29/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,"Golden Bear 2016-R, LLC",,Structured Products and Other - Membership Interests,,11/30/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,"HSI Halo Acquisition, Inc.",,Common Equity - Common Stock,,10/4/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,"JSM Equity Investors, L.P.",,Preferred Equity - Class P Partnership Units,,6/30/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,"Merx Aviation Finance, LLC",,Common Equity - Membership Interests,,5/22/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,MSEA Tankers LLC,,Common Equity - Class A Units,,12/12/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,"Pelican Energy, LLC",,Common Equity - Membership Interests,,2/16/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series B Preferred Stock,,4/9/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,"Renew Financial LLC (f/k/a Renewable Funding, LLC)",,Preferred Equity - Series D Preferred Stock,,10/1/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,Renew JV LLC (4),,Common Equity - Membership Interests,,3/20/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,"SHD Oil & Gas, LLC",,Common Equity - Series A Units,,11/18/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,"Soliant Health, Inc.",,Common Equity - Membership Interests,,12/31/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,"TL Lighting Holdings, LLC",,Common Equity - Equity,,12/13/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,Wildcat Parent LP,,Common Equity - Common Stock,,2/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,Industry,First Lien - Secured Debt,Second Lien - Secured Debt,Unsecured Debt,Structured Products and Other,Preferred Equity,Common Equity/Interests,Warrants,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,Non-Controlled/Non-Affiliated Investments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,"Advertising, Printing & Publishing",,39274,,,5505,,,-,,,-,,,-,,,-,,,-,,,44779,,,,,,,,,,,,,,,,,,,,,,,,,,
990,Aerospace & Defense,32302,,-,,-,,-,,-,,-,,-,,32302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,Automotive,34346,,23504,,-,,-,,-,,2064,,-,,59914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,Aviation and Consumer Transport,14456,,-,,-,,-,,-,,-,,-,,14456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,"Beverage, Food & Tobacco",97889,,-,,-,,-,,-,,2199,,-,,100088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,Business Services,219004,,141182,,-,,-,,89,,1432,,-,,361707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,"Chemicals, Plastics & Rubber",17556,,14516,,-,,-,,-,,-,,-,,32072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,Construction & Building,26345,,,-,,-,,-,,500,,-,,26845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,Consumer Goods – Durable,77755,,21704,,-,,-,,462,,107,,-,,100028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,Consumer Goods – Non-durable,78872,,12887,,-,,-,,-,,-,,-,,91759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,Consumer Services,109519,,14961,,-,,-,,-,,-,,-,,124480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,"Containers, Packaging & Glass",3607,,-,,-,,-,,-,,-,,-,,3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,"Diversified Investment Vehicles, Banking, Finance, Real Estate",54650,,-,,-,,-,,-,,-,,-,,54650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,Education,34631,,-,,-,,-,,-,,-,,-,,34631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
