0,1,2,3,4,5,6,7,8,9,10,11,12,13
"Galaxy XII CLO, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,22000,137,20792,0.0%,21657,0,0.8%,0
"Galaxy XII CLO, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,22000,137,20792,0.0%,21657,0,0.8%,0
"Galaxy XV CLO, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,35025,137,32119,0.0%,30227,0,1.1%,0
"Galaxy XV CLO, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,35025,137,32119,0.0%,30227,0,1.1%,0
"Grocery Outlet, Inc.",Escrow Receivable,California / Retail,"Membership Units (13,220 shares)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 6/17/2019)  (4)",-,14457,137,14127,0.0%,14457,0,0.5%,0
"Grocery Outlet, Inc.",Escrow Receivable,California / Retail,"Membership Units (13,220 shares)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 6/17/2019)  (4)",-,14457,137,14127,0.0%,14457,0,0.5%,0
Gulf Coast Machine & Supply Company,Escrow Receivable,Texas / Manufacturing,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 10/12/2017)  (3),(4)",-,41213,137,41213,0.0%,31972,0,1.2%,0
Gulf Coast Machine & Supply Company,Escrow Receivable,Texas / Manufacturing,"Membership Units (13,220 shares)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 10/12/2017)  (3),(4)",-,41213,137,41213,0.0%,31972,0,1.2%,0
"Halcyon Loan Advisors Funding 2012-I, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,23188,137,22279,0.0%,22724,0,0.9%,0
"Halcyon Loan Advisors Funding 2012-I, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,23188,137,22279,0.0%,22724,0,0.9%,0
"Halcyon Loan Advisors Funding 2013-I, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,40400,137,41085,0.0%,38291,0,1.4%,0
"Halcyon Loan Advisors Funding 2013-I, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Membership Units (13,220 shares)",Subordinated Notes (Residual Interest),-,40400,137,41085,0.0%,38291,0,1.4%,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Membership Units (13,220 shares)",Investments  (1),-,Principal  Value,137,Cost,0.0%,Fair  Value  (2),0,% of Net  Assets,0
"Hoffmaster Group, Inc.  (4)",Escrow Receivable,Wisconsin / Personal & Nondurable Consumer Products,"Membership Units (13,220 shares)","Second Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 1/3/2019)",-,"$ 20,000",137,"$ 19,831",0.0%,"$ 19,598",0,0.7%,0
"Hoffmaster Group, Inc.  (4)",Escrow Receivable,Wisconsin / Personal & Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Second Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 1/3/2019)",1000.0,"$ 20,000",991.0,"$ 19,831",955.0,0,0.0%,0,0
"Hoffmaster Group, Inc.  (4)",Escrow Receivable,Wisconsin / Personal & Nondurable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Second Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 1/3/2019)",1000.0,"$ 20,000",991.0,20822,955.0,20553,0,0.7%,0
"ICON Health & Fitness, Inc.",Escrow Receivable,Utah / Durable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Note (11.875%, due 10/15/2016)  (3)",1000.0,43100,991.0,43310,955.0,33929,0,1.3%,0
"ICON Health & Fitness, Inc.",Escrow Receivable,Utah / Durable Consumer Products,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Note (11.875%, due 10/15/2016)  (3)",1000.0,43100,991.0,43310,955.0,33929,0,1.3%,0
"IDQ Holdings, Inc.",Escrow Receivable,Texas / Automobile,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Note (11.50%, due 4/1/2017)",1000.0,12500,991.0,12300,955.0,12500,0,0.5%,0
"IDQ Holdings, Inc.",Escrow Receivable,Texas / Automobile,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Note (11.50%, due 4/1/2017)",1000.0,12500,991.0,12300,955.0,12500,0,0.5%,0
"ING IM CLO 2012-II, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Subordinated Notes (Residual Interest),1000.0,38070,991.0,34904,955.0,36848,0,1.4%,0
"ING IM CLO 2012-II, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Subordinated Notes (Residual Interest),1000.0,38070,991.0,34904,955.0,36848,0,1.4%,0
"ING IM CLO 2012-III, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Subordinated Notes (Residual Interest),1000.0,46632,991.0,44454,955.0,46361,0,1.7%,0
"ING IM CLO 2012-III, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Subordinated Notes (Residual Interest),1000.0,46632,991.0,44454,955.0,46361,0,1.7%,0
"ING IM CLO 2012-IV, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Income Notes (Residual Interest),1000.0,40613,991.0,39255,955.0,41153,0,1.5%,0
"ING IM CLO 2012-IV, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Income Notes (Residual Interest),1000.0,40613,991.0,39255,955.0,41153,0,1.5%,0
Injured Workers Pharmacy LLC,Escrow Receivable,Massachusetts / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Second Lien Debt (11.50% (LIBOR + 7.00% with 4.50% LIBOR floor) plus 1.00% PIK, due 5/31/2019)  (3), (4)",1000.0,22430,991.0,22430,955.0,22430,0,0.8%,0
Injured Workers Pharmacy LLC,Escrow Receivable,Massachusetts / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Second Lien Debt (11.50% (LIBOR + 7.00% with 4.50% LIBOR floor) plus 1.00% PIK, due 5/31/2019)  (3), (4)",1000.0,22430,991.0,22430,955.0,22430,0,0.8%,0
"Interdent, Inc.  (4)",Escrow Receivable,California / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan A (8.00% (LIBOR + 6.50% with 1.50% LIBOR floor), due 8/3/2017)",1000.0,53475,991.0,53475,955.0,53475,0,2.0%,0
"Interdent, Inc.  (4)",Escrow Receivable,California / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan B (13.00% (LIBOR + 10.00% with 3.00% LIBOR floor), due 8/3/2017)  (3)",1000.0,55000,991.0,55000,955.0,55000,0,2.1%,0
"Interdent, Inc.  (4)",Escrow Receivable,California / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan B (13.00% (LIBOR + 10.00% with 3.00% LIBOR floor), due 8/3/2017)  (3)",1000.0,55000,991.0,108475,955.0,108475,0,4.1%,0
"JHH Holdings, Inc.",Escrow Receivable,Texas / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Second Lien Debt (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 1.50% PIK, due 6/23/2018)  (3), (4)",1000.0,16119,991.0,16119,955.0,16119,0,0.6%,0
"JHH Holdings, Inc.",Escrow Receivable,Texas / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Second Lien Debt (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 1.50% PIK, due 6/23/2018)  (3), (4)",1000.0,16119,991.0,16119,955.0,16119,0,0.6%,0
"LaserShip, Inc.  (4)",Escrow Receivable,Virginia / Transportation,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Revolving Line of Credit - $5,000 Commitment (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2014)  (25)",1000.0,-,991.0,-,955.0,-,0,0.0%,0
"LaserShip, Inc.  (4)",Escrow Receivable,Virginia / Transportation,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2017)  (3)",1000.0,37031,991.0,37031,955.0,37031,0,1.4%,0
"LaserShip, Inc.  (4)",Escrow Receivable,Virginia / Transportation,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan (10.25% (LIBOR + 8.25% with 2.00% LIBOR floor), due 12/21/2017)  (3)",1000.0,37031,991.0,37031,955.0,37031,0,1.4%,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Investments  (1),1000.0,Principal  Value,991.0,Cost,955.0,Fair  Value  (2),0,% of Net  Assets,0
LCM XIV CLO Ltd.  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Subordinated Notes (Residual Interest),1000.0,"$ 26,500",991.0,"$ 25,838",955.0,"$ 25,838",0,1.0%,0
LCM XIV CLO Ltd.  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Subordinated Notes (Residual Interest),1000.0,"$ 26,500",991.0,25838,955.0,25838,0,1.0%,0
LHC Holdings Corp.,Escrow Receivable,Florida / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Revolving Line of Credit - $750 Commitment (8.50% (LIBOR + 6.00% with 2.50% LIBOR floor), due 5/31/2015)  (4), (25), (26)",1000.0,-,991.0,-,955.0,-,0,0.0%,0
LHC Holdings Corp.,Escrow Receivable,Florida / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Subordinated Debt (10.50%, due 5/31/2015)  (3)",1000.0,2865,991.0,2865,955.0,2865,0,0.1%,0
LHC Holdings Corp.,Escrow Receivable,Florida / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Membership Interest (125 units),1000.0,2865,991.0,216,955.0,245,0,0.0%,0
LHC Holdings Corp.,Escrow Receivable,Florida / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Membership Interest (125 units),1000.0,2865,991.0,3081,955.0,3110,0,0.1%,0
"Madison Park Funding IX, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Income Notes (Residual Interest),1000.0,31110,991.0,26401,955.0,26596,0,1.0%,0
"Madison Park Funding IX, Ltd.  (22)",Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Income Notes (Residual Interest),1000.0,31110,991.0,26401,955.0,26596,0,1.0%,0
"Material Handling Services, LLC  (4)",Escrow Receivable,Ohio / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 7/5/2017)  (3)",1000.0,27580,991.0,27580,955.0,27199,0,1.0%,0
"Material Handling Services, LLC  (4)",Escrow Receivable,Ohio / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)",1000.0,37959,991.0,37959,955.0,37035,0,1.4%,0
"Material Handling Services, LLC  (4)",Escrow Receivable,Ohio / Business Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan (10.00% (LIBOR + 8.00% with 2.00% LIBOR floor), due 12/21/2017)",1000.0,37959,991.0,65539,955.0,64234,0,2.4%,0
"Maverick Healthcare, LLC",Escrow Receivable,Arizona / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Preferred Units (1,250,000 units)",1000.0,37959,991.0,1252,955.0,780,0,0.0%,0
"Maverick Healthcare, LLC",Escrow Receivable,Arizona / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Common Units (1,250,000 units)",1000.0,37959,991.0,-,955.0,-,0,0.0%,0
"Maverick Healthcare, LLC",Escrow Receivable,Arizona / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Common Units (1,250,000 units)",1000.0,37959,991.0,1252,955.0,780,0,0.0%,0
Mountain View CLO 2013-I Ltd.  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Subordinated Notes (Residual Interest),1000.0,43650,991.0,44235,955.0,43192,0,1.6%,0
Mountain View CLO 2013-I Ltd.  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)",Subordinated Notes (Residual Interest),1000.0,43650,991.0,44235,955.0,43192,0,1.6%,0
"Medical Security Card Company, LLC  (4)",Escrow Receivable,Arizona / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Revolving Line of Credit - $1,500 Commitment (9.50% (LIBOR + 7.00% with 2.50% LIBOR floor), due 2/1/2016)  (25)",1000.0,-,991.0,-,955.0,-,0,0.0%,0
"Medical Security Card Company, LLC  (4)",Escrow Receivable,Arizona / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",1000.0,13427,991.0,13427,955.0,13427,0,0.5%,0
"Medical Security Card Company, LLC  (4)",Escrow Receivable,Arizona / Healthcare,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","First Lien Term Loan (11.25% (LIBOR + 8.75% with 2.50% LIBOR floor), due 2/1/2016)  (3)",1000.0,13427,991.0,13427,955.0,13427,0,0.5%,0
"National Bankruptcy Services, LLC  (3),(4)",Escrow Receivable,Texas / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/17/2017)",1000.0,18683,991.0,18683,955.0,16883,0,0.6%,0
"National Bankruptcy Services, LLC  (3),(4)",Escrow Receivable,Texas / Diversified Financial Services,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Subordinated Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 1.50% PIK, due 7/17/2017)",1000.0,18683,991.0,18683,955.0,16883,0,0.6%,0
"Naylor, LLC  (4)",Escrow Receivable,Florida / Media,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Revolving Line of Credit - $2,500 Commitment (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (25)",1000.0,-,991.0,-,955.0,-,0,0.0%,0
"Naylor, LLC  (4)",Escrow Receivable,Florida / Media,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",1000.0,46170,991.0,46170,955.0,46170,0,1.7%,0
"Naylor, LLC  (4)",Escrow Receivable,Florida / Media,"Second Lien Term Loan (10.25% (LIBOR + 9.00% with 1.25% LIBOR floor), due 1/3/2019)","Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",1000.0,46170,991.0,46170,955.0,46170,0,1.7%,0
"Naylor, LLC  (4)",Portfolio Company,Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),46170,Principal  Value,46170,Cost,0,Fair  Value  (2),0,% of Net  Assets
"Naylor, LLC  (4)","New Century Transportation, Inc.",Florida / Media,New Jersey / Transportation,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 3.00% PIK, due 2/3/2018)  (3), (4)",46170,"$ 45,120",46170,"$ 45,120",0,"$ 44,166",0,1.7%
"Naylor, LLC  (4)","New Century Transportation, Inc.",Florida / Media,New Jersey / Transportation,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Term Loan (12.00% (LIBOR + 10.00% with 2.00% LIBOR floor) plus 3.00% PIK, due 2/3/2018)  (3), (4)",46170,"$ 45,120",46170,45120,0,44166,0,1.7%
"Naylor, LLC  (4)","New Star Metals, Inc.",Florida / Media,Indiana / Metal Services & Minerals,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK, due 2/2/2018)  (4)",46170,50274,46170,50274,0,50274,0,1.9%
"Naylor, LLC  (4)","New Star Metals, Inc.",Florida / Media,Indiana / Metal Services & Minerals,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 1.00% PIK, due 2/2/2018)  (4)",46170,50274,46170,50274,0,50274,0,1.9%
"Naylor, LLC  (4)","Nixon, Inc.",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)",46170,15509,46170,15252,0,14992,0,0.6%
"Naylor, LLC  (4)","Nixon, Inc.",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (8.75% plus 2.75% PIK, due 4/16/2018)  (16)",46170,15509,46170,15252,0,14992,0,0.6%
"Naylor, LLC  (4)","NRG Manufacturing, Inc.",Florida / Media,Texas / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Escrow Receivable,46170,15509,46170,-,0,3618,0,0.1%
"Naylor, LLC  (4)","NRG Manufacturing, Inc.",Florida / Media,Texas / Manufacturing,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Escrow Receivable,46170,15509,46170,-,0,3618,0,0.1%
"Naylor, LLC  (4)","Pegasus Business Intelligence, LP  (4)",Florida / Media,Texas / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Revolving Line of Credit - $2,500 Commitment (9.00% (LIBOR + 7.75% with 1.25% LIBOR floor), due 4/18/2014)  (25)",46170,-,46170,-,0,-,0,0.0%
"Naylor, LLC  (4)","Pegasus Business Intelligence, LP  (4)",Florida / Media,Texas / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan A (6.75% (LIBOR + 5.50% with 1.25% LIBOR floor), due 4/18/2018)",46170,15938,46170,15938,0,15938,0,0.6%
"Naylor, LLC  (4)","Pegasus Business Intelligence, LP  (4)",Florida / Media,Texas / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)",46170,15938,46170,15938,0,15938,0,0.6%
"Naylor, LLC  (4)","Pegasus Business Intelligence, LP  (4)",Florida / Media,Texas / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan B (13.75% (LIBOR + 12.50% with 1.25% LIBOR floor), due 4/18/2018)",46170,15938,46170,31876,0,31876,0,1.2%
"Naylor, LLC  (4)","Octagon Investment Partners XV, Ltd.  (22)",Florida / Media,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Income Notes (Residual Interest),46170,26901,46170,26919,0,25515,0,1.0%
"Naylor, LLC  (4)","Octagon Investment Partners XV, Ltd.  (22)",Florida / Media,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Income Notes (Residual Interest),46170,26901,46170,26919,0,25515,0,1.0%
"Naylor, LLC  (4)","Pelican Products, Inc.  (16)",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3),(4)",46170,15000,46170,14729,0,15000,0,0.6%
"Naylor, LLC  (4)","Pelican Products, Inc.  (16)",Florida / Media,California / Durable Consumer Products,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Subordinated Secured (11.50% (LIBOR + 10.00% with 1.50% LIBOR floor), due 6/14/2019)  (3),(4)",46170,15000,46170,14729,0,15000,0,0.6%
"Naylor, LLC  (4)",Pinnacle (US) Acquisition Co Limited  (16),Florida / Media,Texas / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",46170,10000,46170,9815,0,10000,0,0.4%
"Naylor, LLC  (4)",Pinnacle (US) Acquisition Co Limited  (16),Florida / Media,Texas / Software & Computer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Second Lien Term Loan (10.50% (LIBOR + 9.25% with 1.25% LIBOR floor), due 8/3/2020)  (4)",46170,10000,46170,9815,0,10000,0,0.4%
"Naylor, LLC  (4)","Pre-Paid Legal Services, Inc.  (16)",Florida / Media,Oklahoma / Consumer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)  (3), (4)",46170,5000,46170,5000,0,5000,0,0.2%
"Naylor, LLC  (4)","Pre-Paid Legal Services, Inc.  (16)",Florida / Media,Oklahoma / Consumer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Subordinated Term Loan (11.50% (PRIME + 8.25%), due 12/31/2016)  (3), (4)",46170,5000,46170,5000,0,5000,0,0.2%
"Naylor, LLC  (4)",Prince Mineral Holding Corp.,Florida / Media,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (11.50%, due 12/15/2019)",46170,10000,46170,9888,0,10000,0,0.4%
"Naylor, LLC  (4)",Prince Mineral Holding Corp.,Florida / Media,New York / Metal Services & Minerals,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (11.50%, due 12/15/2019)",46170,10000,46170,9888,0,10000,0,0.4%
"Naylor, LLC  (4)",Portfolio Company,Florida / Media,Locale / Industry,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)",Investments  (1),46170,Principal  Value,46170,Cost,0,Fair  Value  (2),0,% of Net  Assets
"Naylor, LLC  (4)","Progrexion Holdings, Inc.  (4) (28)",Florida / Media,Utah / Consumer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",46170,"$ 241,033",46170,"$ 241,033",0,"$ 241,033",0,9.1%
"Naylor, LLC  (4)","Progrexion Holdings, Inc.  (4) (28)",Florida / Media,Utah / Consumer Services,"Senior Secured Term Loan (11.00% (LIBOR + 8.00% with 3.00% LIBOR floor), due 6/7/2017)  (3)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",46170,"$ 241,033",46170,241033,0,241033,0,9.1%
