0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Prince Mineral Holding Corp.,Escrow Receivable,New York / Metal Services & Minerals,"Common Units (1,250,000 units)","Senior Secured Term Loan (11.50%, due 12/15/2019)",37578.0,10000,-,9892,-,10000,0,0.3%,0,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Common Units (1,250,000 units)",Investments  (1),37578.0,Principal  Value,-,Cost,-,Fair  Value  (2),0,% of Net  Assets,0,0
"Progrexion Holdings, Inc.  (4),(28)",Escrow Receivable,Utah / Consumer Services,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",37578.0,"$ 240,277",-,"$ 240,277",-,"$ 240,277",0,8.3%,0,0
"Progrexion Holdings, Inc.  (4),(28)",Escrow Receivable,Utah / Consumer Services,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor), due 9/14/2017)  (3)",37578.0,"$ 240,277",-,240277,-,240277,0,8.3%,0,0
"Rocket Software, Inc.  (3), (4)",Escrow Receivable,Massachusetts / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",37578.0,20000,-,19729,-,19738,0,0.7%,0,0
"Rocket Software, Inc.  (3), (4)",Escrow Receivable,Massachusetts / Software & Computer Services,"Common Units (1,250,000 units)","Second Lien Term Loan (10.25% (LIBOR + 8.75% with 1.50% LIBOR floor), due 2/8/2019)",37578.0,20000,-,19729,-,19738,0,0.7%,0,0
"Royal Adhesives & Sealants, LLC",Escrow Receivable,Indiana / Chemicals,"Common Units (1,250,000 units)","Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)  (4), (16)",37578.0,20000,-,19605,-,19605,0,0.7%,0,0
"Royal Adhesives & Sealants, LLC",Escrow Receivable,Indiana / Chemicals,"Common Units (1,250,000 units)","Second Lien Term Loan (9.75% (LIBOR + 8.50% with 1.25% LIBOR floor), due 1/31/2019)  (4), (16)",37578.0,20000,-,19605,-,19605,0,0.7%,0,0
"Ryan, LLC  (4)",Escrow Receivable,Texas / Business Services,"Common Units (1,250,000 units)","Subordinated Unsecured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",37578.0,70000,-,70000,-,70000,0,2.4%,0,0
"Ryan, LLC  (4)",Escrow Receivable,Texas / Business Services,"Common Units (1,250,000 units)","Subordinated Unsecured (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor) plus 3.00% PIK, due 6/30/2018)",37578.0,70000,-,70000,-,70000,0,2.4%,0,0
"Sandow Media, LLC",Escrow Receivable,Florida / Media,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)  (3), (4)",37578.0,25150,-,25150,-,25150,0,0.9%,0,0
"Sandow Media, LLC",Escrow Receivable,Florida / Media,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 8.50% with 2.00% LIBOR floor) plus 1.50% PIK, due 5/8/2018)  (3), (4)",37578.0,25150,-,25150,-,25150,0,0.9%,0,0
SESAC Holdco II LLC,Escrow Receivable,Tennessee / Media,"Common Units (1,250,000 units)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4), (16)",37578.0,6000,-,5916,-,6000,0,0.2%,0,0
SESAC Holdco II LLC,Escrow Receivable,Tennessee / Media,"Common Units (1,250,000 units)","Second Lien Term Loan (10.00% (LIBOR + 8.75% with 1.25% LIBOR floor), due 7/12/2019)  (4), (16)",37578.0,6000,-,5916,-,6000,0,0.2%,0,0
Skillsoft Public Limited Company  (22),Escrow Receivable,Ireland / Software & Computer Services,"Common Units (1,250,000 units)","Senior Unsecured (11.125%, due 6/1/2018)",37578.0,15000,-,14930,-,15000,0,0.5%,0,0
Skillsoft Public Limited Company  (22),Escrow Receivable,Ireland / Software & Computer Services,"Common Units (1,250,000 units)","Senior Unsecured (11.125%, due 6/1/2018)",37578.0,15000,-,14930,-,15000,0,0.5%,0,0
Snacks Holding Corporation,Escrow Receivable,Minnesota / Food Products,"Common Units (1,250,000 units)","Series A Preferred Stock (4,021.45 shares)",37578.0,15000,-,56,-,56,0,0.0%,0,0
Snacks Holding Corporation,Escrow Receivable,"Series B Preferred Stock (1,866.10 shares)","Common Units (1,250,000 units)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",37578.0,56,-,479,-,484,0,0.0%,0,0
Snacks Holding Corporation,Escrow Receivable,"Series B Preferred Stock (1,866.10 shares)","Common Units (1,250,000 units)","Warrant (to purchase 31,196.52 voting common shares, expires 11/12/2020)",37578.0,56,-,591,-,596,0,0.0%,0,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Common Units (1,250,000 units)",Investments  (1),37578.0,Principal  Value,-,Cost,-,Fair  Value  (2),0,% of Net  Assets,0,0
"Spartan Energy Services, Inc.  (3)  .",Escrow Receivable,Louisiana / Energy,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)  (4)  )",37578.0,"$ 31,625",-,"$ 31,625",-,"$ 31,625",0,1.1%,0,0
"Spartan Energy Services, Inc.  (3)  .",Escrow Receivable,Louisiana / Energy,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 9.00% with 1.50% LIBOR floor), due 12/28/2017)  (4)  )",37578.0,"$ 31,625",-,31625,-,31625,0,1.1%,0,0
Speedy Group Holdings Corp.,Escrow Receivable,Canada / Consumer Finance,"Common Units (1,250,000 units)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",37578.0,15000,-,15000,-,15000,0,0.5%,0,0
Speedy Group Holdings Corp.,Escrow Receivable,Canada / Consumer Finance,"Common Units (1,250,000 units)","Senior Unsecured (12.00%, due 11/15/2017)  (22)",37578.0,15000,-,15000,-,15000,0,0.5%,0,0
"Sport Helmets Holdings, LLC  (14)",Escrow Receivable,New York / Personal & Nondurable Consumer Products,"Common Units (1,250,000 units)",Escrow Receivable,37578.0,15000,-,-,-,395,0,0.0%,0,0
"Sport Helmets Holdings, LLC  (14)",Escrow Receivable,New York / Personal & Nondurable Consumer Products,"Common Units (1,250,000 units)",Escrow Receivable,37578.0,15000,-,-,-,395,0,0.0%,0,0
"Stauber Performance Ingredients, Inc.  (3), (4)",Escrow Receivable,California / Food Products,"Common Units (1,250,000 units)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",37578.0,13772,-,13772,-,13772,0,0.5%,0,0
"Stauber Performance Ingredients, Inc.  (3), (4)",Escrow Receivable,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",10172.0,13772,10172.0,13772,10172.0,13772,0.3%,0,0,0
"Stauber Performance Ingredients, Inc.  (3), (4)",Escrow Receivable,California / Food Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 1/21/2016)",10172.0,13772,10172.0,23944,10172.0,23944,0,0.8%,0,0
"Stryker Energy, LLC",Escrow Receivable,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Subordinated Secured Revolving Credit Facility - $50,300 Commitment (12.25% (LIBOR + 10.75% with 1.50% LIBOR floor) plus 3.75% PIK, in non-accrual status effective 12/1/2011, due 12/1/2015)  (4), (25)",10172.0,35072,10172.0,32710,10172.0,-,0,0.0%,0,0
"Stryker Energy, LLC",Escrow Receivable,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Overriding Royalty Interests  (18),10172.0,35072,10172.0,-,10172.0,-,0,0.0%,0,0
"Stryker Energy, LLC",Escrow Receivable,Ohio / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Overriding Royalty Interests  (18),10172.0,35072,10172.0,32710,10172.0,-,0,0.0%,0,0
Symphony CLO IX Ltd.  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",LP Certificates (Residual Interest)),10172.0,45500,10172.0,40525,10172.0,45705,0,1.6%,0,0
Symphony CLO IX Ltd.  (22),Escrow Receivable,Cayman Islands / Diversified Financial Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",LP Certificates (Residual Interest)),10172.0,45500,10172.0,40525,10172.0,45705,0,1.6%,0,0
"System One Holdings, LLC  (3),(4)",Escrow Receivable,Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",10172.0,48000,10172.0,48000,10172.0,48000,0,1.6%,0,0
"System One Holdings, LLC  (3),(4)",Escrow Receivable,Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor), due 12/31/2018)",10172.0,48000,10172.0,48000,10172.0,48000,0,1.6%,0,0
TB Corp.  (3),Escrow Receivable,Texas / Consumer Service,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",10172.0,23451,10172.0,23451,10172.0,23451,0,0.8%,0,0
TB Corp.  (3),Escrow Receivable,Texas / Consumer Service,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Subordinated Note (12.00% plus 1.50% PIK, due 12/18/2018)",10172.0,23451,10172.0,23451,10172.0,23451,0,0.8%,0,0
"Targus Group International, Inc.  (16)",Escrow Receivable,California / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)  (3),(4)",10172.0,22604,10172.0,22316,10172.0,22604,0,0.8%,0,0
"Targus Group International, Inc.  (16)",Escrow Receivable,California / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","First Lien Term Loan (11.00% (LIBOR + 9.50% with 1.50% LIBOR floor) plus 1.0% PIK, due 5/24/2016)  (3),(4)",10172.0,22604,10172.0,22316,10172.0,22604,0,0.8%,0,0
"TGG Medical Transitory, Inc.",Escrow Receivable,New Jersey / Healthcare,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4), (16)",10172.0,8000,10172.0,7782,10172.0,8000,0,0.3%,0,0
"TGG Medical Transitory, Inc.",Escrow Receivable,New Jersey / Healthcare,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.25% (LIBOR + 10.00% with 1.25% LIBOR floor), due 6/27/2018)  (4), (16)",10172.0,8000,10172.0,7782,10172.0,8000,0,0.3%,0,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Investments  (1),10172.0,Principal  Value,10172.0,Cost,10172.0,Fair  Value  (2),0,% of Net  Assets,0,0
Totes Isotoner Corporation,Escrow Receivable,Ohio / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",10172.0,"$ 53,000",10172.0,"$ 52,828",10172.0,"$ 52,828",0,1.8%,0,0
Totes Isotoner Corporation,Escrow Receivable,Ohio / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (10.75%, (LIBOR + 9.25% with 1.50% LIBOR floor), due 1/8/2018)  (3), (4)",10172.0,"$ 53,000",10172.0,52828,10172.0,52828,0,1.8%,0,0
Traeger Pellet Grills LLC  (4),Escrow Receivable,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Revolving Line of Credit - $10,000 Commitment (9.00% (LIBOR + 7.00% with 2.00% LIBOR floor), due 6/18/2014)  (25)",10172.0,6143,10172.0,6143,10172.0,6143,0,0.3%,0,0
Traeger Pellet Grills LLC  (4),Escrow Receivable,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan A (6.50% (LIBOR + 4.50% with 2.00% LIBOR floor), due 6/18/2018)",10172.0,29775,10172.0,29775,10172.0,29775,0,1.0%,0,0
Traeger Pellet Grills LLC  (4),Escrow Receivable,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)  (3)",10172.0,29925,10172.0,29925,10172.0,29925,0,1.0%,0,0
Traeger Pellet Grills LLC  (4),Escrow Receivable,Oregon / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan B (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 6/18/2018)  (3)",10172.0,29925,10172.0,65843,10172.0,65843,0,2.3%,0,0
"TransFirst Holdings, Inc.  (4)",Escrow Receivable,New York / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",10172.0,5000,10172.0,4865,10172.0,5000,0,0.2%,0,0
"TransFirst Holdings, Inc.  (4)",Escrow Receivable,New York / Software & Computer Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (11.00%, (LIBOR + 9.75% with 1.25% LIBOR floor), due 6/27/2018)",10172.0,5000,10172.0,4865,10172.0,5000,0,0.2%,0,0
"United Bank Card, Inc. (d/b/a Harbortouch)",Escrow Receivable,Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 9/5/2018)  (4)",10172.0,50132,10172.0,50132,10172.0,50132,0,1.7%,0,0
"United Bank Card, Inc. (d/b/a Harbortouch)",Escrow Receivable,Pennsylvania / Business Services,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (11.50% (LIBOR + 9.50% with 2.00% LIBOR floor), due 9/5/2018)  (4)",10172.0,50132,10172.0,50132,10172.0,50132,0,1.7%,0,0
"United Sporting Companies, Inc.  (5)",Escrow Receivable,South Carolina / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (3) ,(4)",10172.0,160000,10172.0,160000,10172.0,160000,0,5.5%,0,0
"United Sporting Companies, Inc.  (5)",Escrow Receivable,South Carolina / Durable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (12.75% (LIBOR + 11.00% with 1.75% LIBOR floor), due 5/16/2018)  (3) ,(4)",10172.0,160000,10172.0,160000,10172.0,160000,0,5.5%,0,0
"Water Pik, Inc.  (16)",Escrow Receivable,Colorado / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)  (4)",10172.0,11000,10172.0,10574,10172.0,10574,0,0.4%,0,0
"Water Pik, Inc.  (16)",Escrow Receivable,Colorado / Personal & Nondurable Consumer Products,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Second Lien Term Loan (9.75% (LIBOR + 8.75% with 1.00% LIBOR floor), due 1/8/2021)  (4)",10172.0,11000,10172.0,10574,10172.0,10574,0,0.4%,0,0
Wind River Resources Corporation  (39),Escrow Receivable,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Note (13.00% (LIBOR + 7.50% with 5.50% LIBOR floor) plus 3.00% default interest on principal, 16.00% default interest on past due interest, in non-accrual status effective 12/1/2008, past due)  (4)",10172.0,15000,10172.0,14750,10172.0,-,0,0.0%,0,0
Wind River Resources Corporation  (39),Escrow Receivable,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Net Profits Interest (5.00% payable on Equity distributions)  (7),10172.0,15000,10172.0,-,10172.0,-,0,0.0%,0,0
Wind River Resources Corporation  (39),Escrow Receivable,Utah / Oil & Gas Production,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Net Profits Interest (5.00% payable on Equity distributions)  (7),10172.0,15000,10172.0,14750,10172.0,-,0,0.0%,0,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Investments  (1),10172.0,Principal  Value,10172.0,Cost,10172.0,Fair  Value  (2),0,% of Net  Assets,0,0
"Dover Saddlery, Inc.",Escrow Receivable,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Common Stock (30,974 shares)",10172.0,Principal  Value,10172.0,$ 63,10172.0,$ 136,0,0.0%,0,0
"Dover Saddlery, Inc.",Escrow Receivable,Massachusetts / Retail,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Common Stock (30,974 shares)",10172.0,Principal  Value,10172.0,63,10172.0,136,0,0.0%,0,0
Portfolio Company,Escrow Receivable,Locale / Industry,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Investments  (1),10172.0,Principal  Value,10172.0,Cost,10172.0,Fair  Value  (2),0,% of Net  Assets,0,0
"AIRMALL USA, Inc.  (27)",Escrow Receivable,Pennsylvania / Property Management,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Term Loan (12.00% (LIBOR + 9.00% with 3.00% LIBOR floor), due 6/30/2015)  (3), (4)",10172.0,"$ 28,750",10172.0,"$ 28,750",10172.0,"$ 28,750",0,1.1%,0,0
"AIRMALL USA, Inc.  (27)",Escrow Receivable,Pennsylvania / Property Management,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Subordinated Term Loan (12.00% plus 6.00% PIK, due 12/31/2015)",10172.0,12500,10172.0,12500,10172.0,12500,0,0.5%,0,0
"AIRMALL USA, Inc.  (27)",Escrow Receivable,Pennsylvania / Property Management,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Convertible Preferred Stock (9,919.684 shares)",10172.0,12500,10172.0,9920,10172.0,9920,0,0.4%,0,0
"AIRMALL USA, Inc.  (27)",Escrow Receivable,Pennsylvania / Property Management,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Common Stock (100 shares),10172.0,12500,10172.0,-,10172.0,3478,0,0.1%,0,0
"AIRMALL USA, Inc.  (27)",Escrow Receivable,Pennsylvania / Property Management,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Common Stock (100 shares),10172.0,12500,10172.0,51170,10172.0,54648,0,2.1%,0,0
"Ajax Rolled Ring & Machine, Inc.",Escrow Receivable,South Carolina / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Senior Secured Note - Tranche A (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 3/30/2018)  (3), (4)",10172.0,19737,10172.0,19737,10172.0,19737,0,0.7%,0,0
"Ajax Rolled Ring & Machine, Inc.",Escrow Receivable,South Carolina / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Subordinated Unsecured Term Loan (11.50% (LIBOR + 8.50% with 3.00% LIBOR floor) plus 6.00% PIK, due 3/30/2018)  (4)",10172.0,19700,10172.0,19700,10172.0,19700,0,0.7%,0,0
"Ajax Rolled Ring & Machine, Inc.",Escrow Receivable,South Carolina / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)","Convertible Preferred Stock - Series A (6,142.6 shares)",10172.0,19700,10172.0,6057,10172.0,-,0,0.0%,0,0
"Ajax Rolled Ring & Machine, Inc.",Escrow Receivable,South Carolina / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Unrestricted Common Stock (6 shares),10172.0,19700,10172.0,-,10172.0,-,0,0.0%,0,0
"Ajax Rolled Ring & Machine, Inc.",Escrow Receivable,South Carolina / Manufacturing,"Senior Secured Term Loan (10.50% (LIBOR + 7.50% with 3.00% LIBOR floor), due 5/21/2017)",Unrestricted Common Stock (6 shares),10172.0,19700,10172.0,45494,10172.0,39437,0,1.4%,0,0
